SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15300,15300,0,15300.0,0.0,15300.0,1,15300,15300,15300
100112,2,1,0.0025,15407,15407,0,15407.0,0.0,15407.0,1,15407,15407,15407
104601,3,2,0.005,15259,15314,55,15286.5,27.5,30573.0,2,15259,15259,15259
104101,4,1,0.0025,15378,15378,0,15378.0,0.0,15378.0,1,15378,15378,15378
100302,5,2,0.005,15266,15317,51,15291.5,25.5,30583.0,2,15266,15266,15266
100502,6,1,0.0025,15345,15345,0,15345.0,0.0,15345.0,1,15345,15345,15345
100306,7,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
104603,8,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
100301,9,1,0.0025,15292,15292,0,15292.0,0.0,15292.0,1,15292,15292,15292
100305,10,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
101002,11,1,0.0025,15259,15259,0,15259.0,0.0,15259.0,1,15259,15259,15259
100303,12,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
104802,13,1,0.0025,15401,15401,0,15401.0,0.0,15401.0,1,15401,15401,15401
101104,14,1,0.0025,15263,15263,0,15263.0,0.0,15263.0,1,15263,15263,15263
102601,15,1,0.0025,15367,15367,0,15367.0,0.0,15367.0,1,15367,15367,15367
100307,16,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
103201,17,2,0.005,15246,15271,25,15258.5,12.5,30517.0,2,15246,15246,15246
103605,18,1,0.0025,15405,15405,0,15405.0,0.0,15405.0,1,15405,15405,15405
100304,19,2,0.005,15248,15303,55,15275.5,27.5,30551.0,2,15248,15248,15248
104201,20,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
101105,21,2,0.005,15192,15253,61,15222.5,30.5,30445.0,2,15192,15192,15192
101106,22,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
101101,23,1,0.0025,15231,15231,0,15231.0,0.0,15231.0,1,15231,15231,15231
104002,24,1,0.0025,15385,15385,0,15385.0,0.0,15385.0,1,15385,15385,15385
102705,25,1,0.0025,15305,15305,0,15305.0,0.0,15305.0,1,15305,15305,15305
103801,26,1,0.0025,15361,15361,0,15361.0,0.0,15361.0,1,15361,15361,15361
103005,27,1,0.0025,15414,15414,0,15414.0,0.0,15414.0,1,15414,15414,15414
100601,28,1,0.0025,15308,15308,0,15308.0,0.0,15308.0,1,15308,15308,15308
102303,29,1,0.0025,15395,15395,0,15395.0,0.0,15395.0,1,15395,15395,15395
104501,30,1,0.0025,15344,15344,0,15344.0,0.0,15344.0,1,15344,15344,15344
104401,31,1,0.0025,15253,15253,0,15253.0,0.0,15253.0,1,15253,15253,15253
102105,32,3,0.0075,15099,15304,205,15227.6666667,91.5071339054,45683.0,3,15099,15099,15280
101103,33,1,0.0025,15253,15253,0,15253.0,0.0,15253.0,1,15253,15253,15253
101901,34,1,0.0025,15370,15370,0,15370.0,0.0,15370.0,1,15370,15370,15370
104801,35,1,0.0025,15389,15389,0,15389.0,0.0,15389.0,1,15389,15389,15389
102107,36,1,0.0025,15279,15279,0,15279.0,0.0,15279.0,1,15279,15279,15279
101803,37,1,0.0025,15318,15318,0,15318.0,0.0,15318.0,1,15318,15318,15318
103903,38,1,0.0025,15309,15309,0,15309.0,0.0,15309.0,1,15309,15309,15309
102201,39,1,0.0025,15338,15338,0,15338.0,0.0,15338.0,1,15338,15338,15338
102302,40,1,0.0025,15342,15342,0,15342.0,0.0,15342.0,1,15342,15342,15342
105001,41,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
102401,42,1,0.0025,15278,15278,0,15278.0,0.0,15278.0,1,15278,15278,15278
104701,43,2,0.005,15201,15299,98,15250.0,49.0,30500.0,2,15201,15201,15201
102803,44,1,0.0025,15265,15265,0,15265.0,0.0,15265.0,1,15265,15265,15265
104902,45,1,0.0025,15249,15249,0,15249.0,0.0,15249.0,1,15249,15249,15249
104602,46,2,0.005,15267,15290,23,15278.5,11.5,30557.0,2,15267,15267,15267
