TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15066,15072,6,15069.0,3.0,30138.0,2,15066,15066,15066
800603,2,1,0.0025,15137,15137,0,15137.0,0.0,15137.0,1,15137,15137,15137
801904,3,2,0.005,15079,15103,24,15091.0,12.0,30182.0,2,15079,15079,15079
800905,4,4,0.01,15043,15110,67,15082.75,25.311805546,60331.0,4,15043,15043,15080
800909,5,1,0.0025,15104,15104,0,15104.0,0.0,15104.0,1,15104,15104,15104
801701,6,2,0.005,14983,15004,21,14993.5,10.5,29987.0,2,14983,14983,14983
801903,7,1,0.0025,15018,15018,0,15018.0,0.0,15018.0,1,15018,15018,15018
800611,8,2,0.005,15040,15064,24,15052.0,12.0,30104.0,2,15040,15040,15040
801204,9,1,0.0025,15072,15072,0,15072.0,0.0,15072.0,1,15072,15072,15072
801101,10,2,0.005,15065,15096,31,15080.5,15.5,30161.0,2,15065,15065,15065
801302,11,4,0.01,14858,15021,163,14949.5,59.9353818708,59798.0,4,14858,14858,14941
802003,12,1,0.0025,15108,15108,0,15108.0,0.0,15108.0,1,15108,15108,15108
801215,13,1,0.0025,15019,15019,0,15019.0,0.0,15019.0,1,15019,15019,15019
801206,14,2,0.005,15046,15115,69,15080.5,34.5,30161.0,2,15046,15046,15046
801207,15,1,0.0025,15043,15043,0,15043.0,0.0,15043.0,1,15043,15043,15043
801217,16,1,0.0025,14986,14986,0,14986.0,0.0,14986.0,1,14986,14986,14986
802001,17,1,0.0025,15138,15138,0,15138.0,0.0,15138.0,1,15138,15138,15138
800305,18,2,0.005,15028,15130,102,15079.0,51.0,30158.0,2,15028,15028,15028
801105,19,4,0.01,15085,15137,52,15112.25,19.6134520164,60449.0,4,15085,15085,15104
801003,21,2,0.005,15101,15111,10,15106.0,5.0,30212.0,2,15101,15101,15101
800302,22,3,0.0075,14858,15035,177,14946.6666667,72.2603318259,44840.0,3,14858,14858,14947
801208,23,1,0.0025,15019,15019,0,15019.0,0.0,15019.0,1,15019,15019,15019
800911,24,4,0.01,14934,15055,121,15011.25,46.1377015032,60045.0,4,14934,14934,15022
801107,25,3,0.0075,14941,15080,139,15019.0,58.0057468417,45057.0,3,14941,14941,15036
801213,26,1,0.0025,15003,15003,0,15003.0,0.0,15003.0,1,15003,15003,15003
800912,27,1,0.0025,15102,15102,0,15102.0,0.0,15102.0,1,15102,15102,15102
801218,28,1,0.0025,14957,14957,0,14957.0,0.0,14957.0,1,14957,14957,14957
802301,29,1,0.0025,15120,15120,0,15120.0,0.0,15120.0,1,15120,15120,15120
801301,30,5,0.0125,15030,15067,37,15042.8,13.702554506,75214.0,5,15030,15030,15038
800906,31,3,0.0075,15026,15121,95,15076.6666667,39.0412886858,45230.0,3,15026,15026,15083
801216,32,1,0.0025,15061,15061,0,15061.0,0.0,15061.0,1,15061,15061,15061
801001,33,2,0.005,15085,15116,31,15100.5,15.5,30201.0,2,15085,15085,15085
801303,34,2,0.005,15114,15131,17,15122.5,8.5,30245.0,2,15114,15114,15114
802304,35,1,0.0025,15098,15098,0,15098.0,0.0,15098.0,1,15098,15098,15098
801203,36,1,0.0025,15108,15108,0,15108.0,0.0,15108.0,1,15108,15108,15108
801104,37,4,0.01,14964,15097,133,15045.5,50.0224949398,60182.0,4,14964,14964,15049
801214,38,3,0.0075,14886,14965,79,14914.6666667,35.7055862424,44744.0,3,14886,14886,14893
800407,39,1,0.0025,15078,15078,0,15078.0,0.0,15078.0,1,15078,15078,15078
800112,40,1,0.0025,15076,15076,0,15076.0,0.0,15076.0,1,15076,15076,15076
800304,41,4,0.01,14877,14971,94,14943.75,38.6611885487,59775.0,4,14877,14877,14963
800106,42,2,0.005,15092,15121,29,15106.5,14.5,30213.0,2,15092,15092,15092
800115,44,1,0.0025,15069,15069,0,15069.0,0.0,15069.0,1,15069,15069,15069
801801,45,1,0.0025,15041,15041,0,15041.0,0.0,15041.0,1,15041,15041,15041
800303,46,1,0.0025,15063,15063,0,15063.0,0.0,15063.0,1,15063,15063,15063
801106,47,2,0.005,15089,15123,34,15106.0,17.0,30212.0,2,15089,15089,15089
801103,48,2,0.005,15077,15129,52,15103.0,26.0,30206.0,2,15077,15077,15077
800122,49,2,0.005,15046,15124,78,15085.0,39.0,30170.0,2,15046,15046,15046
802202,50,2,0.005,15075,15110,35,15092.5,17.5,30185.0,2,15075,15075,15075
801002,52,1,0.0025,15101,15101,0,15101.0,0.0,15101.0,1,15101,15101,15101
802004,53,2,0.005,15124,15129,5,15126.5,2.5,30253.0,2,15124,15124,15124
802201,54,7,0.0175,14878,15086,208,14978.4285714,77.4040551594,104849.0,6,15051,14878,14947
801102,55,3,0.0075,15078,15110,32,15096.6666667,13.5973853706,45290.0,3,15078,15078,15102
800301,56,2,0.005,14951,14962,11,14956.5,5.5,29913.0,2,14951,14951,14951
800101,57,1,0.0025,15141,15141,0,15141.0,0.0,15141.0,1,15141,15141,15141
800119,58,1,0.0025,15098,15098,0,15098.0,0.0,15098.0,1,15098,15098,15098
800416,59,2,0.005,15081,15126,45,15103.5,22.5,30207.0,2,15081,15081,15081
800113,60,1,0.0025,15106,15106,0,15106.0,0.0,15106.0,1,15106,15106,15106
801202,61,2,0.005,14951,15071,120,15011.0,60.0,30022.0,2,14951,14951,14951
810602,62,4,0.01,15000,15077,77,15040.0,31.2169825576,60160.0,4,15000,15000,15020
810601,63,8,0.02,14957,15081,124,15013.5,48.1196425589,120108.0,8,14957,14957,14985
800807,64,2,0.005,15040,15058,18,15049.0,9.0,30098.0,2,15040,15040,15040
800204,65,2,0.005,14838,15011,173,14924.5,86.5,29849.0,2,14838,14838,14838
800501,66,2,0.005,15050,15050,0,15050.0,0.0,30100.0,1,15050,15050,15050
800120,67,3,0.0075,14951,15177,226,15064.0,92.2641136448,45192.0,3,14951,14951,15064
810301,68,2,0.005,14944,14958,14,14951.0,7.0,29902.0,2,14944,14944,14944
810603,69,3,0.0075,15040,15045,5,15043.3333333,2.35702260115,45130.0,2,15045,15040,15045
800201,70,1,0.0025,14877,14877,0,14877.0,0.0,14877.0,1,14877,14877,14877
800205,71,1,0.0025,15081,15081,0,15081.0,0.0,15081.0,1,15081,15081,15081
800403,72,5,0.0125,14702,15101,399,14949.6,132.206807692,74748.0,4,14978,14702,14978
801209,73,1,0.0025,14916,14916,0,14916.0,0.0,14916.0,1,14916,14916,14916
800116,74,3,0.0075,14934,15075,141,14993.3333333,59.6899395952,44980.0,3,14934,14934,14971
801803,75,3,0.0075,15088,15126,38,15113.3333333,17.9133717897,45340.0,2,15126,15088,15126
800406,77,2,0.005,15028,15125,97,15076.5,48.5,30153.0,2,15028,15028,15028
800505,78,2,0.005,15038,15075,37,15056.5,18.5,30113.0,2,15038,15038,15038
800504,79,2,0.005,15014,15063,49,15038.5,24.5,30077.0,2,15014,15014,15014
800121,80,3,0.0075,14952,15069,117,14991.3333333,54.9201440476,44974.0,3,14952,14952,14953
801802,81,1,0.0025,15071,15071,0,15071.0,0.0,15071.0,1,15071,15071,15071
800203,82,1,0.0025,15177,15177,0,15177.0,0.0,15177.0,1,15177,15177,15177
800404,83,1,0.0025,15083,15083,0,15083.0,0.0,15083.0,1,15083,15083,15083
800202,84,1,0.0025,15036,15036,0,15036.0,0.0,15036.0,1,15036,15036,15036
800806,85,1,0.0025,15094,15094,0,15094.0,0.0,15094.0,1,15094,15094,15094
802101,86,3,0.0075,14907,15091,184,15029.6666667,86.7384318257,45089.0,2,15091,14907,15091
802103,87,1,0.0025,15102,15102,0,15102.0,0.0,15102.0,1,15102,15102,15102
800803,88,3,0.0075,15033,15106,73,15075.6666667,31.0519278347,45227.0,3,15033,15033,15088
800503,89,6,0.015,14935,15094,159,14999.3333333,56.5351414804,89996.0,6,14935,14935,14961
800502,90,3,0.0075,14841,15061,220,14943.0,90.5243981845,44829.0,3,14841,14841,14927
800801,91,1,0.0025,15129,15129,0,15129.0,0.0,15129.0,1,15129,15129,15129
802104,92,5,0.0125,14926,15123,197,15000.0,90.1931261239,75000.0,4,14926,14928,14928
801403,93,2,0.005,15030,15080,50,15055.0,25.0,30110.0,2,15030,15030,15030
801408,94,4,0.01,14863,15044,181,14922.75,70.9977992617,59691.0,3,14892,14863,14892
802102,95,16,0.04,14862,15043,181,14957.6875,48.5987638089,239323.0,15,15009,14862,14958
801404,96,1,0.0025,15076,15076,0,15076.0,0.0,15076.0,1,15076,15076,15076
800802,97,1,0.0025,15021,15021,0,15021.0,0.0,15021.0,1,15021,15021,15021
801407,98,3,0.0075,14925,15078,153,15023.3333333,69.6770327215,45070.0,3,14925,14925,15067
800811,99,3,0.0075,14976,15084,108,15031.6666667,44.1537717028,45095.0,3,14976,14976,15035
801405,100,2,0.005,15053,15116,63,15084.5,31.5,30169.0,2,15053,15053,15053
800813,101,2,0.005,15080,15090,10,15085.0,5.0,30170.0,2,15080,15080,15080
800804,102,1,0.0025,15106,15106,0,15106.0,0.0,15106.0,1,15106,15106,15106
800409,103,3,0.0075,14912,15085,173,15005.6666667,71.3504652326,45017.0,3,14912,14912,15020
801604,104,3,0.0075,15048,15075,27,15057.0,12.7279220614,45171.0,2,15048,15075,15048
800704,105,6,0.015,15018,15090,72,15050.1666667,25.8483827137,90301.0,5,15030,15018,15030
801704,108,3,0.0075,15052,15130,78,15089.6666667,31.8991466278,45269.0,3,15052,15052,15087
801702,109,8,0.02,14951,15130,179,15041.625,46.0894171692,120333.0,8,14951,14951,15032
801902,110,1,0.0025,15062,15062,0,15062.0,0.0,15062.0,1,15062,15062,15062
801703,111,2,0.005,14951,15037,86,14994.0,43.0,29988.0,2,14951,14951,14951
801603,112,1,0.0025,15020,15020,0,15020.0,0.0,15020.0,1,15020,15020,15020
800910,113,2,0.005,14991,15001,10,14996.0,5.0,29992.0,2,14991,14991,14991
801905,114,2,0.005,15058,15071,13,15064.5,6.5,30129.0,2,15058,15058,15058
800701,115,2,0.005,15110,15119,9,15114.5,4.5,30229.0,2,15110,15110,15110
