,addrcode,temperature
0,801304,30.85
1,800603,29.67
2,801904,29.94
3,800905,28.16
4,800909,27.39
5,801701,25.98
6,801903,29.47
7,801204,29.55
8,801101,25.86
9,801302,25.98
10,802003,29.11
11,801215,28.69
12,801206,28.56
13,801207,28.13
14,801217,28.95
15,802001,28.83
16,800305,26.86
17,801105,24.99
18,801003,24.71
19,800302,23.21
20,801208,28.69
21,800911,26.77
22,801107,24.86
23,801213,28.95
24,800912,27.41
25,802301,29.67
26,801301,25.37
27,800906,26.81
28,801001,27.31
29,801303,28.46
30,802304,30.59
31,801203,28.89
32,801104,26.02
33,801214,24.98
34,800407,25.03
35,800112,25.61
36,800106,28.58
37,800405,25.77
38,801106,25.62
39,801103,24.97
40,800122,28.97
41,802202,24.71
42,801002,25.39
43,802004,29.64
44,802201,24.2
45,801102,25.78
46,800301,23.82
47,800101,28.81
48,800119,30.33
49,800416,24.61
50,800113,25.35
51,801202,26.1
52,810602,28.89
53,810601,27.28
54,800807,28.59
55,800204,26.07
56,800120,26.47
57,810603,27.92
58,801209,25.31
59,801803,27.42
60,800406,28.22
61,800505,28.57
62,801802,26.95
63,800203,26.47
64,800404,27.87
65,800202,26.47
66,800806,27.79
67,802101,26.07
68,802103,28.07
69,800803,27.67
70,800503,26.42
71,800502,25.76
72,800801,29.63
73,802104,27.12
74,801403,28.73
75,801408,26.11
76,802102,25.8
77,801404,23.13
78,800802,28.41
79,801407,24.76
80,800811,28.01
81,801405,21.06
82,800813,29.12
83,800804,30.43
84,800409,26.61
85,800704,26.81
86,801704,27.87
87,801702,27.54
88,801902,28.37
89,801703,28.3
90,800910,26.16
91,801905,27.81
92,800701,26.95
93,800908,27.53
94,801503,18.91
95,801501,26.04
96,801502,24.39
97,801406,26.21
98,801409,24.32
99,801402,24.84
100,800710,26.95
101,800702,28.49
102,800705,28.31
103,800708,28.79
104,800707,27.69
105,800711,27.69
106,810304,26.0
107,810405,26.75
108,810803,24.35
109,810403,27.28
110,810302,24.65
111,810305,24.19
112,810303,25.6
113,810404,27.85
114,810106,15.61
115,810801,28.25
116,810115,25.98
117,810406,27.18
118,810805,23.23
119,810701,27.38
120,810702,28.11
121,810703,27.77
122,810117,24.51
123,810704,26.94
124,810402,28.74
125,810401,27.62
126,810806,21.71
127,810116,25.83
128,810118,26.22
129,810804,26.53
130,810807,24.62
131,810204,27.17
132,810203,27.16
133,810201,27.68
134,810111,29.91
135,810506,27.91
136,810508,26.65
137,810509,27.27
138,810501,26.98
139,810202,28.2
140,810502,26.05
141,810505,27.57
142,810504,27.59
143,810105,27.87
144,810407,26.3
145,810103,27.25
146,810206,26.63
147,810808,28.01
148,810507,25.25
149,810503,26.45
150,810205,27.21
151,810604,27.38
152,802303,28.82
153,800904,29.23
154,800607,29.67
155,801611,20.31
156,800606,28.37
157,800913,25.49
158,800601,28.37
159,800903,28.99
160,801305,30.01
161,801306,28.51
162,800902,26.27
163,801906,27.53
164,801606,20.31
165,800706,28.92
166,800907,28.3
167,801601,20.31
168,800611,
169,801212,
170,801218,
171,801216,
172,800304,
173,800115,
174,801801,
175,800303,
176,801210,
177,800501,
178,810301,
179,800201,
180,800205,
181,800403,
182,800116,
183,800410,
184,800504,
185,800121,
186,801604,
187,801605,
188,801602,
189,801603,
190,801610,
191,801609,
192,801608,
193,800605,
194,800612,
195,800613,
196,801201,
197,810102,
