TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15325,15371,46,15348.0,23.0,30696.0,2,15325,15325,15325
800603,2,1,0.0025,15310,15310,0,15310.0,0.0,15310.0,1,15310,15310,15310
801904,3,2,0.005,15149,15179,30,15164.0,15.0,30328.0,2,15149,15149,15149
800905,4,4,0.01,15079,15117,38,15097.0,14.8996644258,60388.0,4,15079,15079,15087
800909,5,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
801701,6,3,0.0075,15084,15090,6,15087.6666667,2.62466929638,45263.0,3,15084,15084,15089
801903,7,1,0.0025,15191,15191,0,15191.0,0.0,15191.0,1,15191,15191,15191
800611,8,2,0.005,15181,15189,8,15185.0,4.0,30370.0,2,15181,15181,15181
801204,9,1,0.0025,15092,15092,0,15092.0,0.0,15092.0,1,15092,15092,15092
801101,10,2,0.005,15024,15048,24,15036.0,12.0,30072.0,2,15024,15024,15024
801302,11,4,0.01,14640,15096,456,14917.5,168.648302689,59670.0,3,14967,14640,14967
802003,12,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
801215,13,1,0.0025,15227,15227,0,15227.0,0.0,15227.0,1,15227,15227,15227
801206,14,2,0.005,15066,15144,78,15105.0,39.0,30210.0,2,15066,15066,15066
801207,15,1,0.0025,15174,15174,0,15174.0,0.0,15174.0,1,15174,15174,15174
801217,16,1,0.0025,15078,15078,0,15078.0,0.0,15078.0,1,15078,15078,15078
802001,17,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
800305,18,2,0.005,15099,15185,86,15142.0,43.0,30284.0,2,15099,15099,15099
801105,19,4,0.01,14960,14998,38,14984.0,14.4048602909,59936.0,4,14960,14960,14987
801212,20,1,0.0025,15177,15177,0,15177.0,0.0,15177.0,1,15177,15177,15177
801003,21,2,0.005,14936,15008,72,14972.0,36.0,29944.0,2,14936,14936,14936
800302,22,3,0.0075,14803,14984,181,14919.6666667,82.6411250866,44759.0,3,14803,14803,14972
801208,23,1,0.0025,15203,15203,0,15203.0,0.0,15203.0,1,15203,15203,15203
800911,24,4,0.01,14976,15070,94,15016.5,37.5666075125,60066.0,4,14976,14976,14987
801107,25,3,0.0075,14927,14977,50,14955.0,20.8486610281,44865.0,3,14927,14927,14961
801213,26,1,0.0025,15078,15078,0,15078.0,0.0,15078.0,1,15078,15078,15078
800912,27,1,0.0025,14999,14999,0,14999.0,0.0,14999.0,1,14999,14999,14999
801218,28,1,0.0025,15199,15199,0,15199.0,0.0,15199.0,1,15199,15199,15199
802301,29,1,0.0025,15159,15159,0,15159.0,0.0,15159.0,1,15159,15159,15159
801301,30,5,0.0125,15062,15382,320,15188.8,127.676779408,75944.0,5,15062,15062,15146
800906,31,3,0.0075,14831,15098,267,14981.6666667,111.673134141,44945.0,3,14831,14831,15016
801001,33,2,0.005,15006,15070,64,15038.0,32.0,30076.0,2,15006,15006,15006
801303,34,1,0.0025,15122,15122,0,15122.0,0.0,15122.0,1,15122,15122,15122
801203,36,1,0.0025,15002,15002,0,15002.0,0.0,15002.0,1,15002,15002,15002
801104,37,4,0.01,14961,15032,71,15007.25,27.7522521609,60029.0,4,14961,14961,15011
801214,38,3,0.0075,15063,15205,142,15141.0,58.810429914,45423.0,3,15063,15063,15155
800407,39,1,0.0025,14977,14977,0,14977.0,0.0,14977.0,1,14977,14977,14977
800112,40,1,0.0025,15120,15120,0,15120.0,0.0,15120.0,1,15120,15120,15120
800304,41,4,0.01,14824,15090,266,14998.0,106.05423141,59992.0,4,14824,14824,15001
800106,42,2,0.005,15298,15373,75,15335.5,37.5,30671.0,2,15298,15298,15298
800405,43,1,0.0025,15122,15122,0,15122.0,0.0,15122.0,1,15122,15122,15122
800115,44,1,0.0025,15375,15375,0,15375.0,0.0,15375.0,1,15375,15375,15375
801801,45,1,0.0025,15055,15055,0,15055.0,0.0,15055.0,1,15055,15055,15055
800303,46,1,0.0025,15098,15098,0,15098.0,0.0,15098.0,1,15098,15098,15098
801106,47,2,0.005,15067,15126,59,15096.5,29.5,30193.0,2,15067,15067,15067
801103,48,2,0.005,14986,15055,69,15020.5,34.5,30041.0,2,14986,14986,14986
800122,49,2,0.005,15140,15171,31,15155.5,15.5,30311.0,2,15140,15140,15140
802202,50,2,0.005,14801,14947,146,14874.0,73.0,29748.0,2,14801,14801,14801
801210,51,1,0.0025,15217,15217,0,15217.0,0.0,15217.0,1,15217,15217,15217
801002,52,1,0.0025,14996,14996,0,14996.0,0.0,14996.0,1,14996,14996,14996
802004,53,1,0.0025,15171,15171,0,15171.0,0.0,15171.0,1,15171,15171,15171
802201,54,7,0.0175,14674,14927,253,14821.8571429,80.4157564011,103753.0,7,14674,14674,14842
801102,55,3,0.0075,14816,15031,215,14887.6666667,101.35197197,44663.0,2,14816,15031,14816
800301,56,2,0.005,14866,14923,57,14894.5,28.5,29789.0,2,14866,14866,14866
800101,57,1,0.0025,15328,15328,0,15328.0,0.0,15328.0,1,15328,15328,15328
800119,58,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
800416,59,2,0.005,14970,15008,38,14989.0,19.0,29978.0,2,14970,14970,14970
800113,60,1,0.0025,15259,15259,0,15259.0,0.0,15259.0,1,15259,15259,15259
801202,61,3,0.0075,15128,15209,81,15166.3333333,33.209770985,45499.0,3,15128,15128,15162
810602,62,4,0.01,14901,15162,261,15063.0,97.5217924364,60252.0,4,14901,14901,15092
810601,63,8,0.02,14941,15119,178,15067.375,53.0870452653,120539.0,8,14941,14941,15085
800807,64,2,0.005,15236,15253,17,15244.5,8.5,30489.0,2,15236,15236,15236
800204,65,3,0.0075,14966,15186,220,15104.6666667,98.5404598236,45314.0,3,14966,14966,15162
800501,66,2,0.005,14906,14988,82,14947.0,41.0,29894.0,2,14906,14906,14906
800120,67,3,0.0075,15298,15365,67,15322.0,30.4740326617,45966.0,3,15298,15298,15303
810301,68,2,0.005,14853,14912,59,14882.5,29.5,29765.0,2,14853,14853,14853
810603,69,3,0.0075,14946,15117,171,15060.0,80.6101730553,45180.0,2,15117,14946,15117
800201,70,2,0.005,15140,15225,85,15182.5,42.5,30365.0,2,15140,15140,15140
800205,71,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
800403,72,5,0.0125,14826,15073,247,14971.4,82.932743835,74857.0,5,14826,14826,15004
801209,73,1,0.0025,15048,15048,0,15048.0,0.0,15048.0,1,15048,15048,15048
800116,74,3,0.0075,15123,15371,248,15238.3333333,101.984748315,45715.0,3,15123,15123,15221
801803,75,3,0.0075,15089,15138,49,15106.0,22.642143597,45318.0,3,15089,15089,15091
800410,76,1,0.0025,15116,15116,0,15116.0,0.0,15116.0,1,15116,15116,15116
800406,77,2,0.005,15132,15174,42,15153.0,21.0,30306.0,2,15132,15132,15132
800505,78,2,0.005,15080,15109,29,15094.5,14.5,30189.0,2,15080,15080,15080
800504,79,2,0.005,15001,15118,117,15059.5,58.5,30119.0,2,15001,15001,15001
800121,80,3,0.0075,15257,15406,149,15327.0,61.1609897456,45981.0,3,15257,15257,15318
801802,81,2,0.005,15114,15139,25,15126.5,12.5,30253.0,2,15114,15114,15114
800203,82,1,0.0025,15303,15303,0,15303.0,0.0,15303.0,1,15303,15303,15303
800404,83,1,0.0025,15109,15109,0,15109.0,0.0,15109.0,1,15109,15109,15109
800202,84,1,0.0025,15236,15236,0,15236.0,0.0,15236.0,1,15236,15236,15236
800806,85,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
802101,86,3,0.0075,15033,15185,152,15134.3333333,71.6534871601,45403.0,2,15185,15033,15185
802103,87,2,0.005,15294,15301,7,15297.5,3.5,30595.0,2,15294,15294,15294
800803,88,3,0.0075,15231,15371,140,15283.6666667,62.189674027,45851.0,3,15231,15231,15249
800503,89,6,0.015,14981,15130,149,15042.8333333,47.8449463254,90257.0,6,14981,14981,15036
800502,90,3,0.0075,14908,15122,214,15014.3333333,87.3702212172,45043.0,3,14908,14908,15013
800801,91,1,0.0025,15337,15337,0,15337.0,0.0,15337.0,1,15337,15337,15337
802104,92,5,0.0125,15010,15238,228,15161.0,82.4475590906,75805.0,5,15010,15010,15168
801403,93,2,0.005,15144,15159,15,15151.5,7.5,30303.0,2,15144,15144,15144
801408,94,4,0.01,14999,15105,106,15052.0,37.4766594029,60208.0,3,15052,14999,15052
802102,95,16,0.04,14897,15151,254,15036.375,68.513570736,240582.0,16,14897,14897,15044
801404,96,1,0.0025,15269,15269,0,15269.0,0.0,15269.0,1,15269,15269,15269
800802,97,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
801407,98,3,0.0075,15024,15212,188,15134.3333333,80.151245918,45403.0,3,15024,15024,15167
800811,99,3,0.0075,15095,15257,162,15202.6666667,76.1329246926,45608.0,3,15095,15095,15256
801405,100,2,0.005,15271,15365,94,15318.0,47.0,30636.0,2,15271,15271,15271
800813,101,2,0.005,15323,15350,27,15336.5,13.5,30673.0,2,15323,15323,15323
800804,102,1,0.0025,15331,15331,0,15331.0,0.0,15331.0,1,15331,15331,15331
800409,103,3,0.0075,15062,15132,70,15089.0,30.7354301526,45267.0,3,15062,15062,15073
801604,104,3,0.0075,15074,15392,318,15254.6666667,133.389987964,45764.0,3,15074,15074,15298
800704,105,6,0.015,15109,15445,336,15252.3333333,108.753033163,91514.0,6,15109,15109,15226
801605,106,1,0.0025,15521,15521,0,15521.0,0.0,15521.0,1,15521,15521,15521
801602,107,1,0.0025,15365,15365,0,15365.0,0.0,15365.0,1,15365,15365,15365
801704,108,3,0.0075,15117,15172,55,15136.0,25.4689353265,45408.0,3,15117,15117,15119
801702,109,8,0.02,15041,15120,79,15092.625,25.4849833235,120741.0,7,15120,15041,15086
801902,110,1,0.0025,15165,15165,0,15165.0,0.0,15165.0,1,15165,15165,15165
801703,111,2,0.005,15102,15108,6,15105.0,3.0,30210.0,2,15102,15102,15102
801603,112,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
800910,113,2,0.005,15027,15100,73,15063.5,36.5,30127.0,2,15027,15027,15027
801905,114,2,0.005,15113,15161,48,15137.0,24.0,30274.0,2,15113,15113,15113
800701,115,2,0.005,15175,15391,216,15283.0,108.0,30566.0,2,15175,15175,15175
800908,116,2,0.005,15077,15091,14,15084.0,7.0,30168.0,2,15077,15077,15077
801503,117,3,0.0075,15109,15184,75,15140.3333333,31.8363872879,45421.0,3,15109,15109,15128
