,addrcode,temperature
0,801304,31.37
1,800603,33.21
2,801904,29.8
3,800905,29.02
4,800909,28.65
5,801701,28.26
6,801903,31.13
7,800611,32.87
8,801204,34.57
9,801101,28.58
10,801302,28.43
11,802003,32.83
12,801215,32.83
13,801206,32.57
14,801207,31.05
15,801217,32.17
16,802001,31.85
17,800305,32.16
18,801105,28.46
19,801212,27.57
20,801003,28.52
21,800302,28.27
22,801208,32.77
23,800911,27.56
24,801107,26.27
25,801213,32.67
26,800912,29.45
27,801218,32.29
28,802301,32.55
29,801301,29.44
30,800906,29.41
31,801216,32.17
32,801001,27.53
33,801303,31.62
34,802304,32.17
35,801203,33.23
36,801104,28.28
37,801214,30.04
38,800407,28.77
39,800112,32.11
40,800304,28.9
41,800106,34.81
42,800405,27.11
43,800115,36.45
44,801801,29.61
45,800303,31.79
46,801106,27.56
47,801103,28.46
48,800122,33.41
49,802202,29.71
50,801210,28.37
51,802004,33.41
52,802201,26.74
53,801102,28.9
54,800301,26.39
55,800101,33.27
56,800119,31.19
57,800416,29.26
58,800113,33.69
59,801202,30.52
60,810602,28.49
61,810601,28.77
62,800807,31.83
63,800204,30.58
64,800501,27.36
65,800120,34.76
66,810301,24.8
67,810603,28.02
68,800201,30.89
69,800205,31.91
70,800403,26.74
71,801209,32.89
72,800116,33.48
73,801803,28.41
74,800410,29.33
75,800406,28.01
76,800505,27.4
77,800504,28.6
78,800121,34.39
79,801802,28.6
80,800203,33.95
81,800404,27.57
82,800202,32.29
83,800806,32.25
84,802101,30.15
85,802103,32.73
86,800803,32.99
87,800503,27.23
88,800502,24.72
89,800801,35.19
90,802104,30.67
91,801403,26.13
92,801408,22.46
93,802102,24.66
94,801404,27.23
95,800802,30.63
96,801407,25.38
97,800811,29.01
98,801405,28.73
99,800813,34.18
100,800804,33.17
101,800409,26.94
102,801604,32.33
103,800704,31.19
104,801605,32.71
105,801602,32.55
106,801704,27.44
107,801702,27.77
108,801902,29.53
109,801703,27.28
110,801603,32.01
111,800910,26.7
112,801905,29.26
113,800701,29.47
114,800908,27.64
115,801503,30.9
116,801501,28.16
117,801502,29.5
118,801406,22.1
119,801409,23.85
120,801610,30.53
121,800710,29.44
122,800702,30.11
123,800705,28.32
124,801609,29.62
125,800708,29.03
126,800707,31.66
127,800711,29.17
128,810304,29.32
129,810405,28.08
130,810803,28.79
131,810403,25.24
132,810302,26.57
133,810305,22.66
134,810303,29.54
135,810404,27.39
136,810106,26.95
137,810801,27.43
138,810115,28.31
139,810406,28.72
140,810805,28.67
141,810701,28.31
142,810702,27.55
143,810703,28.32
144,810117,26.96
145,810704,27.98
146,810402,27.8
147,810401,29.24
148,810806,29.83
149,810116,27.41
150,810118,28.97
151,810804,30.83
152,810807,29.07
153,810204,27.43
154,810203,28.08
155,810201,28.77
156,810111,27.02
157,810506,28.95
158,810508,29.19
159,810509,28.45
160,810501,29.14
161,810202,28.76
162,810502,27.81
163,810505,24.56
164,810504,27.36
165,810105,25.98
166,810407,28.37
167,810103,28.53
168,810206,28.67
169,810808,26.31
170,810507,28.47
171,810503,29.12
172,810205,29.51
173,810604,29.04
174,802303,33.66
175,800904,28.97
176,800607,33.29
177,801611,33.03
178,801608,32.71
179,800606,33.61
180,800913,27.14
181,800601,33.25
182,800903,29.97
183,801305,33.44
184,801306,31.63
185,800902,29.31
186,800605,33.23
187,800612,32.92
188,801906,28.19
189,800613,32.5
190,801606,33.07
191,800706,32.32
192,800907,28.9
193,801601,30.92
194,801002,
195,801402,
196,801201,
197,810102,
