,addrcode,temperature
0,801304,28.73
1,800603,26.99
2,801904,30.18
3,800905,28.44
4,800909,29.89
5,801701,27.61
6,801903,27.47
7,800611,28.05
8,801204,30.27
9,801101,29.96
10,801302,26.86
11,802003,26.05
12,801215,27.73
13,801206,29.66
14,801207,28.25
15,801217,29.81
16,802001,25.79
17,800305,26.05
18,801105,28.86
19,801212,24.45
20,801003,27.76
21,800302,26.35
22,801208,28.17
23,800911,28.74
24,801107,27.34
25,801213,28.29
26,800912,27.25
27,801218,29.21
28,802301,28.59
29,801301,29.89
30,800906,27.76
31,801216,29.87
32,801001,28.39
33,801303,27.2
34,802304,29.19
35,801203,28.19
36,801104,28.21
37,801214,25.32
38,800407,29.39
39,800112,26.25
40,800304,25.1
41,800106,26.96
42,800405,27.91
43,800115,26.59
44,801801,30.27
45,800303,26.35
46,801106,28.55
47,801103,29.02
48,800122,28.44
49,802202,28.76
50,801210,27.33
51,801002,28.37
52,802004,27.74
53,802201,27.83
54,801102,29.96
55,800301,26.97
56,800119,26.91
57,800416,28.71
58,800113,26.25
59,801202,26.76
60,810602,27.73
61,810601,27.58
62,800807,26.81
63,800204,26.76
64,800501,26.97
65,800120,27.85
66,810301,25.28
67,810603,27.39
68,800201,26.67
69,800205,27.63
70,800403,26.73
71,801209,24.69
72,800116,26.99
73,801803,28.32
74,800410,27.31
75,800406,26.9
76,800505,26.78
77,800504,27.08
78,800121,27.84
79,801802,27.62
80,800203,27.55
81,800404,26.43
82,800202,27.51
83,800806,27.91
84,802101,26.4
85,802103,28.03
86,800803,27.5
87,800503,26.85
88,800502,25.46
89,800801,28.29
90,802104,27.59
91,801403,28.33
92,801408,25.36
93,802102,25.35
94,801404,22.27
95,800802,23.99
96,801407,26.84
97,800811,25.96
98,801405,25.43
99,800813,27.14
100,800804,28.17
101,800409,26.86
102,801604,28.84
103,800704,27.83
104,801605,29.65
105,801602,29.53
106,801704,28.38
107,801702,27.59
108,801902,29.93
109,801703,28.46
110,801603,29.39
111,800910,27.81
112,801905,27.63
113,800701,30.2
114,800908,28.56
115,801503,27.3
116,801501,26.84
117,801502,27.56
118,801406,28.19
119,801409,27.63
120,801402,25.58
121,801610,29.77
122,800710,28.2
123,800702,28.95
124,800705,29.5
125,801609,30.12
126,800708,30.39
127,800707,29.13
128,800711,30.05
129,810304,25.96
130,810405,24.93
131,810803,26.79
132,810403,26.29
133,810302,27.79
134,810305,26.68
135,810303,25.55
136,810404,25.84
137,810106,26.7
138,810801,29.37
139,810115,26.76
140,810406,27.31
141,810805,27.37
142,810701,27.17
143,810702,28.06
144,810703,27.64
145,810117,26.04
146,810704,26.89
147,810402,26.72
148,810401,27.08
149,810806,26.69
150,810116,25.93
151,810118,26.82
152,810804,28.11
153,810807,26.93
154,810204,27.55
155,810203,28.08
156,810201,27.32
157,810111,27.61
158,810506,28.3
159,810508,28.09
160,810509,27.89
161,810501,27.64
162,810202,29.34
163,810502,25.99
164,810505,24.51
165,810504,26.7
166,810105,26.35
167,810407,27.47
168,810103,28.13
169,810206,27.26
170,810808,27.49
171,810507,28.04
172,810503,27.81
173,810205,27.27
174,810604,27.86
175,802303,25.72
176,800904,29.91
177,800607,27.71
178,801611,28.21
179,801608,27.73
180,800606,29.67
181,800913,27.3
182,800601,28.83
183,800903,28.69
184,801305,26.91
185,801306,29.99
186,800902,29.73
187,800605,29.65
188,800612,28.73
189,801906,26.51
190,800613,28.91
191,801606,29.51
192,800706,27.75
193,800907,29.8
194,801601,29.64
195,800101,
196,801201,
197,810102,
