SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15225,15225,0,15225.0,0.0,15225.0,1,15225,15225,15225
100112,2,1,0.0025,15334,15334,0,15334.0,0.0,15334.0,1,15334,15334,15334
104601,3,2,0.005,15201,15334,133,15267.5,66.5,30535.0,2,15201,15201,15201
104101,4,1,0.0025,15366,15366,0,15366.0,0.0,15366.0,1,15366,15366,15366
100302,5,2,0.005,15107,15123,16,15115.0,8.0,30230.0,2,15107,15107,15107
100502,6,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
100306,7,1,0.0025,15198,15198,0,15198.0,0.0,15198.0,1,15198,15198,15198
104603,8,1,0.0025,15268,15268,0,15268.0,0.0,15268.0,1,15268,15268,15268
100301,9,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
100305,10,1,0.0025,15230,15230,0,15230.0,0.0,15230.0,1,15230,15230,15230
101002,11,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
100303,12,1,0.0025,15202,15202,0,15202.0,0.0,15202.0,1,15202,15202,15202
104802,13,1,0.0025,15305,15305,0,15305.0,0.0,15305.0,1,15305,15305,15305
101104,14,1,0.0025,15053,15053,0,15053.0,0.0,15053.0,1,15053,15053,15053
102601,15,1,0.0025,15312,15312,0,15312.0,0.0,15312.0,1,15312,15312,15312
100307,16,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
103201,17,2,0.005,15260,15319,59,15289.5,29.5,30579.0,2,15260,15260,15260
103605,18,1,0.0025,15385,15385,0,15385.0,0.0,15385.0,1,15385,15385,15385
100304,19,2,0.005,15111,15205,94,15158.0,47.0,30316.0,2,15111,15111,15111
104201,20,1,0.0025,15373,15373,0,15373.0,0.0,15373.0,1,15373,15373,15373
101105,21,2,0.005,14980,15042,62,15011.0,31.0,30022.0,2,14980,14980,14980
101106,22,1,0.0025,15052,15052,0,15052.0,0.0,15052.0,1,15052,15052,15052
101101,23,1,0.0025,15191,15191,0,15191.0,0.0,15191.0,1,15191,15191,15191
104002,24,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
102705,25,1,0.0025,15304,15304,0,15304.0,0.0,15304.0,1,15304,15304,15304
103801,26,1,0.0025,15310,15310,0,15310.0,0.0,15310.0,1,15310,15310,15310
103005,27,1,0.0025,15361,15361,0,15361.0,0.0,15361.0,1,15361,15361,15361
100601,28,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
102303,29,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
104501,30,1,0.0025,15248,15248,0,15248.0,0.0,15248.0,1,15248,15248,15248
104401,31,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
102105,32,3,0.0075,15032,15311,279,15192.0,117.532974097,45576.0,3,15032,15032,15233
101103,33,1,0.0025,15217,15217,0,15217.0,0.0,15217.0,1,15217,15217,15217
101901,34,1,0.0025,15340,15340,0,15340.0,0.0,15340.0,1,15340,15340,15340
104801,35,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
102107,36,1,0.0025,15162,15162,0,15162.0,0.0,15162.0,1,15162,15162,15162
101803,37,1,0.0025,15304,15304,0,15304.0,0.0,15304.0,1,15304,15304,15304
103903,38,1,0.0025,15293,15293,0,15293.0,0.0,15293.0,1,15293,15293,15293
102201,39,1,0.0025,15295,15295,0,15295.0,0.0,15295.0,1,15295,15295,15295
102302,40,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
105001,41,1,0.0025,15293,15293,0,15293.0,0.0,15293.0,1,15293,15293,15293
102401,42,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
104701,43,2,0.005,15210,15220,10,15215.0,5.0,30430.0,2,15210,15210,15210
102803,44,1,0.0025,15329,15329,0,15329.0,0.0,15329.0,1,15329,15329,15329
104902,45,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
104602,46,2,0.005,15197,15253,56,15225.0,28.0,30450.0,2,15197,15197,15197
