,addrcode,temperature
0,100508,36.33
1,100112,39.57
2,104601,36.25
3,104101,38.97
4,100302,36.58
5,100502,37.99
6,100306,36.23
7,104603,36.61
8,100301,36.71
9,100305,36.63
10,101002,35.75
11,100303,35.51
12,104802,38.71
13,101104,35.27
14,102601,39.25
15,100307,36.77
16,103201,36.21
17,103605,38.99
18,100304,35.25
19,104201,37.49
20,101105,34.92
21,101106,34.65
22,101101,34.35
23,104002,38.93
24,102705,37.55
25,103801,39.07
26,103005,39.23
27,100601,36.71
28,102303,38.59
29,104501,38.33
30,104401,35.47
31,102105,35.01
32,101103,35.25
33,101901,39.03
34,104801,37.69
35,102107,35.77
36,101803,38.07
37,103903,37.85
38,102201,39.25
39,102302,38.79
40,105001,38.53
41,102401,35.89
42,104701,36.44
43,102803,38.77
44,104902,36.31
45,104602,36.22
