,addrcode,temperature
0,100508,37.01
1,100112,39.05
2,104601,35.83
3,104101,37.99
4,100302,32.73
5,100502,37.79
6,100306,33.45
7,104603,36.21
8,100301,33.99
9,100305,34.57
10,101002,35.67
11,100303,32.71
12,104802,37.83
13,101104,33.37
14,102601,38.71
15,100307,33.03
16,103201,35.53
17,103605,38.99
18,100304,32.45
19,104201,37.23
20,101105,34.2
21,101106,34.35
22,101101,34.61
23,104002,39.21
24,102705,37.97
25,103801,39.47
26,103005,38.37
27,100601,35.53
28,102303,38.55
29,104501,36.51
30,104401,34.61
31,102105,36.25
32,101103,34.23
33,101901,38.85
34,104801,37.17
35,102107,36.69
36,101803,38.83
37,103903,37.83
38,102201,40.85
39,102302,38.71
40,105001,39.03
41,102401,36.99
42,104701,35.52
43,102803,39.09
44,104902,38.21
45,104602,34.25
