,addrcode,temperature
0,801304,30.33
1,800603,31.79
2,801904,29.44
3,800905,27.95
4,800909,29.25
5,801701,28.34
6,801903,29.61
7,800611,29.33
8,801101,28.75
9,801302,26.77
10,802003,28.41
11,801215,31.13
12,801206,31.86
13,801207,30.41
14,801217,29.07
15,802001,30.35
16,800305,29.44
17,801105,29.56
18,801212,28.83
19,801003,23.85
20,800302,29.15
21,801208,30.49
22,800911,26.51
23,801107,26.95
24,801213,29.11
25,800912,29.23
26,801218,28.87
27,802301,32.95
28,801301,28.94
29,800906,28.61
30,801216,30.31
31,801001,29.98
32,801303,30.3
33,802304,31.91
34,801203,31.67
35,801104,26.97
36,801214,27.66
37,800407,29.37
38,800112,30.13
39,800304,28.26
40,800106,30.94
41,800405,29.41
42,800115,33.49
43,801801,29.41
44,800303,29.73
45,801106,29.0
46,801103,29.41
47,800122,31.21
48,802202,27.57
49,801210,29.21
50,802004,30.08
51,802201,26.25
52,801102,29.3
53,800301,26.67
54,800101,31.97
55,800119,31.19
56,800416,29.41
57,800113,31.11
58,801202,29.95
59,810602,28.15
60,810601,27.82
61,800807,31.27
62,800204,30.13
63,800501,26.49
64,800120,30.83
65,810301,25.59
66,810603,27.57
67,800201,29.67
68,800205,31.01
69,800403,27.27
70,801209,26.33
71,800116,32.39
72,801803,28.83
73,800410,29.41
74,800406,28.49
75,800505,28.34
76,800504,27.14
77,800121,31.92
78,801802,29.18
79,800203,29.11
80,800404,28.75
81,800202,31.15
82,800806,30.69
83,802101,25.85
84,802103,32.09
85,800803,31.09
86,800503,25.56
87,800502,25.52
88,800801,31.75
89,802104,24.67
90,801403,28.19
91,801408,27.21
92,802102,26.13
93,801404,30.21
94,800802,26.51
95,801407,28.21
96,800811,28.83
97,801405,30.52
98,800813,31.58
99,800804,32.23
100,800409,27.74
101,801604,31.12
102,800704,30.95
103,801605,30.99
104,801704,20.86
105,801702,27.45
106,801902,28.39
107,801703,27.47
108,801603,30.09
109,800910,27.73
110,801905,25.45
111,800701,29.9
112,800908,29.11
113,801503,28.25
114,801501,28.85
115,801502,27.98
116,801406,28.57
117,801409,28.76
118,801402,26.39
119,800710,27.32
120,800702,29.41
121,800705,29.04
122,801609,32.84
123,800708,29.87
124,800707,33.11
125,800711,31.67
126,810304,25.6
127,810405,26.48
128,810803,28.5
129,810403,27.22
130,810302,22.71
131,810305,25.77
132,810303,24.02
133,810404,27.39
134,810106,26.4
135,810801,28.55
136,810115,27.17
137,810406,28.62
138,810805,29.84
139,810701,27.9
140,810702,28.47
141,810703,28.85
142,810117,27.66
143,810704,27.77
144,810402,27.33
145,810401,29.02
146,810806,27.35
147,810116,27.01
148,810118,27.91
149,810804,27.93
150,810807,28.81
151,810204,28.91
152,810203,28.71
153,810201,28.31
154,810111,27.86
155,810506,28.46
156,810508,28.63
157,810509,28.93
158,810501,29.03
159,810202,28.64
160,810502,27.23
161,810505,27.55
162,810504,28.45
163,810105,28.66
164,810407,28.09
165,810103,27.79
166,810206,27.47
167,810808,29.5
168,810507,28.82
169,810503,28.49
170,810205,27.71
171,810604,28.23
172,802303,29.4
173,800904,30.35
174,800607,28.05
175,801611,29.25
176,801608,30.05
177,800606,28.69
178,800913,27.31
179,800601,31.29
180,800903,29.97
181,801305,29.88
182,801306,27.49
183,800902,26.85
184,800605,28.15
185,800612,28.42
186,800613,30.18
187,801606,28.99
188,800706,30.0
189,800907,28.13
190,801601,29.28
191,801204,
192,801002,
193,801602,
194,801610,
195,801906,
196,801201,
197,810102,
