,addrcode,temperature
0,801304,28.97
1,800603,32.81
2,801904,29.34
3,800905,28.9
4,800909,28.77
5,801701,27.22
6,801903,31.05
7,800611,27.34
8,801101,27.23
9,801302,27.92
10,802003,30.77
11,801215,30.37
12,801206,31.89
13,801207,31.53
14,801217,29.95
15,802001,33.61
16,800305,31.55
17,801105,29.38
18,801212,30.09
19,801003,28.32
20,800302,28.26
21,801208,29.31
22,800911,27.86
23,801107,28.26
24,801213,32.29
25,800912,29.89
26,801218,31.19
27,801301,29.18
28,800906,28.34
29,801216,29.95
30,801001,27.74
31,801303,29.94
32,802304,29.63
33,801203,32.43
34,801104,28.99
35,801214,29.32
36,800407,28.95
37,800112,30.21
38,800304,28.2
39,800106,34.07
40,800115,33.35
41,800303,30.31
42,801106,28.35
43,801103,29.1
44,800122,31.49
45,802202,29.33
46,801210,34.09
47,801002,29.59
48,802004,32.37
49,802201,26.99
50,801102,28.71
51,800301,29.88
52,800101,34.19
53,800119,32.01
54,800416,28.95
55,800113,33.21
56,801202,32.98
57,810602,27.44
58,810601,27.6
59,800807,30.58
60,800204,30.05
61,800501,26.41
62,800120,33.61
63,810603,27.17
64,800201,28.76
65,800205,33.47
66,800403,27.87
67,801209,26.75
68,800116,33.06
69,801803,29.31
70,800406,28.83
71,800505,28.55
72,800504,28.17
73,800121,32.14
74,800203,33.97
75,800202,30.79
76,800806,28.77
77,802101,26.73
78,802103,28.14
79,800803,30.88
80,800503,27.37
81,800502,26.3
82,800801,33.57
83,802104,27.83
84,801403,31.8
85,801408,27.4
86,802102,26.58
87,801404,30.51
88,800802,29.55
89,801407,29.68
90,800811,30.18
91,801405,31.37
92,800813,31.77
93,800804,31.77
94,800409,27.08
95,801604,29.85
96,800704,29.97
97,801704,28.18
98,801702,28.2
99,801902,30.81
100,801703,28.07
101,800910,28.66
102,801905,29.08
103,800701,30.73
104,800908,28.6
105,801503,29.77
106,801501,30.04
107,801502,29.24
108,801406,29.0
109,801409,30.07
110,801402,31.14
111,800710,30.0
112,800702,29.69
113,800705,29.82
114,800708,27.43
115,800707,29.79
116,800711,30.19
117,810405,28.07
118,810403,28.44
119,810406,27.79
120,810701,27.8
121,810702,28.02
122,810703,28.69
123,810704,28.54
124,810402,27.13
125,810204,25.64
126,810201,28.39
127,810506,26.64
128,810508,26.13
129,810202,27.15
130,810504,25.32
131,810103,27.23
132,810206,26.58
133,810808,28.41
134,810507,27.91
135,810503,27.01
136,810205,26.62
137,810604,28.16
138,800904,30.03
139,801611,29.95
140,801608,32.79
141,800606,33.47
142,800913,28.35
143,800903,30.43
144,801305,28.97
145,800902,28.37
146,800605,32.41
147,800612,27.09
148,801906,28.85
149,800613,32.56
150,801606,27.17
151,800706,31.39
152,800907,28.61
153,801601,27.17
154,801204,
155,802301,
156,800405,
157,801801,
158,810301,
159,800410,
160,801802,
161,800404,
162,801605,
163,801602,
164,801603,
165,801610,
166,801609,
167,810304,
168,810803,
169,810302,
170,810305,
171,810303,
172,810404,
173,810106,
174,810801,
175,810115,
176,810805,
177,810117,
178,810401,
179,810806,
180,810116,
181,810118,
182,810804,
183,810807,
184,810203,
185,810111,
186,810509,
187,810501,
188,810502,
189,810505,
190,810105,
191,810407,
192,802303,
193,800607,
194,800601,
195,801306,
196,801201,
197,810102,
