TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801904,3,2,0.005,15149,15168,19,15158.5,9.5,30317.0,2,15149,15149,15149
800905,4,1,0.0025,15012,15012,0,15012.0,0.0,15012.0,1,15012,15012,15012
800909,5,1,0.0025,15052,15052,0,15052.0,0.0,15052.0,1,15052,15052,15052
801903,7,1,0.0025,15200,15200,0,15200.0,0.0,15200.0,1,15200,15200,15200
801204,9,1,0.0025,15428,15428,0,15428.0,0.0,15428.0,1,15428,15428,15428
801101,10,1,0.0025,14955,14955,0,14955.0,0.0,14955.0,1,14955,14955,14955
801302,11,3,0.0075,14726,15183,457,14878.3333333,215.431866001,44635.0,2,14726,15183,14726
802003,12,1,0.0025,15458,15458,0,15458.0,0.0,15458.0,1,15458,15458,15458
801215,13,1,0.0025,14865,14865,0,14865.0,0.0,14865.0,1,14865,14865,14865
801206,14,2,0.005,15371,15428,57,15399.5,28.5,30799.0,2,15371,15371,15371
801207,15,1,0.0025,15048,15048,0,15048.0,0.0,15048.0,1,15048,15048,15048
801217,16,1,0.0025,15143,15143,0,15143.0,0.0,15143.0,1,15143,15143,15143
802001,17,1,0.0025,15125,15125,0,15125.0,0.0,15125.0,1,15125,15125,15125
800305,18,2,0.005,15125,15125,0,15125.0,0.0,30250.0,1,15125,15125,15125
801105,19,2,0.005,14737,15068,331,14902.5,165.5,29805.0,2,14737,14737,14737
801212,20,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
801003,21,2,0.005,14816,15021,205,14918.5,102.5,29837.0,2,14816,14816,14816
800302,22,3,0.0075,14875,14988,113,14944.3333333,49.5737385673,44833.0,3,14875,14875,14970
801208,23,1,0.0025,14865,14865,0,14865.0,0.0,14865.0,1,14865,14865,14865
800911,24,1,0.0025,15024,15024,0,15024.0,0.0,15024.0,1,15024,15024,15024
801213,26,1,0.0025,15143,15143,0,15143.0,0.0,15143.0,1,15143,15143,15143
801218,28,1,0.0025,15251,15251,0,15251.0,0.0,15251.0,1,15251,15251,15251
801301,30,1,0.0025,14983,14983,0,14983.0,0.0,14983.0,1,14983,14983,14983
800906,31,2,0.005,14907,14972,65,14939.5,32.5,29879.0,2,14907,14907,14907
801001,33,2,0.005,15004,15049,45,15026.5,22.5,30053.0,2,15004,15004,15004
801303,34,1,0.0025,15440,15440,0,15440.0,0.0,15440.0,1,15440,15440,15440
802304,35,1,0.0025,15428,15428,0,15428.0,0.0,15428.0,1,15428,15428,15428
801203,36,1,0.0025,15142,15142,0,15142.0,0.0,15142.0,1,15142,15142,15142
801214,38,2,0.005,15321,15351,30,15336.0,15.0,30672.0,2,15321,15321,15321
800112,40,1,0.0025,15129,15129,0,15129.0,0.0,15129.0,1,15129,15129,15129
800304,41,1,0.0025,14924,14924,0,14924.0,0.0,14924.0,1,14924,14924,14924
800303,46,1,0.0025,15014,15014,0,15014.0,0.0,15014.0,1,15014,15014,15014
801106,47,2,0.005,15103,15213,110,15158.0,55.0,30316.0,2,15103,15103,15103
800122,49,1,0.0025,15371,15371,0,15371.0,0.0,15371.0,1,15371,15371,15371
801210,51,1,0.0025,15230,15230,0,15230.0,0.0,15230.0,1,15230,15230,15230
801002,52,1,0.0025,14730,14730,0,14730.0,0.0,14730.0,1,14730,14730,14730
802004,53,1,0.0025,15384,15384,0,15384.0,0.0,15384.0,1,15384,15384,15384
802201,54,6,0.015,14796,14975,179,14875.5,61.907861644,89253.0,5,14838,14796,14838
800301,56,2,0.005,14924,14981,57,14952.5,28.5,29905.0,2,14924,14924,14924
800113,60,1,0.0025,15129,15129,0,15129.0,0.0,15129.0,1,15129,15129,15129
801202,61,2,0.005,15360,15365,5,15362.5,2.5,30725.0,2,15360,15360,15360
810602,62,4,0.01,15035,15232,197,15097.0,78.6987928751,60388.0,4,15035,15035,15056
810601,63,5,0.0125,14993,15071,78,15040.0,29.7523108346,75200.0,5,14993,14993,15054
800807,64,2,0.005,14871,14871,0,14871.0,0.0,29742.0,1,14871,14871,14871
800204,65,2,0.005,14951,15116,165,15033.5,82.5,30067.0,2,14951,14951,14951
800501,66,2,0.005,14911,14911,0,14911.0,0.0,29822.0,1,14911,14911,14911
810301,68,1,0.0025,15085,15085,0,15085.0,0.0,15085.0,1,15085,15085,15085
810603,69,3,0.0075,15058,15076,18,15064.0,8.48528137424,45192.0,2,15058,15076,15058
800403,72,2,0.005,14912,14912,0,14912.0,0.0,29824.0,1,14912,14912,14912
800406,77,1,0.0025,14998,14998,0,14998.0,0.0,14998.0,1,14998,14998,14998
800505,78,2,0.005,14970,15009,39,14989.5,19.5,29979.0,2,14970,14970,14970
800504,79,2,0.005,14911,14970,59,14940.5,29.5,29881.0,2,14911,14911,14911
800806,85,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
802101,86,3,0.0075,14928,15212,284,15117.3333333,133.878883905,45352.0,2,15212,14928,15212
802103,87,2,0.005,15045,15218,173,15131.5,86.5,30263.0,2,15045,15045,15045
800803,88,3,0.0075,15218,15233,15,15228.0,7.07106781187,45684.0,2,15233,15218,15233
800503,89,6,0.015,14783,15081,298,14953.6666667,95.8795540713,89722.0,6,14783,14783,14972
800502,90,2,0.005,14961,14962,1,14961.5,0.5,29923.0,2,14961,14961,14961
802104,92,5,0.0125,15037,15202,165,15136.6,56.4609599636,75683.0,5,15037,15037,15162
