,addrcode,temperature
0,100508,34.07
1,100112,35.25
2,104601,32.66
3,104101,35.89
4,100302,31.9
5,100502,34.99
6,100306,31.81
7,104603,33.83
8,100301,32.29
9,100305,31.83
10,101002,32.25
11,100303,31.59
12,104802,35.13
13,101104,31.73
14,102601,35.59
15,100307,31.53
16,103201,34.42
17,103605,36.03
18,100304,31.69
19,104201,34.45
20,101105,31.63
21,101106,30.65
22,101101,32.19
23,104002,34.31
24,102705,35.17
25,103801,35.89
26,103005,35.87
27,100601,34.09
28,102303,34.79
29,104501,35.19
30,104401,33.37
31,102105,32.14
32,101103,32.07
33,101901,35.45
34,104801,34.27
35,102107,31.27
36,101803,34.77
37,103903,34.75
38,102201,35.17
39,102302,34.07
40,105001,34.57
41,102401,32.07
42,104701,33.35
43,102803,35.07
44,104902,32.75
45,104602,31.91
