SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15517,15517,0,15517.0,0.0,15517.0,1,15517,15517,15517
100112,2,1,0.0025,15542,15542,0,15542.0,0.0,15542.0,1,15542,15542,15542
104601,3,2,0.005,15437,15501,64,15469.0,32.0,30938.0,2,15437,15437,15437
104101,4,1,0.0025,15559,15559,0,15559.0,0.0,15559.0,1,15559,15559,15559
100302,5,2,0.005,15363,15417,54,15390.0,27.0,30780.0,2,15363,15363,15363
100502,6,1,0.0025,15514,15514,0,15514.0,0.0,15514.0,1,15514,15514,15514
100306,7,1,0.0025,15385,15385,0,15385.0,0.0,15385.0,1,15385,15385,15385
104603,8,1,0.0025,15463,15463,0,15463.0,0.0,15463.0,1,15463,15463,15463
100301,9,1,0.0025,15611,15611,0,15611.0,0.0,15611.0,1,15611,15611,15611
100305,10,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
101002,11,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
100303,12,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
104802,13,1,0.0025,15528,15528,0,15528.0,0.0,15528.0,1,15528,15528,15528
101104,14,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
102601,15,1,0.0025,15555,15555,0,15555.0,0.0,15555.0,1,15555,15555,15555
100307,16,1,0.0025,15443,15443,0,15443.0,0.0,15443.0,1,15443,15443,15443
103201,17,2,0.005,15422,15463,41,15442.5,20.5,30885.0,2,15422,15422,15422
103605,18,1,0.0025,15612,15612,0,15612.0,0.0,15612.0,1,15612,15612,15612
100304,19,2,0.005,15297,15297,0,15297.0,0.0,30594.0,1,15297,15297,15297
104201,20,1,0.0025,15598,15598,0,15598.0,0.0,15598.0,1,15598,15598,15598
101105,21,2,0.005,15348,15498,150,15423.0,75.0,30846.0,2,15348,15348,15348
101106,22,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
101101,23,1,0.0025,15358,15358,0,15358.0,0.0,15358.0,1,15358,15358,15358
104002,24,1,0.0025,15537,15537,0,15537.0,0.0,15537.0,1,15537,15537,15537
102705,25,1,0.0025,15457,15457,0,15457.0,0.0,15457.0,1,15457,15457,15457
103801,26,1,0.0025,15591,15591,0,15591.0,0.0,15591.0,1,15591,15591,15591
103005,27,1,0.0025,15637,15637,0,15637.0,0.0,15637.0,1,15637,15637,15637
100601,28,1,0.0025,15499,15499,0,15499.0,0.0,15499.0,1,15499,15499,15499
102303,29,1,0.0025,15543,15543,0,15543.0,0.0,15543.0,1,15543,15543,15543
104501,30,1,0.0025,15512,15512,0,15512.0,0.0,15512.0,1,15512,15512,15512
104401,31,1,0.0025,15455,15455,0,15455.0,0.0,15455.0,1,15455,15455,15455
102105,32,3,0.0075,15208,15458,250,15360.6666667,109.304874345,46082.0,3,15208,15208,15416
101103,33,1,0.0025,15465,15465,0,15465.0,0.0,15465.0,1,15465,15465,15465
101901,34,1,0.0025,15547,15547,0,15547.0,0.0,15547.0,1,15547,15547,15547
104801,35,1,0.0025,15511,15511,0,15511.0,0.0,15511.0,1,15511,15511,15511
102107,36,1,0.0025,15411,15411,0,15411.0,0.0,15411.0,1,15411,15411,15411
101803,37,1,0.0025,15484,15484,0,15484.0,0.0,15484.0,1,15484,15484,15484
103903,38,1,0.0025,15461,15461,0,15461.0,0.0,15461.0,1,15461,15461,15461
102201,39,1,0.0025,15541,15541,0,15541.0,0.0,15541.0,1,15541,15541,15541
102302,40,1,0.0025,15518,15518,0,15518.0,0.0,15518.0,1,15518,15518,15518
105001,41,1,0.0025,15490,15490,0,15490.0,0.0,15490.0,1,15490,15490,15490
102401,42,1,0.0025,15388,15388,0,15388.0,0.0,15388.0,1,15388,15388,15388
104701,43,2,0.005,15395,15408,13,15401.5,6.5,30803.0,2,15395,15395,15395
102803,44,1,0.0025,15509,15509,0,15509.0,0.0,15509.0,1,15509,15509,15509
104902,45,1,0.0025,15434,15434,0,15434.0,0.0,15434.0,1,15434,15434,15434
104602,46,2,0.005,15415,15434,19,15424.5,9.5,30849.0,2,15415,15415,15415
