,addrcode,temperature
0,104605,29.13
1,104604,30.47
2,103704,38.95
3,100108,0.0
4,102002,0.0
5,100101,0.0
6,103701,38.95
7,100110,38.95
8,103702,38.95
9,100109,0.0
10,102001,0.0
11,101702,39.39
12,100805,38.95
13,104203,38.47
14,104202,0.0
15,104102,38.47
16,100111,38.95
17,100107,38.95
18,101904,0.0
19,101906,0.0
20,103703,38.95
21,103001,38.95
22,103002,38.95
23,104302,37.13
24,103802,38.49
25,102902,39.05
26,103602,40.43
27,101601,38.39
28,100801,38.17
29,102205,38.77
30,103902,38.71
31,101302,38.17
32,104502,38.41
33,104503,38.41
34,101903,0.0
35,101602,38.39
36,103004,38.95
37,102702,38.49
38,100308,0.0
39,102901,39.05
40,101801,38.39
41,100401,38.17
42,100204,38.95
43,103601,40.43
44,100203,38.95
45,100602,38.41
46,102004,0.0
47,100405,38.17
48,100404,38.17
49,101001,37.13
50,103003,38.95
51,102701,38.41
52,102502,39.05
53,101703,39.39
54,101802,38.17
55,101502,38.39
56,102203,38.39
57,103302,38.71
58,100702,38.17
59,100703,38.17
60,100704,38.17
61,103901,38.71
62,100102,38.39
63,102206,38.39
64,100403,38.17
65,102202,38.77
66,100402,38.17
67,100206,38.95
68,101902,0.0
69,102501,0.0
70,101401,38.95
71,103102,38.17
72,103203,38.77
73,101701,39.39
74,102503,0.0
75,101506,38.39
76,104001,0.0
77,104004,0.0
78,103501,0.0
79,100901,38.77
80,103103,38.97
81,102207,38.39
82,102204,38.77
83,100104,38.95
84,103301,38.71
85,102005,0.0
86,100202,38.95
87,102504,0.0
88,100201,38.95
89,101905,0.0
90,101102,38.41
91,102003,0.0
92,100701,38.17
93,104003,0.0
94,100802,38.17
95,100103,38.39
96,103401,38.57
97,101501,38.39
98,101303,38.17
99,102802,38.17
100,101507,38.39
101,101301,38.17
102,102801,38.17
103,100803,38.95
104,100105,0.0
105,100804,38.95
106,100106,38.95
107,103303,38.71
108,101505,38.39
109,103101,37.61
110,103202,38.77
111,103504,37.61
112,101202,38.97
113,102402,37.61
114,103503,37.61
115,101504,38.39
116,101201,38.97
117,101804,38.17
118,101503,38.39
119,103502,38.39
120,104301,37.13
121,104504,38.41
122,104901,36.79
