,addrcode,temperature
0,104605,32.71
1,104604,33.33
2,103704,37.45
3,100108,37.63
4,102005,37.63
5,100101,37.63
6,103701,37.45
7,100110,37.45
8,103702,37.45
9,100109,37.63
10,102004,37.63
11,101702,36.49
12,100805,37.45
13,104203,35.55
14,104202,34.25
15,104102,36.65
16,100111,37.45
17,100107,37.45
18,101904,37.97
19,101907,37.97
20,103703,37.45
21,103001,37.89
22,103002,37.89
23,104302,34.91
24,103802,36.97
25,102902,35.17
26,103604,36.79
27,101601,37.35
28,100801,36.77
29,102208,38.11
30,103902,35.75
31,101302,36.77
32,104502,35.99
33,104503,35.99
34,101903,37.97
35,101602,37.35
36,103004,37.89
37,102704,36.97
38,100308,33.37
39,102901,35.17
40,101801,37.35
41,100401,36.77
42,100204,37.45
43,103602,36.79
44,100203,37.45
45,100608,35.99
46,102007,37.63
47,100405,36.77
48,100404,36.77
49,101001,33.61
50,103003,37.89
51,102701,33.47
52,102502,35.17
53,101704,36.49
54,101802,36.77
55,101502,37.35
56,102206,37.35
57,103302,35.75
58,100702,36.77
59,100703,36.77
60,100704,36.77
61,103901,35.75
62,100102,37.35
63,102209,37.35
64,100403,36.77
65,102202,38.11
66,100402,36.77
67,100206,37.45
68,101902,37.63
69,102501,37.63
70,101401,37.45
71,103102,36.77
72,103203,33.93
73,101701,36.49
74,102503,37.63
75,101506,37.35
76,104001,36.77
77,104004,37.17
78,103501,36.77
79,100905,32.55
80,103103,33.95
81,102210,37.35
82,102207,38.11
83,100104,37.45
84,103301,35.75
85,102009,37.63
86,100202,37.45
87,102504,37.63
88,100201,37.45
89,101905,37.97
90,101102,33.13
91,102006,37.63
92,100701,36.77
93,104003,39.59
94,100802,36.77
95,100103,37.35
96,103401,35.85
97,101501,37.35
98,101303,36.77
99,102802,36.77
100,101507,37.35
101,101301,36.77
102,102801,36.77
103,100803,37.45
104,100105,37.63
105,100804,37.45
106,100106,37.45
107,103303,35.75
108,101505,37.35
109,103101,36.55
110,103202,33.93
111,103504,36.55
112,101204,33.95
113,102402,36.55
114,103503,36.55
115,101504,37.35
116,101203,33.95
117,101804,36.77
118,101503,37.35
119,103502,37.35
120,104301,34.91
121,104504,35.99
122,104901,33.37
