TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
800603,2,1,0.0025,15237,15237,0,15237.0,0.0,15237.0,1,15237,15237,15237
801204,9,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
801101,10,2,0.005,15391,15411,20,15401.0,10.0,30802.0,2,15391,15391,15391
801302,11,3,0.0075,14986,15356,370,15225.3333333,169.472383853,45676.0,3,14986,14986,15334
802003,12,1,0.0025,15345,15345,0,15345.0,0.0,15345.0,1,15345,15345,15345
801215,13,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
801206,14,2,0.005,14301,15380,1079,14840.5,539.5,29681.0,2,14301,14301,14301
801207,15,1,0.0025,15320,15320,0,15320.0,0.0,15320.0,1,15320,15320,15320
801217,16,1,0.0025,15429,15429,0,15429.0,0.0,15429.0,1,15429,15429,15429
802001,17,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
800305,18,2,0.005,15290,15327,37,15308.5,18.5,30617.0,2,15290,15290,15290
801105,19,4,0.01,15154,15396,242,15234.25,95.4839646223,60937.0,4,15154,15154,15177
801212,20,1,0.0025,15350,15350,0,15350.0,0.0,15350.0,1,15350,15350,15350
801003,21,2,0.005,15103,15171,68,15137.0,34.0,30274.0,2,15103,15103,15103
800302,22,3,0.0075,15101,15350,249,15255.3333333,110.061598914,45766.0,3,15101,15101,15315
801208,23,1,0.0025,15349,15349,0,15349.0,0.0,15349.0,1,15349,15349,15349
801107,25,3,0.0075,15381,15477,96,15413.0,45.2548339959,46239.0,2,15381,15477,15381
801213,26,1,0.0025,15308,15308,0,15308.0,0.0,15308.0,1,15308,15308,15308
801218,28,1,0.0025,15545,15545,0,15545.0,0.0,15545.0,1,15545,15545,15545
800906,31,2,0.005,14986,15172,186,15079.0,93.0,30158.0,2,14986,14986,14986
801216,32,1,0.0025,15429,15429,0,15429.0,0.0,15429.0,1,15429,15429,15429
801001,33,2,0.005,15132,15378,246,15255.0,123.0,30510.0,2,15132,15132,15132
801303,34,2,0.005,15374,15382,8,15378.0,4.0,30756.0,2,15374,15374,15374
802304,35,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
801203,36,1,0.0025,15135,15135,0,15135.0,0.0,15135.0,1,15135,15135,15135
801104,37,4,0.01,15304,15477,173,15376.0,67.427739099,61504.0,4,15304,15304,15327
801214,38,3,0.0075,15102,15356,254,15257.6666667,111.338323242,45773.0,3,15102,15102,15315
800407,39,1,0.0025,15100,15100,0,15100.0,0.0,15100.0,1,15100,15100,15100
800112,40,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
800304,41,4,0.01,15095,15296,201,15222.75,79.8165866221,60891.0,4,15095,15095,15216
800106,42,2,0.005,15344,15363,19,15353.5,9.5,30707.0,2,15344,15344,15344
800405,43,1,0.0025,15074,15074,0,15074.0,0.0,15074.0,1,15074,15074,15074
800303,46,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
801106,47,1,0.0025,15137,15137,0,15137.0,0.0,15137.0,1,15137,15137,15137
801103,48,1,0.0025,15193,15193,0,15193.0,0.0,15193.0,1,15193,15193,15193
800122,49,2,0.005,15365,15368,3,15366.5,1.5,30733.0,2,15365,15365,15365
802202,50,2,0.005,15225,15244,19,15234.5,9.5,30469.0,2,15225,15225,15225
801210,51,1,0.0025,15375,15375,0,15375.0,0.0,15375.0,1,15375,15375,15375
802004,53,2,0.005,15357,15368,11,15362.5,5.5,30725.0,2,15357,15357,15357
802201,54,7,0.0175,15077,15318,241,15175.0,71.7216843082,106225.0,7,15077,15077,15172
801102,55,3,0.0075,15137,15434,297,15274.0,122.335603975,45822.0,3,15137,15137,15251
800301,56,2,0.005,15171,15237,66,15204.0,33.0,30408.0,2,15171,15171,15171
800101,57,1,0.0025,15189,15189,0,15189.0,0.0,15189.0,1,15189,15189,15189
800119,58,1,0.0025,15417,15417,0,15417.0,0.0,15417.0,1,15417,15417,15417
800416,59,2,0.005,15199,15266,67,15232.5,33.5,30465.0,2,15199,15199,15199
800113,60,1,0.0025,15189,15189,0,15189.0,0.0,15189.0,1,15189,15189,15189
801202,61,3,0.0075,15364,15375,11,15367.6666667,5.18544973126,46103.0,2,15364,15375,15364
810602,62,2,0.005,15062,15091,29,15076.5,14.5,30153.0,2,15062,15062,15062
800807,64,2,0.005,15321,15325,4,15323.0,2.0,30646.0,2,15321,15321,15321
800204,65,3,0.0075,15069,15287,218,15209.6666667,99.6304281946,45629.0,3,15069,15069,15273
800501,66,2,0.005,14971,15131,160,15051.0,80.0,30102.0,2,14971,14971,14971
800120,67,3,0.0075,15301,15372,71,15335.0,29.0631496343,46005.0,3,15301,15301,15332
810301,68,2,0.005,14708,14876,168,14792.0,84.0,29584.0,2,14708,14708,14708
810603,69,2,0.005,15062,15062,0,15062.0,0.0,30124.0,1,15062,15062,15062
800201,70,2,0.005,15173,15244,71,15208.5,35.5,30417.0,2,15173,15173,15173
800205,71,1,0.0025,15272,15272,0,15272.0,0.0,15272.0,1,15272,15272,15272
800403,72,5,0.0125,14820,15269,449,15044.4,163.018526555,75222.0,5,14820,14820,15059
