,addrcode,temperature
0,100508,36.63
1,100112,38.25
2,104601,35.83
3,104101,37.89
4,100302,32.99
5,100502,36.95
6,100306,32.99
7,104603,37.79
8,100303,33.33
9,104802,38.19
10,101104,34.07
11,102601,38.17
12,103201,37.25
13,103605,38.53
14,100304,31.37
15,104201,37.63
16,101105,32.82
17,101106,32.17
18,101101,35.59
19,104002,38.55
20,102705,37.79
21,103801,38.77
22,103005,38.55
23,100601,35.95
24,102303,38.21
25,104501,38.21
26,104401,37.31
27,102105,35.76
28,101103,34.07
29,101901,38.15
30,104801,36.29
31,102107,36.93
32,101803,37.73
33,103903,38.17
34,102201,39.31
35,102302,38.91
36,105001,38.97
37,102401,37.23
38,104701,36.6
39,102803,38.59
40,104902,37.21
41,104602,33.7
42,100301,
43,100305,
44,101002,
45,100307,
