,addrcode,temperature
0,104605,26.09
1,104604,24.21
2,103704,33.77
3,100108,32.71
4,102005,32.71
5,100101,32.71
6,103701,33.77
7,100110,33.77
8,103702,33.77
9,100109,32.71
10,102004,32.71
11,101702,35.29
12,100805,33.77
13,104203,33.19
14,104202,30.09
15,104102,37.93
16,100111,33.77
17,100107,33.77
18,101904,32.29
19,101907,32.29
20,103703,33.77
21,103001,35.43
22,103002,35.43
23,104302,33.55
24,103802,35.13
25,102902,34.75
26,103604,35.11
27,101601,34.67
28,100801,34.67
29,102208,33.95
30,103902,34.85
31,101302,34.67
32,104502,34.65
33,104503,34.65
34,101903,32.29
35,101602,34.67
36,103004,35.43
37,102704,35.13
38,100308,30.25
39,102901,34.75
40,101801,34.67
41,100401,34.67
42,100204,33.77
43,103602,35.11
44,100203,33.77
45,100608,34.65
46,102007,32.71
47,100405,34.67
48,100404,34.67
49,101001,33.55
50,103003,35.43
51,102701,32.51
52,102502,34.75
53,101704,35.29
54,101802,34.67
55,101502,34.67
56,102206,34.67
57,103302,34.85
58,100702,34.67
59,100703,34.67
60,100704,34.67
61,103901,34.85
62,100102,34.67
63,102209,34.67
64,100403,34.67
65,102202,33.95
66,100402,34.67
67,100206,33.77
68,101902,32.71
69,102501,32.71
70,101401,33.77
71,103102,34.67
72,103203,33.09
73,101701,35.29
74,102503,32.71
75,101506,34.67
76,104001,33.55
77,104004,32.89
78,103501,33.55
79,100905,31.69
80,103103,31.39
81,102210,34.67
82,102207,33.95
83,100104,33.77
84,103301,34.85
85,102009,32.71
86,100202,33.77
87,102504,32.71
88,100201,33.77
89,101905,32.29
90,101102,29.37
91,102006,32.71
92,100701,34.67
93,104003,33.47
94,100802,34.67
95,100103,34.67
96,103401,34.45
97,101501,34.67
98,101303,34.67
99,102802,34.67
100,101507,34.67
101,101301,34.67
102,102801,34.67
103,100803,33.77
104,100105,32.71
105,100804,33.77
106,100106,33.77
107,103303,34.85
108,101505,34.67
109,103101,32.09
110,103202,33.09
111,103504,32.09
112,101204,31.39
113,102402,32.09
114,103503,32.09
115,101504,34.67
116,101203,31.39
117,101804,34.67
118,101503,34.67
119,103502,34.67
120,104301,33.55
121,104504,34.65
122,104901,29.61
