,addrcode,temperature
0,100508,37.19
1,100112,37.69
2,104601,36.23
3,104101,38.03
4,100302,34.65
5,100502,37.13
6,100306,34.55
7,104603,36.11
8,100301,39.07
9,100305,35.33
10,101002,35.83
11,100303,32.51
12,104802,37.41
13,101104,35.33
14,102601,37.95
15,100307,35.71
16,103201,35.7
17,103605,39.09
18,100304,32.79
19,104201,38.81
20,101105,35.31
21,101106,33.33
22,101101,34.01
23,104002,37.59
24,102705,35.99
25,103801,38.67
26,103005,39.59
27,100601,36.83
28,102303,37.71
29,104501,37.09
30,104401,35.95
31,102105,34.06
32,101103,36.15
33,101901,37.79
34,104801,37.07
35,102107,35.07
36,101803,36.53
37,103903,36.07
38,102201,37.67
39,102302,37.21
40,105001,36.65
41,102401,34.61
42,104701,34.88
43,102803,37.03
44,104902,35.53
45,104602,35.34
