TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15345,15432,87,15388.5,43.5,30777.0,2,15345,15345,15345
800603,2,1,0.0025,15045,15045,0,15045.0,0.0,15045.0,1,15045,15045,15045
801904,3,2,0.005,15273,15320,47,15296.5,23.5,30593.0,2,15273,15273,15273
800905,4,4,0.01,15390,15492,102,15429.75,40.9900902658,61719.0,4,15390,15390,15396
800909,5,1,0.0025,15441,15441,0,15441.0,0.0,15441.0,1,15441,15441,15441
801701,6,3,0.0075,15156,15229,73,15202.3333333,32.8870119583,45607.0,3,15156,15156,15222
801903,7,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
800611,8,2,0.005,15088,15157,69,15122.5,34.5,30245.0,2,15088,15088,15088
801204,9,1,0.0025,15359,15359,0,15359.0,0.0,15359.0,1,15359,15359,15359
801101,10,2,0.005,15141,15188,47,15164.5,23.5,30329.0,2,15141,15141,15141
801302,11,4,0.01,14988,15309,321,15148.75,116.628416349,60595.0,4,14988,14988,15111
802003,12,1,0.0025,15374,15374,0,15374.0,0.0,15374.0,1,15374,15374,15374
801215,13,1,0.0025,15403,15403,0,15403.0,0.0,15403.0,1,15403,15403,15403
801217,16,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
802001,17,1,0.0025,15358,15358,0,15358.0,0.0,15358.0,1,15358,15358,15358
800305,18,2,0.005,15167,15270,103,15218.5,51.5,30437.0,2,15167,15167,15167
801105,19,3,0.0075,15159,15293,134,15231.6666667,55.2891389779,45695.0,3,15159,15159,15243
801212,20,1,0.0025,15323,15323,0,15323.0,0.0,15323.0,1,15323,15323,15323
801003,21,2,0.005,15442,15463,21,15452.5,10.5,30905.0,2,15442,15442,15442
800302,22,3,0.0075,15015,15126,111,15082.3333333,48.3068893176,45247.0,3,15015,15015,15106
801208,23,1,0.0025,15363,15363,0,15363.0,0.0,15363.0,1,15363,15363,15363
800911,24,3,0.0075,15050,15246,196,15134.0,82.4297680857,45402.0,3,15050,15050,15106
801107,25,3,0.0075,14970,15208,238,15107.6666667,100.685428715,45323.0,3,14970,14970,15145
800912,27,1,0.0025,15469,15469,0,15469.0,0.0,15469.0,1,15469,15469,15469
801218,28,1,0.0025,15346,15346,0,15346.0,0.0,15346.0,1,15346,15346,15346
802301,29,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
801301,30,5,0.0125,15176,15291,115,15248.4,39.9879981996,76242.0,5,15176,15176,15249
800906,31,3,0.0075,15000,15460,460,15241.6666667,188.517608962,45725.0,3,15000,15000,15265
801216,32,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
801001,33,2,0.005,15331,15445,114,15388.0,57.0,30776.0,2,15331,15331,15331
801303,34,2,0.005,15369,15372,3,15370.5,1.5,30741.0,2,15369,15369,15369
802304,35,1,0.0025,15346,15346,0,15346.0,0.0,15346.0,1,15346,15346,15346
801104,37,2,0.005,14932,14999,67,14965.5,33.5,29931.0,2,14932,14932,14932
801214,38,3,0.0075,15062,15173,111,15100.3333333,51.4090350899,45301.0,3,15062,15062,15066
800407,39,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
800112,40,1,0.0025,15340,15340,0,15340.0,0.0,15340.0,1,15340,15340,15340
800304,41,4,0.01,14985,15170,185,15073.75,87.4882134919,60295.0,4,14985,14985,14988
800106,42,2,0.005,15179,15317,138,15248.0,69.0,30496.0,2,15179,15179,15179
800405,43,1,0.0025,15293,15293,0,15293.0,0.0,15293.0,1,15293,15293,15293
800115,44,1,0.0025,15409,15409,0,15409.0,0.0,15409.0,1,15409,15409,15409
801801,45,1,0.0025,15159,15159,0,15159.0,0.0,15159.0,1,15159,15159,15159
800303,46,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
801106,47,2,0.005,15101,15407,306,15254.0,153.0,30508.0,2,15101,15101,15101
801103,48,2,0.005,15257,15323,66,15290.0,33.0,30580.0,2,15257,15257,15257
800122,49,1,0.0025,15358,15358,0,15358.0,0.0,15358.0,1,15358,15358,15358
802202,50,2,0.005,15281,15305,24,15293.0,12.0,30586.0,2,15281,15281,15281
801002,52,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
