,addrcode,temperature
0,100508,35.55
1,100112,38.21
2,104601,32.65
3,104101,38.57
4,100302,32.67
5,100502,36.91
6,100306,30.79
7,104603,36.11
8,100301,34.15
9,100305,34.01
10,101002,34.05
11,100303,31.67
12,104802,38.73
13,101104,33.63
14,102601,38.09
15,100307,34.21
16,103201,37.2
17,103605,38.37
18,100304,33.01
19,104201,37.29
20,101105,33.74
21,101106,33.27
22,101101,34.77
23,104002,38.91
24,102705,37.51
25,103801,38.33
26,103005,38.61
27,100601,37.71
28,102303,38.83
29,104501,38.41
30,104401,35.31
31,102105,34.88
32,101103,34.15
33,101901,38.39
34,104801,37.47
35,102107,34.21
36,101803,37.45
37,103903,37.81
38,102201,38.19
39,102302,37.81
40,105001,37.95
41,102401,35.95
42,104701,37.07
43,102803,37.37
44,104902,36.37
45,104602,30.89
