SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100112,2,1,0.0025,15684,15684,0,15684.0,0.0,15684.0,1,15684,15684,15684
104802,13,1,0.0025,15654,15654,0,15654.0,0.0,15654.0,1,15654,15654,15654
102601,15,1,0.0025,15635,15635,0,15635.0,0.0,15635.0,1,15635,15635,15635
104002,24,1,0.0025,15583,15583,0,15583.0,0.0,15583.0,1,15583,15583,15583
102705,25,1,0.0025,15533,15533,0,15533.0,0.0,15533.0,1,15533,15533,15533
103801,26,1,0.0025,15533,15533,0,15533.0,0.0,15533.0,1,15533,15533,15533
103005,27,1,0.0025,15644,15644,0,15644.0,0.0,15644.0,1,15644,15644,15644
100601,28,1,0.0025,15635,15635,0,15635.0,0.0,15635.0,1,15635,15635,15635
102303,29,1,0.0025,15583,15583,0,15583.0,0.0,15583.0,1,15583,15583,15583
104501,30,1,0.0025,15635,15635,0,15635.0,0.0,15635.0,1,15635,15635,15635
102105,32,2,0.005,15136,15648,512,15392.0,256.0,30784.0,2,15136,15136,15136
101901,34,1,0.0025,15658,15658,0,15658.0,0.0,15658.0,1,15658,15658,15658
104801,35,1,0.0025,15542,15542,0,15542.0,0.0,15542.0,1,15542,15542,15542
102302,40,1,0.0025,15648,15648,0,15648.0,0.0,15648.0,1,15648,15648,15648
105001,41,1,0.0025,15648,15648,0,15648.0,0.0,15648.0,1,15648,15648,15648
