SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15440,15440,0,15440.0,0.0,15440.0,1,15440,15440,15440
100112,2,1,0.0025,15555,15555,0,15555.0,0.0,15555.0,1,15555,15555,15555
104601,3,2,0.005,15320,15525,205,15422.5,102.5,30845.0,2,15320,15320,15320
104101,4,1,0.0025,15629,15629,0,15629.0,0.0,15629.0,1,15629,15629,15629
100302,5,2,0.005,15295,15395,100,15345.0,50.0,30690.0,2,15295,15295,15295
100502,6,1,0.0025,15648,15648,0,15648.0,0.0,15648.0,1,15648,15648,15648
100306,7,1,0.0025,15346,15346,0,15346.0,0.0,15346.0,1,15346,15346,15346
104603,8,1,0.0025,15477,15477,0,15477.0,0.0,15477.0,1,15477,15477,15477
100301,9,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
100305,10,1,0.0025,15525,15525,0,15525.0,0.0,15525.0,1,15525,15525,15525
101002,11,1,0.0025,15451,15451,0,15451.0,0.0,15451.0,1,15451,15451,15451
100303,12,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
104802,13,1,0.0025,15542,15542,0,15542.0,0.0,15542.0,1,15542,15542,15542
101104,14,1,0.0025,15338,15338,0,15338.0,0.0,15338.0,1,15338,15338,15338
102601,15,1,0.0025,15526,15526,0,15526.0,0.0,15526.0,1,15526,15526,15526
100307,16,1,0.0025,15416,15416,0,15416.0,0.0,15416.0,1,15416,15416,15416
103201,17,2,0.005,15471,15527,56,15499.0,28.0,30998.0,2,15471,15471,15471
103605,18,1,0.0025,15591,15591,0,15591.0,0.0,15591.0,1,15591,15591,15591
100304,19,2,0.005,15308,15313,5,15310.5,2.5,30621.0,2,15308,15308,15308
104201,20,1,0.0025,15542,15542,0,15542.0,0.0,15542.0,1,15542,15542,15542
101105,21,2,0.005,15272,15309,37,15290.5,18.5,30581.0,2,15272,15272,15272
101106,22,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
101101,23,1,0.0025,15427,15427,0,15427.0,0.0,15427.0,1,15427,15427,15427
104002,24,1,0.0025,15536,15536,0,15536.0,0.0,15536.0,1,15536,15536,15536
102705,25,1,0.0025,15526,15526,0,15526.0,0.0,15526.0,1,15526,15526,15526
103801,26,1,0.0025,15604,15604,0,15604.0,0.0,15604.0,1,15604,15604,15604
103005,27,1,0.0025,15563,15563,0,15563.0,0.0,15563.0,1,15563,15563,15563
100601,28,1,0.0025,15465,15465,0,15465.0,0.0,15465.0,1,15465,15465,15465
102303,29,1,0.0025,15504,15504,0,15504.0,0.0,15504.0,1,15504,15504,15504
104501,30,1,0.0025,15484,15484,0,15484.0,0.0,15484.0,1,15484,15484,15484
104401,31,1,0.0025,15452,15452,0,15452.0,0.0,15452.0,1,15452,15452,15452
102105,32,3,0.0075,15120,15486,366,15305.3333333,149.455307329,45916.0,3,15120,15120,15310
101103,33,1,0.0025,15407,15407,0,15407.0,0.0,15407.0,1,15407,15407,15407
101901,34,1,0.0025,15528,15528,0,15528.0,0.0,15528.0,1,15528,15528,15528
104801,35,1,0.0025,15429,15429,0,15429.0,0.0,15429.0,1,15429,15429,15429
102107,36,1,0.0025,15269,15269,0,15269.0,0.0,15269.0,1,15269,15269,15269
101803,37,1,0.0025,15506,15506,0,15506.0,0.0,15506.0,1,15506,15506,15506
103903,38,1,0.0025,15472,15472,0,15472.0,0.0,15472.0,1,15472,15472,15472
102201,39,1,0.0025,15524,15524,0,15524.0,0.0,15524.0,1,15524,15524,15524
102302,40,1,0.0025,15492,15492,0,15492.0,0.0,15492.0,1,15492,15492,15492
105001,41,1,0.0025,15497,15497,0,15497.0,0.0,15497.0,1,15497,15497,15497
102401,42,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
104701,43,2,0.005,15459,15479,20,15469.0,10.0,30938.0,2,15459,15459,15459
102803,44,1,0.0025,15488,15488,0,15488.0,0.0,15488.0,1,15488,15488,15488
104902,45,1,0.0025,15377,15377,0,15377.0,0.0,15377.0,1,15377,15377,15377
104602,46,2,0.005,15338,15343,5,15340.5,2.5,30681.0,2,15338,15338,15338
