TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,14987,15038,51,15012.5,25.5,30025.0,2,14987,14987,14987
801904,3,2,0.005,14998,15000,2,14999.0,1.0,29998.0,2,14998,14998,14998
800905,4,4,0.01,15012,15106,94,15049.5,35.9548327767,60198.0,4,15012,15012,15026
800909,5,1,0.0025,14996,14996,0,14996.0,0.0,14996.0,1,14996,14996,14996
801701,6,3,0.0075,14959,15080,121,15032.6666667,52.7909924979,45098.0,3,14959,14959,15059
801903,7,1,0.0025,15160,15160,0,15160.0,0.0,15160.0,1,15160,15160,15160
800611,8,2,0.005,15112,15196,84,15154.0,42.0,30308.0,2,15112,15112,15112
801204,9,1,0.0025,15244,15244,0,15244.0,0.0,15244.0,1,15244,15244,15244
801101,10,2,0.005,15167,15262,95,15214.5,47.5,30429.0,2,15167,15167,15167
801302,11,4,0.01,14841,15181,340,15027.0,126.720164141,60108.0,4,14841,14841,14991
802003,12,1,0.0025,15237,15237,0,15237.0,0.0,15237.0,1,15237,15237,15237
801215,13,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
801206,14,2,0.005,15225,15332,107,15278.5,53.5,30557.0,2,15225,15225,15225
801207,15,1,0.0025,15202,15202,0,15202.0,0.0,15202.0,1,15202,15202,15202
801217,16,1,0.0025,15003,15003,0,15003.0,0.0,15003.0,1,15003,15003,15003
802001,17,1,0.0025,15207,15207,0,15207.0,0.0,15207.0,1,15207,15207,15207
800305,18,2,0.005,15110,15156,46,15133.0,23.0,30266.0,2,15110,15110,15110
801105,19,4,0.01,15072,15315,243,15184.0,108.395110591,60736.0,4,15072,15072,15082
801212,20,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
801003,21,2,0.005,15001,15060,59,15030.5,29.5,30061.0,2,15001,15001,15001
800302,22,3,0.0075,14834,15037,203,14925.0,84.1942199125,44775.0,3,14834,14834,14904
801208,23,1,0.0025,15307,15307,0,15307.0,0.0,15307.0,1,15307,15307,15307
800911,24,4,0.01,14924,14992,68,14968.75,27.3621545204,59875.0,4,14924,14924,14969
801107,25,3,0.0075,15083,15272,189,15170.3333333,77.8217336109,45511.0,3,15083,15083,15156
801213,26,1,0.0025,15001,15001,0,15001.0,0.0,15001.0,1,15001,15001,15001
800912,27,1,0.0025,15048,15048,0,15048.0,0.0,15048.0,1,15048,15048,15048
801218,28,1,0.0025,15238,15238,0,15238.0,0.0,15238.0,1,15238,15238,15238
801301,30,5,0.0125,14933,15120,187,15014.8,73.5864117891,75074.0,5,14933,14933,14970
800906,31,3,0.0075,14760,14997,237,14861.3333333,99.7541422141,44584.0,3,14760,14760,14827
801216,32,1,0.0025,15147,15147,0,15147.0,0.0,15147.0,1,15147,15147,15147
801001,33,2,0.005,14914,14989,75,14951.5,37.5,29903.0,2,14914,14914,14914
801303,34,2,0.005,15107,15208,101,15157.5,50.5,30315.0,2,15107,15107,15107
802304,35,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
801203,36,1,0.0025,15086,15086,0,15086.0,0.0,15086.0,1,15086,15086,15086
801104,37,4,0.01,15136,15232,96,15195.75,37.7648977226,60783.0,4,15136,15136,15191
801214,38,3,0.0075,15077,15193,116,15154.0,54.448752664,45462.0,3,15077,15077,15192
800407,39,1,0.0025,15323,15323,0,15323.0,0.0,15323.0,1,15323,15323,15323
800112,40,1,0.0025,15237,15237,0,15237.0,0.0,15237.0,1,15237,15237,15237
800304,41,4,0.01,14987,15181,194,15082.5,83.7779804006,60330.0,4,14987,14987,15013
800106,42,2,0.005,15378,15385,7,15381.5,3.5,30763.0,2,15378,15378,15378
800405,43,1,0.0025,15201,15201,0,15201.0,0.0,15201.0,1,15201,15201,15201
800115,44,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
801801,45,1,0.0025,15124,15124,0,15124.0,0.0,15124.0,1,15124,15124,15124
800303,46,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
801106,47,2,0.005,15080,15087,7,15083.5,3.5,30167.0,2,15080,15080,15080
801103,48,2,0.005,15103,15147,44,15125.0,22.0,30250.0,2,15103,15103,15103
800122,49,2,0.005,15234,15467,233,15350.5,116.5,30701.0,2,15234,15234,15234
802202,50,2,0.005,14932,14978,46,14955.0,23.0,29910.0,2,14932,14932,14932
801210,51,1,0.0025,15217,15217,0,15217.0,0.0,15217.0,1,15217,15217,15217
801002,52,1,0.0025,15115,15115,0,15115.0,0.0,15115.0,1,15115,15115,15115
802004,53,2,0.005,15211,15277,66,15244.0,33.0,30488.0,2,15211,15211,15211
802201,54,7,0.0175,14730,15027,297,14897.5714286,96.2257125465,104283.0,7,14730,14730,14916
801102,55,3,0.0075,15105,15162,57,15133.3333333,23.271346234,45400.0,3,15105,15105,15133
800301,56,2,0.005,14966,15048,82,15007.0,41.0,30014.0,2,14966,14966,14966
800101,57,1,0.0025,15533,15533,0,15533.0,0.0,15533.0,1,15533,15533,15533
800119,58,1,0.0025,15231,15231,0,15231.0,0.0,15231.0,1,15231,15231,15231
800416,59,2,0.005,15160,15348,188,15254.0,94.0,30508.0,2,15160,15160,15160
800113,60,1,0.0025,15270,15270,0,15270.0,0.0,15270.0,1,15270,15270,15270
