TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801101,10,2,0.005,15135,15166,31,15150.5,15.5,30301.0,2,15135,15135,15135
801215,13,1,0.0025,15059,15059,0,15059.0,0.0,15059.0,1,15059,15059,15059
801207,15,1,0.0025,14879,14879,0,14879.0,0.0,14879.0,1,14879,14879,14879
801105,19,4,0.01,15175,15296,121,15227.5,52.0984644687,60910.0,4,15175,15175,15179
801212,20,1,0.0025,14815,14815,0,14815.0,0.0,14815.0,1,14815,14815,14815
801003,21,2,0.005,15239,15296,57,15267.5,28.5,30535.0,2,15239,15239,15239
801208,23,1,0.0025,15059,15059,0,15059.0,0.0,15059.0,1,15059,15059,15059
801107,25,2,0.005,14966,15082,116,15024.0,58.0,30048.0,2,14966,14966,14966
801104,37,2,0.005,15128,15167,39,15147.5,19.5,30295.0,2,15128,15128,15128
800407,39,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
800405,43,1,0.0025,15261,15261,0,15261.0,0.0,15261.0,1,15261,15261,15261
801801,45,1,0.0025,15128,15128,0,15128.0,0.0,15128.0,1,15128,15128,15128
801106,47,2,0.005,15094,15178,84,15136.0,42.0,30272.0,2,15094,15094,15094
801103,48,2,0.005,15279,15288,9,15283.5,4.5,30567.0,2,15279,15279,15279
802202,50,2,0.005,15247,15247,0,15247.0,0.0,30494.0,1,15247,15247,15247
801210,51,1,0.0025,14420,14420,0,14420.0,0.0,14420.0,1,14420,14420,14420
801002,52,1,0.0025,15239,15239,0,15239.0,0.0,15239.0,1,15239,15239,15239
802201,54,2,0.005,15247,15263,16,15255.0,8.0,30510.0,2,15247,15247,15247
801102,55,3,0.0075,15120,15280,160,15175.3333333,74.0510334536,45526.0,3,15120,15120,15126
800416,59,2,0.005,15263,15277,14,15270.0,7.0,30540.0,2,15263,15263,15263
810602,62,4,0.01,15084,15142,58,15114.25,20.6200751696,60457.0,4,15084,15084,15113
810601,63,8,0.02,15022,15200,178,15115.375,53.3665098634,120923.0,7,15148,15022,15113
800204,65,2,0.005,14926,14926,0,14926.0,0.0,29852.0,1,14926,14926,14926
800501,66,1,0.0025,15303,15303,0,15303.0,0.0,15303.0,1,15303,15303,15303
