SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15487,15487,0,15487.0,0.0,15487.0,1,15487,15487,15487
100112,2,1,0.0025,15551,15551,0,15551.0,0.0,15551.0,1,15551,15551,15551
104601,3,2,0.005,15468,15509,41,15488.5,20.5,30977.0,2,15468,15468,15468
104101,4,1,0.0025,15552,15552,0,15552.0,0.0,15552.0,1,15552,15552,15552
100302,5,2,0.005,15442,15493,51,15467.5,25.5,30935.0,2,15442,15442,15442
100502,6,1,0.0025,15519,15519,0,15519.0,0.0,15519.0,1,15519,15519,15519
100306,7,1,0.0025,15504,15504,0,15504.0,0.0,15504.0,1,15504,15504,15504
104603,8,1,0.0025,15473,15473,0,15473.0,0.0,15473.0,1,15473,15473,15473
100301,9,1,0.0025,15476,15476,0,15476.0,0.0,15476.0,1,15476,15476,15476
100305,10,1,0.0025,15471,15471,0,15471.0,0.0,15471.0,1,15471,15471,15471
101002,11,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
100303,12,1,0.0025,15453,15453,0,15453.0,0.0,15453.0,1,15453,15453,15453
104802,13,1,0.0025,15521,15521,0,15521.0,0.0,15521.0,1,15521,15521,15521
101104,14,1,0.0025,15419,15419,0,15419.0,0.0,15419.0,1,15419,15419,15419
102601,15,1,0.0025,15523,15523,0,15523.0,0.0,15523.0,1,15523,15523,15523
100307,16,1,0.0025,15481,15481,0,15481.0,0.0,15481.0,1,15481,15481,15481
103201,17,2,0.005,15471,15509,38,15490.0,19.0,30980.0,2,15471,15471,15471
103605,18,1,0.0025,15562,15562,0,15562.0,0.0,15562.0,1,15562,15562,15562
100304,19,2,0.005,15439,15450,11,15444.5,5.5,30889.0,2,15439,15439,15439
104201,20,1,0.0025,15526,15526,0,15526.0,0.0,15526.0,1,15526,15526,15526
101105,21,2,0.005,15372,15407,35,15389.5,17.5,30779.0,2,15372,15372,15372
101106,22,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
101101,23,1,0.0025,15494,15494,0,15494.0,0.0,15494.0,1,15494,15494,15494
104002,24,1,0.0025,15491,15491,0,15491.0,0.0,15491.0,1,15491,15491,15491
102705,25,1,0.0025,15532,15532,0,15532.0,0.0,15532.0,1,15532,15532,15532
103801,26,1,0.0025,15535,15535,0,15535.0,0.0,15535.0,1,15535,15535,15535
103005,27,1,0.0025,15528,15528,0,15528.0,0.0,15528.0,1,15528,15528,15528
100601,28,1,0.0025,15463,15463,0,15463.0,0.0,15463.0,1,15463,15463,15463
102303,29,1,0.0025,15507,15507,0,15507.0,0.0,15507.0,1,15507,15507,15507
104501,30,1,0.0025,15533,15533,0,15533.0,0.0,15533.0,1,15533,15533,15533
104401,31,1,0.0025,15438,15438,0,15438.0,0.0,15438.0,1,15438,15438,15438
102105,32,3,0.0075,15206,15433,227,15353.6666667,104.5126255,46061.0,3,15206,15206,15422
101103,33,1,0.0025,15413,15413,0,15413.0,0.0,15413.0,1,15413,15413,15413
101901,34,1,0.0025,15527,15527,0,15527.0,0.0,15527.0,1,15527,15527,15527
104801,35,1,0.0025,15478,15478,0,15478.0,0.0,15478.0,1,15478,15478,15478
102107,36,1,0.0025,15464,15464,0,15464.0,0.0,15464.0,1,15464,15464,15464
101803,37,1,0.0025,15520,15520,0,15520.0,0.0,15520.0,1,15520,15520,15520
103903,38,1,0.0025,15507,15507,0,15507.0,0.0,15507.0,1,15507,15507,15507
102201,39,1,0.0025,15534,15534,0,15534.0,0.0,15534.0,1,15534,15534,15534
102302,40,1,0.0025,15525,15525,0,15525.0,0.0,15525.0,1,15525,15525,15525
105001,41,1,0.0025,15516,15516,0,15516.0,0.0,15516.0,1,15516,15516,15516
102401,42,1,0.0025,15355,15355,0,15355.0,0.0,15355.0,1,15355,15355,15355
104701,43,2,0.005,15443,15508,65,15475.5,32.5,30951.0,2,15443,15443,15443
102803,44,1,0.0025,15531,15531,0,15531.0,0.0,15531.0,1,15531,15531,15531
104902,45,1,0.0025,15462,15462,0,15462.0,0.0,15462.0,1,15462,15462,15462
104602,46,2,0.005,15454,15501,47,15477.5,23.5,30955.0,2,15454,15454,15454
