SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
104601,3,1,0.0025,15026,15026,0,15026.0,0.0,15026.0,1,15026,15026,15026
100302,5,1,0.0025,15070,15070,0,15070.0,0.0,15070.0,1,15070,15070,15070
100306,7,1,0.0025,15070,15070,0,15070.0,0.0,15070.0,1,15070,15070,15070
100303,12,1,0.0025,15067,15067,0,15067.0,0.0,15067.0,1,15067,15067,15067
101104,14,1,0.0025,15183,15183,0,15183.0,0.0,15183.0,1,15183,15183,15183
103605,18,1,0.0025,15309,15309,0,15309.0,0.0,15309.0,1,15309,15309,15309
100304,19,1,0.0025,15067,15067,0,15067.0,0.0,15067.0,1,15067,15067,15067
101105,21,2,0.005,15129,15153,24,15141.0,12.0,30282.0,2,15129,15129,15129
101106,22,1,0.0025,15120,15120,0,15120.0,0.0,15120.0,1,15120,15120,15120
101101,23,1,0.0025,15170,15170,0,15170.0,0.0,15170.0,1,15170,15170,15170
102105,32,2,0.005,15093,15460,367,15276.5,183.5,30553.0,2,15093,15093,15093
101103,33,1,0.0025,15183,15183,0,15183.0,0.0,15183.0,1,15183,15183,15183
104701,43,1,0.0025,15516,15516,0,15516.0,0.0,15516.0,1,15516,15516,15516
104902,45,1,0.0025,15425,15425,0,15425.0,0.0,15425.0,1,15425,15425,15425
104602,46,2,0.005,15040,15070,30,15055.0,15.0,30110.0,2,15040,15040,15040
