SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15435,15435,0,15435.0,0.0,15435.0,1,15435,15435,15435
100112,2,1,0.0025,15568,15568,0,15568.0,0.0,15568.0,1,15568,15568,15568
104601,3,2,0.005,15211,15369,158,15290.0,79.0,30580.0,2,15211,15211,15211
104101,4,1,0.0025,15586,15586,0,15586.0,0.0,15586.0,1,15586,15586,15586
100302,5,2,0.005,15219,15363,144,15291.0,72.0,30582.0,2,15219,15219,15219
100502,6,1,0.0025,15503,15503,0,15503.0,0.0,15503.0,1,15503,15503,15503
100306,7,1,0.0025,15197,15197,0,15197.0,0.0,15197.0,1,15197,15197,15197
104603,8,1,0.0025,15463,15463,0,15463.0,0.0,15463.0,1,15463,15463,15463
100301,9,1,0.0025,15365,15365,0,15365.0,0.0,15365.0,1,15365,15365,15365
100305,10,1,0.0025,15358,15358,0,15358.0,0.0,15358.0,1,15358,15358,15358
101002,11,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
100303,12,1,0.0025,15241,15241,0,15241.0,0.0,15241.0,1,15241,15241,15241
104802,13,1,0.0025,15594,15594,0,15594.0,0.0,15594.0,1,15594,15594,15594
101104,14,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
102601,15,1,0.0025,15562,15562,0,15562.0,0.0,15562.0,1,15562,15562,15562
100307,16,1,0.0025,15368,15368,0,15368.0,0.0,15368.0,1,15368,15368,15368
103201,17,2,0.005,15507,15528,21,15517.5,10.5,31035.0,2,15507,15507,15507
103605,18,1,0.0025,15576,15576,0,15576.0,0.0,15576.0,1,15576,15576,15576
100304,19,2,0.005,15250,15366,116,15308.0,58.0,30616.0,2,15250,15250,15250
104201,20,1,0.0025,15522,15522,0,15522.0,0.0,15522.0,1,15522,15522,15522
101105,21,2,0.005,15332,15357,25,15344.5,12.5,30689.0,2,15332,15332,15332
101106,22,1,0.0025,15321,15321,0,15321.0,0.0,15321.0,1,15321,15321,15321
101101,23,1,0.0025,15396,15396,0,15396.0,0.0,15396.0,1,15396,15396,15396
104002,24,1,0.0025,15603,15603,0,15603.0,0.0,15603.0,1,15603,15603,15603
102705,25,1,0.0025,15533,15533,0,15533.0,0.0,15533.0,1,15533,15533,15533
103801,26,1,0.0025,15574,15574,0,15574.0,0.0,15574.0,1,15574,15574,15574
103005,27,1,0.0025,15588,15588,0,15588.0,0.0,15588.0,1,15588,15588,15588
100601,28,1,0.0025,15543,15543,0,15543.0,0.0,15543.0,1,15543,15543,15543
102303,29,1,0.0025,15599,15599,0,15599.0,0.0,15599.0,1,15599,15599,15599
104501,30,1,0.0025,15578,15578,0,15578.0,0.0,15578.0,1,15578,15578,15578
104401,31,1,0.0025,15423,15423,0,15423.0,0.0,15423.0,1,15423,15423,15423
102105,32,3,0.0075,15249,15531,282,15401.3333333,116.236349258,46204.0,3,15249,15249,15424
101103,33,1,0.0025,15365,15365,0,15365.0,0.0,15365.0,1,15365,15365,15365
101901,34,1,0.0025,15577,15577,0,15577.0,0.0,15577.0,1,15577,15577,15577
104801,35,1,0.0025,15531,15531,0,15531.0,0.0,15531.0,1,15531,15531,15531
102107,36,1,0.0025,15368,15368,0,15368.0,0.0,15368.0,1,15368,15368,15368
101803,37,1,0.0025,15530,15530,0,15530.0,0.0,15530.0,1,15530,15530,15530
103903,38,1,0.0025,15548,15548,0,15548.0,0.0,15548.0,1,15548,15548,15548
102201,39,1,0.0025,15567,15567,0,15567.0,0.0,15567.0,1,15567,15567,15567
102302,40,1,0.0025,15548,15548,0,15548.0,0.0,15548.0,1,15548,15548,15548
105001,41,1,0.0025,15555,15555,0,15555.0,0.0,15555.0,1,15555,15555,15555
102401,42,1,0.0025,15455,15455,0,15455.0,0.0,15455.0,1,15455,15455,15455
104701,43,2,0.005,15506,15516,10,15511.0,5.0,31022.0,2,15506,15506,15506
102803,44,1,0.0025,15526,15526,0,15526.0,0.0,15526.0,1,15526,15526,15526
104902,45,1,0.0025,15476,15476,0,15476.0,0.0,15476.0,1,15476,15476,15476
104602,46,2,0.005,15184,15220,36,15202.0,18.0,30404.0,2,15184,15184,15184
