SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
104601,3,1,0.0025,15124,15124,0,15124.0,0.0,15124.0,1,15124,15124,15124
100302,5,2,0.005,15114,15141,27,15127.5,13.5,30255.0,2,15114,15114,15114
100306,7,1,0.0025,15141,15141,0,15141.0,0.0,15141.0,1,15141,15141,15141
100301,9,1,0.0025,15100,15100,0,15100.0,0.0,15100.0,1,15100,15100,15100
100303,12,1,0.0025,15129,15129,0,15129.0,0.0,15129.0,1,15129,15129,15129
101104,14,1,0.0025,15123,15123,0,15123.0,0.0,15123.0,1,15123,15123,15123
100304,19,2,0.005,15132,15156,24,15144.0,12.0,30288.0,2,15132,15132,15132
101105,21,2,0.005,15099,15123,24,15111.0,12.0,30222.0,2,15099,15099,15099
101106,22,1,0.0025,15103,15103,0,15103.0,0.0,15103.0,1,15103,15103,15103
102105,32,1,0.0025,15044,15044,0,15044.0,0.0,15044.0,1,15044,15044,15044
102302,40,1,0.0025,15636,15636,0,15636.0,0.0,15636.0,1,15636,15636,15636
104602,46,2,0.005,15133,15141,8,15137.0,4.0,30274.0,2,15133,15133,15133
