SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15186,15186,0,15186.0,0.0,15186.0,1,15186,15186,15186
100112,2,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
104601,3,2,0.005,15178,15207,29,15192.5,14.5,30385.0,2,15178,15178,15178
104101,4,1,0.0025,15278,15278,0,15278.0,0.0,15278.0,1,15278,15278,15278
100302,5,2,0.005,15068,15250,182,15159.0,91.0,30318.0,2,15068,15068,15068
100502,6,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
100306,7,1,0.0025,15256,15256,0,15256.0,0.0,15256.0,1,15256,15256,15256
104603,8,1,0.0025,15194,15194,0,15194.0,0.0,15194.0,1,15194,15194,15194
100301,9,1,0.0025,15122,15122,0,15122.0,0.0,15122.0,1,15122,15122,15122
100305,10,1,0.0025,15254,15254,0,15254.0,0.0,15254.0,1,15254,15254,15254
101002,11,1,0.0025,15127,15127,0,15127.0,0.0,15127.0,1,15127,15127,15127
100303,12,1,0.0025,15253,15253,0,15253.0,0.0,15253.0,1,15253,15253,15253
104802,13,1,0.0025,15217,15217,0,15217.0,0.0,15217.0,1,15217,15217,15217
101104,14,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
102601,15,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
100307,16,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
103201,17,2,0.005,15163,15295,132,15229.0,66.0,30458.0,2,15163,15163,15163
100304,19,2,0.005,15201,15218,17,15209.5,8.5,30419.0,2,15201,15201,15201
101105,21,2,0.005,15048,15297,249,15172.5,124.5,30345.0,2,15048,15048,15048
101106,22,1,0.0025,15036,15036,0,15036.0,0.0,15036.0,1,15036,15036,15036
101101,23,1,0.0025,15254,15254,0,15254.0,0.0,15254.0,1,15254,15254,15254
104002,24,1,0.0025,15332,15332,0,15332.0,0.0,15332.0,1,15332,15332,15332
102705,25,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
103801,26,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
103005,27,1,0.0025,15333,15333,0,15333.0,0.0,15333.0,1,15333,15333,15333
100601,28,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
102303,29,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
104501,30,1,0.0025,15304,15304,0,15304.0,0.0,15304.0,1,15304,15304,15304
104401,31,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
102105,32,3,0.0075,14988,15152,164,15056.0,69.8188131285,45168.0,3,14988,14988,15028
101103,33,1,0.0025,15256,15256,0,15256.0,0.0,15256.0,1,15256,15256,15256
101901,34,1,0.0025,15346,15346,0,15346.0,0.0,15346.0,1,15346,15346,15346
104801,35,1,0.0025,15200,15200,0,15200.0,0.0,15200.0,1,15200,15200,15200
102107,36,1,0.0025,15008,15008,0,15008.0,0.0,15008.0,1,15008,15008,15008
101803,37,1,0.0025,15203,15203,0,15203.0,0.0,15203.0,1,15203,15203,15203
103903,38,1,0.0025,15144,15144,0,15144.0,0.0,15144.0,1,15144,15144,15144
102201,39,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
102302,40,1,0.0025,15255,15255,0,15255.0,0.0,15255.0,1,15255,15255,15255
105001,41,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
102401,42,1,0.0025,15131,15131,0,15131.0,0.0,15131.0,1,15131,15131,15131
104701,43,2,0.005,15132,15208,76,15170.0,38.0,30340.0,2,15132,15132,15132
102803,44,1,0.0025,15186,15186,0,15186.0,0.0,15186.0,1,15186,15186,15186
104902,45,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
104602,46,2,0.005,15240,15307,67,15273.5,33.5,30547.0,2,15240,15240,15240
