SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100302,5,2,0.005,15244,15275,31,15259.5,15.5,30519.0,2,15244,15244,15244
100306,7,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
100301,9,1,0.0025,15278,15278,0,15278.0,0.0,15278.0,1,15278,15278,15278
101104,14,1,0.0025,15217,15217,0,15217.0,0.0,15217.0,1,15217,15217,15217
102601,15,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
100307,16,1,0.0025,15249,15249,0,15249.0,0.0,15249.0,1,15249,15249,15249
103201,17,2,0.005,15485,15505,20,15495.0,10.0,30990.0,2,15485,15485,15485
100304,19,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
101105,21,2,0.005,15181,15234,53,15207.5,26.5,30415.0,2,15181,15181,15181
101106,22,1,0.0025,15187,15187,0,15187.0,0.0,15187.0,1,15187,15187,15187
101101,23,1,0.0025,15320,15320,0,15320.0,0.0,15320.0,1,15320,15320,15320
100601,28,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
104501,30,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
102105,32,3,0.0075,15043,15510,467,15348.6666667,216.2503693,46046.0,3,15043,15043,15493
101103,33,1,0.0025,15202,15202,0,15202.0,0.0,15202.0,1,15202,15202,15202
103903,38,1,0.0025,15464,15464,0,15464.0,0.0,15464.0,1,15464,15464,15464
102401,42,1,0.0025,15391,15391,0,15391.0,0.0,15391.0,1,15391,15391,15391
104701,43,2,0.005,15425,15434,9,15429.5,4.5,30859.0,2,15425,15425,15425
102803,44,1,0.0025,15479,15479,0,15479.0,0.0,15479.0,1,15479,15479,15479
104902,45,1,0.0025,15369,15369,0,15369.0,0.0,15369.0,1,15369,15369,15369
