TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15180,15250,70,15215.0,35.0,30430.0,2,15180,15180,15180
800603,2,1,0.0025,15185,15185,0,15185.0,0.0,15185.0,1,15185,15185,15185
801904,3,2,0.005,15093,15167,74,15130.0,37.0,30260.0,2,15093,15093,15093
800905,4,4,0.01,15152,15214,62,15186.75,22.7087538187,60747.0,4,15152,15152,15184
800909,5,1,0.0025,15222,15222,0,15222.0,0.0,15222.0,1,15222,15222,15222
801701,6,3,0.0075,15146,15163,17,15153.3333333,7.13364485208,45460.0,3,15146,15146,15151
801903,7,1,0.0025,15205,15205,0,15205.0,0.0,15205.0,1,15205,15205,15205
800611,8,2,0.005,15004,15057,53,15030.5,26.5,30061.0,2,15004,15004,15004
801204,9,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
801101,10,2,0.005,15205,15225,20,15215.0,10.0,30430.0,2,15205,15205,15205
801302,11,4,0.01,14968,15105,137,15058.0,53.4181617055,60232.0,4,14968,14968,15070
802003,12,1,0.0025,15212,15212,0,15212.0,0.0,15212.0,1,15212,15212,15212
801215,13,1,0.0025,15187,15187,0,15187.0,0.0,15187.0,1,15187,15187,15187
801206,14,2,0.005,15170,15254,84,15212.0,42.0,30424.0,2,15170,15170,15170
801207,15,1,0.0025,15174,15174,0,15174.0,0.0,15174.0,1,15174,15174,15174
801217,16,1,0.0025,15124,15124,0,15124.0,0.0,15124.0,1,15124,15124,15124
802001,17,1,0.0025,15176,15176,0,15176.0,0.0,15176.0,1,15176,15176,15176
800305,18,2,0.005,15142,15182,40,15162.0,20.0,30324.0,2,15142,15142,15142
801105,19,4,0.01,15143,15251,108,15212.75,43.1182965805,60851.0,4,15143,15143,15211
801212,20,1,0.0025,15201,15201,0,15201.0,0.0,15201.0,1,15201,15201,15201
801003,21,2,0.005,15207,15226,19,15216.5,9.5,30433.0,2,15207,15207,15207
800302,22,3,0.0075,15012,15098,86,15043.0,38.9957262616,45129.0,3,15012,15012,15019
801208,23,1,0.0025,15183,15183,0,15183.0,0.0,15183.0,1,15183,15183,15183
