,addrcode,temperature
0,100508,32.87
1,100112,35.19
2,104601,32.21
3,104101,35.13
4,100302,35.43
5,100502,34.67
6,100306,34.87
7,104603,34.37
8,100301,35.69
9,100305,35.85
10,101002,34.65
11,104802,35.33
12,102601,34.81
13,100307,35.69
14,103605,35.83
15,100304,29.68
16,104201,31.77
17,101105,30.99
18,101106,29.51
19,104002,34.89
20,102705,34.45
21,103801,35.05
22,103005,35.05
23,100601,35.31
24,102303,34.23
25,104501,34.81
26,102105,32.9
27,101901,35.61
28,104801,33.23
29,102107,33.25
30,101803,34.61
31,103903,35.87
32,102201,36.59
33,102302,35.11
34,105001,35.69
35,102401,34.45
36,104701,34.65
37,102803,34.51
38,104902,33.89
39,104602,32.21
40,100303,
41,101104,
42,103201,
43,101101,
44,104401,
45,101103,
