,addrcode,temperature
0,801304,29.13
1,800603,30.37
2,801904,29.8
3,800905,27.92
4,800909,29.65
5,801701,30.02
6,801903,28.53
7,800611,28.92
8,801204,30.29
9,801101,31.81
10,801302,30.38
11,802003,29.23
12,801215,34.37
13,801206,30.83
14,801207,32.19
15,801217,34.13
16,802001,31.67
17,800305,31.85
18,801105,29.87
19,801212,28.93
20,801003,30.5
21,800302,28.9
22,801208,33.61
23,800911,27.06
24,801107,28.41
25,801213,34.83
26,800912,29.89
27,801218,33.63
28,802301,32.11
29,801301,28.89
30,800906,29.46
31,801216,31.61
32,801001,29.75
33,801303,32.02
34,802304,33.51
35,801203,31.73
36,801104,30.7
37,801214,31.63
38,800407,30.35
39,800112,32.43
40,800304,26.2
41,800106,31.87
42,800405,29.03
43,800115,30.07
44,801801,32.07
45,800303,31.25
46,801106,31.6
47,801103,32.38
48,800122,30.75
49,802202,29.17
50,801210,31.85
51,801002,29.21
52,802004,30.34
53,802201,27.12
54,801102,32.06
55,800301,28.93
56,800101,33.09
57,800119,32.13
58,800416,28.23
59,800113,32.95
60,801202,32.13
61,810602,28.0
62,810601,27.19
63,800120,28.59
64,810301,21.36
65,810603,27.64
66,800201,21.97
67,800205,28.51
68,800403,24.89
69,801209,28.99
70,800116,28.88
71,801803,30.1
72,800410,27.33
73,800406,28.49
74,800505,27.53
75,800504,26.01
76,800121,29.61
77,801802,29.07
78,800404,29.45
79,800806,29.43
80,802101,27.77
81,802103,28.78
82,800803,28.93
83,800503,24.81
84,800502,22.87
85,802104,27.58
86,801403,30.38
87,801408,27.22
88,802102,24.76
89,801404,30.13
90,800802,28.53
91,801407,28.54
92,800811,28.05
93,801405,28.95
94,800813,22.96
95,800804,20.83
96,800409,23.87
97,801604,29.92
98,800704,29.03
99,801602,29.13
100,801704,29.14
101,801702,29.18
102,801902,31.31
103,801703,29.5
104,801603,30.79
105,800910,28.35
106,801905,30.09
107,800701,29.15
108,800908,29.19
109,801503,31.16
110,801501,31.8
111,801502,31.37
112,801406,29.63
113,801409,32.83
114,801402,30.12
115,801610,28.37
116,800710,30.52
117,800702,30.73
118,800705,30.23
119,801609,29.26
120,800708,30.81
121,800707,30.42
122,800711,31.49
123,810304,26.75
124,810405,24.78
125,810803,27.97
126,810403,24.8
127,810302,18.32
128,810305,23.53
129,810303,26.08
130,810404,25.91
131,810106,29.11
132,810801,30.71
133,810115,30.52
134,810406,29.93
135,810805,30.52
136,810701,27.83
137,810702,30.43
138,810703,29.07
139,810117,30.2
140,810704,29.01
141,810402,27.47
142,810401,28.5
143,810806,27.09
144,810116,31.23
145,810118,29.39
146,810804,30.71
147,810807,29.86
148,810204,31.27
149,810203,31.15
150,810201,31.87
151,810111,28.86
152,810506,28.04
153,810508,27.37
154,810509,28.27
155,810501,26.47
156,810202,31.34
157,810502,25.22
158,810505,26.55
159,810504,23.39
160,810105,26.62
161,810407,30.54
162,810103,30.97
163,810206,30.43
164,810808,31.1
165,810507,21.16
166,810503,28.18
167,810205,28.29
168,810604,24.5
169,802303,30.74
170,800904,24.89
171,800607,30.39
172,801611,32.01
173,801608,30.75
174,800606,32.89
175,800913,27.6
176,800601,33.13
177,800903,29.93
178,801305,31.0
179,801306,31.07
180,800902,26.71
181,800605,32.37
182,800612,32.33
183,801906,28.13
184,800613,29.05
185,801606,33.87
186,800706,30.1
187,800907,30.4
188,801601,31.37
189,800807,
190,800204,
191,800501,
192,800203,
193,800202,
194,800801,
195,801605,
196,801201,
197,810102,
