TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15045,15045,0,15045.0,0.0,30090.0,1,15045,15045,15045
800603,2,1,0.0025,14725,14725,0,14725.0,0.0,14725.0,1,14725,14725,14725
801904,3,2,0.005,14978,15072,94,15025.0,47.0,30050.0,2,14978,14978,14978
801701,6,3,0.0075,14991,15024,33,15013.0,15.5563491861,45039.0,2,15024,14991,15024
801903,7,1,0.0025,15072,15072,0,15072.0,0.0,15072.0,1,15072,15072,15072
801302,11,1,0.0025,14986,14986,0,14986.0,0.0,14986.0,1,14986,14986,14986
801217,16,1,0.0025,15017,15017,0,15017.0,0.0,15017.0,1,15017,15017,15017
801003,21,2,0.005,15027,15046,19,15036.5,9.5,30073.0,2,15027,15027,15027
800302,22,1,0.0025,14848,14848,0,14848.0,0.0,14848.0,1,14848,14848,14848
800911,24,4,0.01,14734,15026,292,14878.25,130.775332154,59513.0,4,14734,14734,14763
801213,26,1,0.0025,14594,14594,0,14594.0,0.0,14594.0,1,14594,14594,14594
800912,27,1,0.0025,14778,14778,0,14778.0,0.0,14778.0,1,14778,14778,14778
801218,28,1,0.0025,15227,15227,0,15227.0,0.0,15227.0,1,15227,15227,15227
801301,30,4,0.01,14820,15045,225,14930.75,90.5079416405,59723.0,4,14820,14820,14868
800906,31,3,0.0075,14986,15026,40,15011.3333333,17.9876500839,45034.0,3,14986,14986,15022
801216,32,1,0.0025,15017,15017,0,15017.0,0.0,15017.0,1,15017,15017,15017
801001,33,2,0.005,15021,15037,16,15029.0,8.0,30058.0,2,15021,15021,15021
801214,38,2,0.005,13969,14650,681,14309.5,340.5,28619.0,2,13969,13969,13969
800407,39,1,0.0025,15137,15137,0,15137.0,0.0,15137.0,1,15137,15137,15137
800106,42,2,0.005,14946,15033,87,14989.5,43.5,29979.0,2,14946,14946,14946
800405,43,1,0.0025,15050,15050,0,15050.0,0.0,15050.0,1,15050,15050,15050
801103,48,1,0.0025,15092,15092,0,15092.0,0.0,15092.0,1,15092,15092,15092
802201,54,3,0.0075,14848,15026,178,14936.3333333,72.6743115244,44809.0,3,14848,14848,14935
800119,58,1,0.0025,14731,14731,0,14731.0,0.0,14731.0,1,14731,14731,14731
