,addrcode,temperature
0,100508,29.45
1,100112,33.19
2,104601,28.53
3,104101,32.53
4,100302,27.5
5,100502,32.27
6,100306,29.55
7,104603,29.11
8,100301,28.21
9,100305,29.13
10,101002,28.63
11,100303,28.13
12,104802,33.25
13,101104,28.79
14,102601,34.39
15,100307,28.49
16,103201,31.4
17,103605,33.79
18,100304,27.94
19,104201,33.91
20,101105,27.14
21,101106,27.07
22,101101,29.31
23,104002,34.83
24,102705,33.65
25,103801,32.83
26,103005,33.11
27,100601,30.47
28,102303,32.43
29,104501,33.73
30,104401,30.31
31,102105,30.06
32,101103,28.49
33,101901,33.43
34,104801,32.85
35,102107,30.29
36,101803,32.21
37,103903,33.23
38,102201,33.11
39,102302,33.61
40,105001,31.55
41,102401,30.67
42,104701,31.15
43,102803,32.95
44,104902,30.71
45,104602,29.37
