,addrcode,temperature
0,801304,31.65
1,800603,31.25
2,801904,30.86
3,800905,32.38
4,800909,32.73
5,801903,30.85
6,800611,30.55
7,801204,31.51
8,801101,34.13
9,801302,31.59
10,802003,32.53
11,801215,30.61
12,801206,31.79
13,801207,30.75
14,801217,30.53
15,802001,33.77
16,800305,33.19
17,801105,32.49
18,801212,31.23
19,801003,33.09
20,800302,28.57
21,801208,31.19
22,800911,30.22
23,801107,32.13
24,801213,32.61
25,800912,31.59
26,801218,30.65
27,802301,30.69
28,801301,31.29
29,800906,30.89
30,801216,30.33
31,801001,33.05
32,801303,32.31
33,802304,32.23
34,801203,32.59
35,801104,32.61
36,801214,30.79
37,800407,33.81
38,800112,32.69
39,800106,32.79
40,800405,33.21
41,800115,35.13
42,801801,32.81
43,800303,32.47
44,801106,33.24
45,801103,33.88
46,800122,32.15
47,802202,31.48
48,801210,32.61
49,801002,33.13
50,802004,32.79
51,802201,30.8
52,801102,32.84
53,800301,30.18
54,800101,32.87
55,800119,31.79
56,800416,33.42
57,800113,33.49
58,801202,32.56
59,810602,31.75
60,810601,30.58
61,800501,28.77
62,800120,32.25
63,810301,30.2
64,810603,31.52
65,800205,31.35
66,800403,33.07
67,801209,29.23
68,800116,32.09
69,801803,32.98
70,800410,33.33
71,800406,33.59
72,800505,29.93
73,800504,34.13
74,800121,31.19
75,801802,32.43
76,800203,32.09
77,800404,34.13
78,800503,28.52
79,800502,28.61
80,802102,26.01
81,800813,32.47
82,800409,31.53
83,801604,30.26
84,800704,29.62
85,801605,31.63
86,801602,29.89
87,801704,30.18
88,801702,30.88
89,801902,31.19
90,801603,30.35
91,800910,29.59
92,801905,30.44
93,800701,30.56
94,800908,32.34
95,801503,30.19
96,801501,29.17
97,801502,29.61
98,801409,28.15
99,801402,30.61
100,801610,29.07
101,800710,31.48
102,800702,31.91
103,800705,31.35
104,801609,29.6
105,800708,31.03
106,800707,28.76
107,800711,31.51
108,810304,31.75
109,810405,32.55
110,810803,32.12
111,810403,32.67
112,810302,33.37
113,810305,32.72
114,810303,31.98
115,810404,33.17
116,810106,31.76
117,810801,33.05
118,810115,31.89
119,810406,32.03
120,810805,32.92
121,810701,32.67
122,810702,33.03
123,810703,33.52
124,810117,32.31
125,810704,32.42
126,810402,31.8
127,810401,32.33
128,810806,31.83
129,810116,32.33
130,810118,30.54
131,810804,31.49
132,810807,33.1
133,810204,32.52
134,810203,34.41
135,810201,30.83
136,810111,33.08
137,810506,31.35
138,810508,31.05
139,810509,32.67
140,810501,32.97
141,810202,31.89
142,810502,31.75
143,810505,31.06
144,810504,31.89
145,810105,32.32
146,810407,32.94
147,810103,33.38
148,810206,33.81
149,810808,32.61
150,810507,32.7
151,810503,32.43
152,810205,31.47
153,810604,31.87
154,802303,32.24
155,800904,31.93
156,800607,33.01
157,801611,31.39
158,801608,31.39
159,800606,30.93
160,800601,30.91
161,800903,33.51
162,801305,32.88
163,801306,33.51
164,800902,31.93
165,800605,31.15
166,800612,30.7
167,801906,30.59
168,800613,31.5
169,801606,31.43
170,800706,30.85
171,800907,33.71
172,801601,30.93
173,801701,
174,800304,
175,800807,
176,800204,
177,800201,
178,800202,
179,800806,
180,802101,
181,802103,
182,800803,
183,800801,
184,802104,
185,801403,
186,801408,
187,801404,
188,800802,
189,801407,
190,800811,
191,801405,
192,800804,
193,801703,
194,801406,
195,800913,
196,801201,
197,810102,
