SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15334,15334,0,15334.0,0.0,15334.0,1,15334,15334,15334
100112,2,1,0.0025,15541,15541,0,15541.0,0.0,15541.0,1,15541,15541,15541
104601,3,2,0.005,15278,15328,50,15303.0,25.0,30606.0,2,15278,15278,15278
104101,4,1,0.0025,15496,15496,0,15496.0,0.0,15496.0,1,15496,15496,15496
100302,5,2,0.005,15226,15263,37,15244.5,18.5,30489.0,2,15226,15226,15226
100502,6,1,0.0025,15384,15384,0,15384.0,0.0,15384.0,1,15384,15384,15384
100306,7,1,0.0025,15280,15280,0,15280.0,0.0,15280.0,1,15280,15280,15280
104603,8,1,0.0025,15602,15602,0,15602.0,0.0,15602.0,1,15602,15602,15602
100301,9,1,0.0025,15177,15177,0,15177.0,0.0,15177.0,1,15177,15177,15177
100305,10,1,0.0025,15374,15374,0,15374.0,0.0,15374.0,1,15374,15374,15374
101002,11,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
100303,12,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
104802,13,1,0.0025,15590,15590,0,15590.0,0.0,15590.0,1,15590,15590,15590
101104,14,1,0.0025,15258,15258,0,15258.0,0.0,15258.0,1,15258,15258,15258
102601,15,1,0.0025,15501,15501,0,15501.0,0.0,15501.0,1,15501,15501,15501
100307,16,1,0.0025,15290,15290,0,15290.0,0.0,15290.0,1,15290,15290,15290
103201,17,2,0.005,15497,15515,18,15506.0,9.0,31012.0,2,15497,15497,15497
103605,18,1,0.0025,15505,15505,0,15505.0,0.0,15505.0,1,15505,15505,15505
100304,19,2,0.005,15195,15276,81,15235.5,40.5,30471.0,2,15195,15195,15195
104201,20,1,0.0025,15437,15437,0,15437.0,0.0,15437.0,1,15437,15437,15437
101105,21,2,0.005,15203,15245,42,15224.0,21.0,30448.0,2,15203,15203,15203
101106,22,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
101101,23,1,0.0025,15242,15242,0,15242.0,0.0,15242.0,1,15242,15242,15242
104002,24,1,0.0025,15673,15673,0,15673.0,0.0,15673.0,1,15673,15673,15673
102705,25,1,0.0025,15678,15678,0,15678.0,0.0,15678.0,1,15678,15678,15678
103801,26,1,0.0025,15609,15609,0,15609.0,0.0,15609.0,1,15609,15609,15609
103005,27,1,0.0025,15613,15613,0,15613.0,0.0,15613.0,1,15613,15613,15613
100601,28,1,0.0025,15599,15599,0,15599.0,0.0,15599.0,1,15599,15599,15599
102303,29,1,0.0025,15488,15488,0,15488.0,0.0,15488.0,1,15488,15488,15488
104501,30,1,0.0025,15495,15495,0,15495.0,0.0,15495.0,1,15495,15495,15495
104401,31,1,0.0025,15438,15438,0,15438.0,0.0,15438.0,1,15438,15438,15438
102105,32,3,0.0075,15009,15536,527,15255.6666667,216.459901342,45767.0,3,15009,15009,15222
101103,33,1,0.0025,15327,15327,0,15327.0,0.0,15327.0,1,15327,15327,15327
101901,34,1,0.0025,15481,15481,0,15481.0,0.0,15481.0,1,15481,15481,15481
104801,35,1,0.0025,15577,15577,0,15577.0,0.0,15577.0,1,15577,15577,15577
102107,36,1,0.0025,15233,15233,0,15233.0,0.0,15233.0,1,15233,15233,15233
101803,37,1,0.0025,15528,15528,0,15528.0,0.0,15528.0,1,15528,15528,15528
103903,38,1,0.0025,15542,15542,0,15542.0,0.0,15542.0,1,15542,15542,15542
102201,39,1,0.0025,15480,15480,0,15480.0,0.0,15480.0,1,15480,15480,15480
102302,40,1,0.0025,15668,15668,0,15668.0,0.0,15668.0,1,15668,15668,15668
105001,41,1,0.0025,15550,15550,0,15550.0,0.0,15550.0,1,15550,15550,15550
102401,42,1,0.0025,15428,15428,0,15428.0,0.0,15428.0,1,15428,15428,15428
104701,43,2,0.005,15440,15473,33,15456.5,16.5,30913.0,2,15440,15440,15440
102803,44,1,0.0025,15553,15553,0,15553.0,0.0,15553.0,1,15553,15553,15553
104902,45,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
104602,46,2,0.005,15285,15325,40,15305.0,20.0,30610.0,2,15285,15285,15285
