,addrcode,temperature
0,104605,38.73
1,104604,38.73
2,103704,40.87
3,100108,41.35
4,102002,41.35
5,100101,41.35
6,103701,40.87
7,100110,40.87
8,103702,40.87
9,100109,41.35
10,102001,41.35
11,101702,39.85
12,100805,40.87
13,104203,41.05
14,104202,38.95
15,104102,40.49
16,100111,40.87
17,100107,40.87
18,101904,40.03
19,101906,40.03
20,103703,40.87
21,103001,41.91
22,103002,41.91
23,104302,40.59
24,103802,42.13
25,102902,38.93
26,103602,40.37
27,101601,42.61
28,100801,42.07
29,102205,32.09
30,103902,41.03
31,101302,42.07
32,104502,38.67
33,104503,38.67
34,101903,40.03
35,101602,42.61
36,103004,41.91
37,102702,42.13
38,100308,0.0
39,102901,38.93
40,101801,42.61
41,100401,42.07
42,100204,40.87
43,103601,40.37
44,100203,40.87
45,100602,38.67
46,102004,41.35
47,100405,42.07
48,100404,42.07
49,101001,39.61
50,103003,41.91
51,102701,38.67
52,102502,38.93
53,101703,39.85
54,101802,42.07
55,101502,42.61
56,102203,42.61
57,103302,41.03
58,100702,42.07
59,100703,42.07
60,100704,42.07
61,103901,41.03
62,100102,42.61
63,102206,42.61
64,100403,42.07
65,102202,32.09
66,100402,42.07
67,100206,40.87
68,101902,41.35
69,102501,41.35
70,101401,40.87
71,103102,42.07
72,103203,39.69
73,101701,39.85
74,102503,41.35
75,101506,42.61
76,104001,31.23
77,104004,28.09
78,103501,31.23
79,100901,39.05
80,103103,37.41
81,102207,42.61
82,102204,32.09
83,100104,40.87
84,103301,41.03
85,102005,41.35
86,100202,40.87
87,102504,41.35
88,100201,40.87
89,101905,40.03
90,101102,38.67
91,102003,41.35
92,100701,42.07
93,104003,31.89
94,100802,42.07
95,100103,42.61
96,103401,37.47
97,101501,42.61
98,101303,42.07
99,102802,42.07
100,101507,42.61
101,101301,42.07
102,102801,42.07
103,100803,40.87
104,100105,41.35
105,100804,40.87
106,100106,40.87
107,103303,41.03
108,101505,42.61
109,103101,31.55
110,103202,39.69
111,103504,31.55
112,101202,37.41
113,102402,31.55
114,103503,31.55
115,101504,42.61
116,101201,37.41
117,101804,42.07
118,101503,42.61
119,103502,42.61
120,104301,40.59
121,104504,38.67
122,104901,39.41
