,addrcode,temperature
0,801101,26.4
1,801105,26.19
2,801107,25.18
3,801104,26.3
4,801002,26.19
5,810602,27.24
6,810601,27.62
7,810301,23.98
8,810603,25.48
9,801702,25.91
10,810304,25.38
11,810405,26.8
12,810803,28.82
13,810403,26.31
14,810302,25.45
15,810305,25.49
16,810303,27.44
17,810404,27.38
18,810106,27.31
19,810801,27.51
20,810115,27.27
21,810406,26.93
22,810805,28.74
23,810701,24.35
24,810702,24.57
25,810703,25.95
26,810117,27.02
27,810402,26.08
28,810401,28.2
29,810806,29.19
30,810116,26.35
31,810118,27.05
32,810804,28.05
33,810807,29.4
34,810203,26.03
35,810201,20.86
36,810111,27.75
37,810506,27.63
38,810508,27.75
39,810509,27.85
40,810501,27.62
41,810502,26.35
42,810505,25.93
43,810504,26.75
44,810105,27.52
45,810407,27.91
46,810103,27.1
47,810206,26.18
48,810808,24.07
49,810507,26.8
50,810503,27.78
51,810205,27.17
52,810604,27.56
53,800913,25.03
54,801304,
55,800603,
56,801904,
57,800905,
58,800909,
59,801701,
60,801903,
61,800611,
62,801204,
63,801302,
64,802003,
65,801215,
66,801206,
67,801207,
68,801217,
69,802001,
70,800305,
71,801212,
72,801003,
73,800302,
74,801208,
75,800911,
76,801213,
77,800912,
78,801218,
79,802301,
80,801301,
81,800906,
82,801216,
83,801001,
84,801303,
85,802304,
86,801203,
87,801214,
88,800407,
89,800112,
90,800304,
91,800106,
92,800405,
93,800115,
94,801801,
95,800303,
96,801106,
97,801103,
98,800122,
99,802202,
100,801210,
101,802004,
102,802201,
103,801102,
104,800301,
105,800101,
106,800119,
107,800416,
108,800113,
109,801202,
110,800807,
111,800204,
112,800501,
113,800120,
114,800201,
115,800205,
116,800403,
117,801209,
118,800116,
119,801803,
120,800410,
121,800406,
122,800505,
123,800504,
124,800121,
125,801802,
126,800203,
127,800404,
128,800202,
129,800806,
130,802101,
131,802103,
132,800803,
133,800503,
134,800502,
135,800801,
136,802104,
137,801403,
138,801408,
139,802102,
140,801404,
141,800802,
142,801407,
143,800811,
144,801405,
145,800813,
146,800804,
147,800409,
148,801604,
149,800704,
150,801605,
151,801602,
152,801704,
153,801902,
154,801703,
155,801603,
156,800910,
157,801905,
158,800701,
159,800908,
160,801503,
161,801501,
162,801502,
163,801406,
164,801409,
165,801402,
166,801610,
167,800710,
168,800702,
169,800705,
170,801609,
171,800708,
172,800707,
173,800711,
174,810704,
175,810204,
176,810202,
177,802303,
178,800904,
179,800607,
180,801611,
181,801608,
182,800606,
183,800601,
184,800903,
185,801305,
186,801306,
187,800902,
188,800605,
189,800612,
190,801906,
191,800613,
192,801606,
193,800706,
194,800907,
195,801601,
196,801201,
197,810102,
