,addrcode,temperature
0,104605,33.43
1,104604,32.95
2,103704,36.75
3,100108,36.25
4,102002,36.25
5,100101,36.25
6,103701,36.75
7,100110,36.75
8,103702,36.75
9,100109,36.25
10,102001,36.25
11,101702,36.63
12,100805,36.75
13,104203,37.15
14,104202,35.79
15,104102,37.91
16,100111,36.75
17,100107,36.75
18,101904,36.51
19,101906,36.51
20,103703,36.75
21,103001,37.53
22,103002,37.53
23,104302,37.31
24,103802,37.57
25,102902,37.29
26,103602,37.99
27,101601,36.73
28,100801,36.11
29,102205,37.41
30,103902,36.59
31,101302,36.11
32,104502,35.87
33,104503,35.87
34,101903,36.51
35,101602,36.73
36,103004,37.53
37,102702,37.57
38,100308,34.21
39,102901,37.29
40,101801,36.73
41,100401,36.11
42,100204,36.75
43,103601,37.99
44,100203,36.75
45,100602,35.87
46,102004,36.25
47,100405,36.11
48,100404,36.11
49,101001,35.49
50,103003,37.53
51,102701,35.79
52,102502,37.29
53,101703,36.63
54,101802,36.11
55,101502,36.73
56,102203,36.73
57,103302,36.59
58,100702,36.11
59,100703,36.11
60,100704,36.11
61,103901,36.59
62,100102,36.73
63,102206,36.73
64,100403,36.11
65,102202,37.41
66,100402,36.11
67,100206,36.75
68,101902,36.25
69,102501,36.25
70,101401,36.75
71,103102,36.11
72,103203,35.59
73,101701,36.63
74,102503,36.25
75,101506,36.73
76,104001,36.77
77,104004,36.69
78,103501,36.77
79,100901,35.83
80,103103,33.01
81,102207,36.73
82,102204,37.41
83,100104,36.75
84,103301,36.59
85,102005,36.25
86,100202,36.75
87,102504,36.25
88,100201,36.75
89,101905,36.51
90,101102,34.57
91,102003,36.25
92,100701,36.11
93,104003,37.07
94,100802,36.11
95,100103,36.73
96,103401,36.11
97,101501,36.73
98,101303,36.11
99,102802,36.11
100,101507,36.73
101,101301,36.11
102,102801,36.11
103,100803,36.75
104,100105,36.25
105,100804,36.75
106,100106,36.75
107,103303,36.59
108,101505,36.73
109,103101,35.73
110,103202,35.59
111,103504,35.73
112,101202,33.01
113,102402,35.73
114,103503,35.73
115,101504,36.73
116,101201,33.01
117,101804,36.11
118,101503,36.73
119,103502,36.73
120,104301,37.31
121,104504,35.87
122,104901,35.17
