,addrcode,temperature
0,100508,38.23
1,100112,41.97
2,104601,36.99
3,104101,40.57
4,100302,36.86
5,100502,39.17
6,100306,38.47
7,104603,39.23
8,100301,39.11
9,100305,38.17
10,101002,37.69
11,100303,36.05
12,104802,41.21
13,101104,38.19
14,102601,40.97
15,100307,37.99
16,103201,41.28
17,103605,40.39
18,100304,36.75
19,104201,38.41
20,101105,37.65
21,101106,36.61
22,101101,40.61
23,104002,41.39
24,102705,40.99
25,103801,40.87
26,103005,42.23
27,100601,41.83
28,102303,40.95
29,104501,40.95
30,104401,39.13
31,102105,38.02
32,101103,38.21
33,101901,41.57
34,104801,40.37
35,102107,38.99
36,101803,41.59
37,103903,42.63
38,102201,42.17
39,102302,41.23
40,105001,42.53
41,102401,39.49
42,104701,41.1
43,102803,41.75
44,104902,41.81
45,104602,37.14
