TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15190,15264,74,15227.0,37.0,30454.0,2,15190,15190,15190
800603,2,1,0.0025,15196,15196,0,15196.0,0.0,15196.0,1,15196,15196,15196
801904,3,2,0.005,15113,15174,61,15143.5,30.5,30287.0,2,15113,15113,15113
800905,4,4,0.01,15063,15077,14,15070.25,5.88960949469,60281.0,4,15063,15063,15066
800909,5,1,0.0025,15031,15031,0,15031.0,0.0,15031.0,1,15031,15031,15031
801701,6,3,0.0075,15011,15078,67,15051.6666667,29.16999981,45155.0,3,15011,15011,15066
801903,7,1,0.0025,15149,15149,0,15149.0,0.0,15149.0,1,15149,15149,15149
800611,8,2,0.005,15118,15155,37,15136.5,18.5,30273.0,2,15118,15118,15118
801204,9,1,0.0025,15186,15186,0,15186.0,0.0,15186.0,1,15186,15186,15186
801101,10,2,0.005,14962,14981,19,14971.5,9.5,29943.0,2,14962,14962,14962
801302,11,4,0.01,14960,15077,117,15040.0,46.8454907115,60160.0,4,14960,14960,15055
802003,12,1,0.0025,15199,15199,0,15199.0,0.0,15199.0,1,15199,15199,15199
801215,13,1,0.0025,15184,15184,0,15184.0,0.0,15184.0,1,15184,15184,15184
801206,14,2,0.005,15201,15231,30,15216.0,15.0,30432.0,2,15201,15201,15201
801207,15,1,0.0025,15240,15240,0,15240.0,0.0,15240.0,1,15240,15240,15240
801217,16,1,0.0025,15126,15126,0,15126.0,0.0,15126.0,1,15126,15126,15126
802001,17,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
800305,18,2,0.005,15220,15231,11,15225.5,5.5,30451.0,2,15220,15220,15220
801105,19,4,0.01,14980,15112,132,15059.5,50.0474774589,60238.0,4,14980,14980,15056
801212,20,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
801003,21,2,0.005,15051,15081,30,15066.0,15.0,30132.0,2,15051,15051,15051
800302,22,3,0.0075,14799,15112,313,14966.0,128.641621051,44898.0,3,14799,14799,14987
801208,23,1,0.0025,15240,15240,0,15240.0,0.0,15240.0,1,15240,15240,15240
800911,24,4,0.01,14881,15079,198,14977.0,77.2495954682,59908.0,4,14881,14881,14928
801107,25,3,0.0075,14976,15023,47,15006.0,21.2759645296,45018.0,3,14976,14976,15019
801213,26,1,0.0025,15248,15248,0,15248.0,0.0,15248.0,1,15248,15248,15248
800912,27,1,0.0025,15099,15099,0,15099.0,0.0,15099.0,1,15099,15099,15099
801218,28,1,0.0025,15067,15067,0,15067.0,0.0,15067.0,1,15067,15067,15067
802301,29,1,0.0025,15121,15121,0,15121.0,0.0,15121.0,1,15121,15121,15121
801301,30,5,0.0125,15066,15206,140,15153.8,49.7570095563,75769.0,5,15066,15066,15155
800906,31,3,0.0075,14891,15124,233,14975.6666667,105.237297993,44927.0,3,14891,14891,14912
801216,32,1,0.0025,15030,15030,0,15030.0,0.0,15030.0,1,15030,15030,15030
801001,33,2,0.005,15058,15073,15,15065.5,7.5,30131.0,2,15058,15058,15058
