,addrcode,temperature
0,801304,31.99
1,800603,31.59
2,801904,32.12
3,800905,32.91
4,800909,32.19
5,801701,32.36
6,801903,31.87
7,800611,31.39
8,801204,31.09
9,801101,33.0
10,801302,30.31
11,802003,33.19
12,801215,30.89
13,801206,30.99
14,801207,30.69
15,801217,30.41
16,802001,33.29
17,800305,32.44
18,801105,33.18
19,801212,30.79
20,801003,33.03
21,800302,28.85
22,801208,30.99
23,800911,30.55
24,801107,32.57
25,801213,30.67
26,800912,33.09
27,801218,30.87
28,802301,30.99
29,801301,31.84
30,800906,31.7
31,801216,29.85
32,801001,32.9
33,801303,32.62
34,802304,33.43
35,801203,30.71
36,801104,33.08
37,801214,29.36
38,800407,33.09
39,800112,31.83
40,800304,29.22
41,800106,31.46
42,800405,33.43
43,800115,33.77
44,801801,33.33
45,800303,31.75
46,801106,33.46
47,801103,33.2
48,800122,31.28
49,802202,32.77
50,801210,31.45
51,801002,32.25
52,802004,32.14
53,802201,30.02
54,801102,33.55
55,800301,29.83
56,800101,33.05
57,800119,30.45
58,800416,33.59
59,800113,33.35
60,801202,30.57
61,810602,33.01
62,810601,31.93
63,800807,32.64
64,800204,30.12
65,800501,28.25
66,800120,31.88
67,810301,28.7
68,810603,32.66
69,800201,30.52
70,800205,32.77
71,800403,28.7
72,801209,28.59
73,800116,31.94
74,801803,32.84
75,800410,33.01
76,800406,33.14
77,800505,32.93
78,800504,30.14
79,800121,31.24
80,801802,33.09
81,800203,32.57
82,800404,32.85
83,800202,32.35
84,800806,31.67
85,802101,30.62
86,802103,32.56
87,800803,32.5
88,800503,30.21
89,800502,30.55
90,800801,33.49
91,802104,30.41
92,801403,31.81
93,801408,29.35
94,802102,29.08
95,801404,31.53
96,800802,31.37
97,801407,29.74
98,800811,30.97
99,801405,31.84
100,800813,32.35
101,800804,33.59
102,800409,32.44
103,801604,30.92
104,800704,30.2
105,801605,30.27
106,801602,29.75
107,801704,33.56
108,801702,32.54
109,801902,32.19
110,801703,33.36
111,801603,29.89
112,800910,29.91
113,801905,32.39
114,800701,31.46
115,800908,31.59
116,801503,30.94
117,801501,30.18
118,801502,31.41
119,801406,31.16
120,801409,30.42
121,801402,31.89
122,801610,28.47
123,800710,31.7
124,800702,31.25
125,800705,30.76
126,801609,30.18
127,800708,31.83
128,800707,30.64
129,800711,31.37
130,810304,31.97
131,810405,32.63
132,810803,32.15
133,810403,32.57
134,810302,30.43
135,810305,30.29
136,810303,31.88
137,810404,32.25
138,810106,31.99
139,810801,34.23
140,810115,32.55
141,810406,32.6
142,810805,33.21
143,810701,32.28
144,810702,32.91
145,810703,32.25
146,810117,32.52
147,810704,32.28
148,810402,31.98
149,810401,32.78
150,810806,31.95
151,810116,32.31
152,810118,32.45
153,810804,33.47
154,810807,33.25
155,810204,32.54
156,810203,32.84
157,810201,33.62
158,810111,32.94
159,810506,32.93
160,810508,33.07
161,810509,33.07
162,810501,33.12
163,810202,32.56
164,810502,31.37
165,810505,30.09
166,810504,32.41
167,810105,32.83
168,810407,32.71
169,810103,33.62
170,810206,32.94
171,810808,33.22
172,810507,33.08
173,810503,33.35
174,810205,32.48
175,810604,33.2
176,802303,31.7
177,800904,34.07
178,800607,31.53
179,801611,30.61
180,801608,31.17
181,800606,30.81
182,800913,32.31
183,800601,31.09
184,800903,34.07
185,801305,32.15
186,801306,33.23
187,800902,32.03
188,800605,30.77
189,800612,30.55
190,801906,30.75
191,800613,31.03
192,801606,30.75
193,800706,30.69
194,800907,33.71
195,801601,30.6
196,801201,
197,810102,
