,addrcode,temperature
0,801304,31.67
1,801904,31.93
2,800905,27.77
3,800909,28.17
4,801701,28.43
5,801903,33.27
6,801101,28.75
7,801302,30.3
8,802003,33.25
9,801215,32.43
10,801206,32.55
11,801207,31.97
12,801217,32.37
13,802001,31.91
14,800305,32.01
15,801105,28.05
16,801212,34.23
17,801003,27.55
18,800302,28.94
19,801208,32.51
20,800911,27.75
21,801107,27.95
22,801213,30.75
23,801218,31.21
24,801301,29.28
25,800906,27.23
26,801216,32.11
27,801001,27.52
28,801303,32.8
29,801203,31.05
30,801104,28.28
31,801214,30.24
32,800407,28.33
33,800112,33.29
34,800304,26.95
35,800106,27.27
36,800405,27.53
37,800115,34.29
38,801801,27.41
39,800303,30.51
40,801106,28.76
41,801103,28.69
42,802202,27.79
43,801210,34.19
44,801002,27.91
45,802004,32.09
46,802201,23.35
47,801102,27.98
48,800301,27.63
49,800113,33.29
50,801202,33.38
51,810602,14.7
52,810601,21.03
53,800807,30.65
54,800204,28.66
55,800501,28.21
56,800120,30.48
57,810301,23.29
58,800201,28.43
59,800205,29.89
60,800403,19.29
61,801209,26.07
62,800116,33.48
63,801803,27.25
64,800410,27.53
65,800406,27.27
66,800505,27.97
67,800504,22.75
68,800121,31.65
69,801802,28.41
70,800203,29.43
71,800404,27.69
72,800202,30.09
73,800806,31.75
74,802101,29.12
75,802103,31.65
76,800803,31.53
77,800503,25.34
78,800502,23.84
79,800801,34.39
80,802104,29.69
81,801403,30.2
82,801408,27.41
83,802102,27.08
84,801404,29.89
85,800802,28.75
86,801407,27.13
87,800811,29.58
88,801405,31.82
89,800813,32.72
90,800804,32.23
91,800409,25.35
92,801604,30.93
93,800704,30.32
94,801605,33.55
95,801704,28.06
96,801702,28.44
97,801902,30.87
98,801703,27.19
99,801603,27.39
100,800910,27.33
101,801905,29.89
102,800701,30.49
103,800908,27.88
104,801503,26.59
105,801501,28.55
106,801502,27.75
107,801406,29.59
108,801409,29.11
109,801402,31.49
110,800710,29.31
111,800702,31.37
112,800705,30.04
113,801609,32.0
114,800708,32.63
115,800707,31.07
116,800711,32.05
117,810304,26.73
118,810405,26.35
119,810803,25.95
120,810403,27.42
121,810302,27.65
122,810305,26.8
123,810303,27.0
124,810404,25.41
125,810106,25.35
126,810801,25.47
127,810115,26.42
128,810406,26.54
129,810805,26.66
130,810701,27.61
131,810702,28.18
132,810703,26.69
133,810117,25.95
134,810704,26.95
135,810402,26.92
136,810401,24.66
137,810806,27.25
138,810116,26.25
139,810118,26.72
140,810804,27.89
141,810807,27.59
142,810204,27.7
143,810203,27.39
144,810201,27.55
145,810111,25.8
146,810506,25.61
147,810508,25.41
148,810509,27.63
149,810501,26.12
150,810202,28.44
151,810502,24.39
152,810505,24.26
153,810504,26.13
154,810105,26.06
155,810407,26.55
156,810103,25.89
157,810206,27.56
158,810808,26.53
159,810507,24.57
160,810503,28.47
161,810205,26.44
162,810604,22.6
163,800904,28.11
164,801611,31.45
165,800606,32.93
166,800913,27.34
167,800601,33.41
168,801305,32.61
169,801306,32.49
170,800902,27.81
171,800605,31.03
172,801906,28.85
173,801606,27.21
174,800706,31.83
175,800907,28.51
176,801601,28.6
177,800603,
178,800611,
179,801204,
180,800912,
181,802301,
182,802304,
183,800122,
184,800101,
185,800119,
186,800416,
187,810603,
188,801602,
189,801610,
190,802303,
191,800607,
192,801608,
193,800903,
194,800612,
195,800613,
196,801201,
197,810102,
