SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15279,15279,0,15279.0,0.0,15279.0,1,15279,15279,15279
104601,3,1,0.0025,15183,15183,0,15183.0,0.0,15183.0,1,15183,15183,15183
100302,5,2,0.005,15245,15265,20,15255.0,10.0,30510.0,2,15245,15245,15245
100502,6,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
100306,7,1,0.0025,15242,15242,0,15242.0,0.0,15242.0,1,15242,15242,15242
104603,8,1,0.0025,15291,15291,0,15291.0,0.0,15291.0,1,15291,15291,15291
100301,9,1,0.0025,15200,15200,0,15200.0,0.0,15200.0,1,15200,15200,15200
100305,10,1,0.0025,15342,15342,0,15342.0,0.0,15342.0,1,15342,15342,15342
101002,11,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
101104,14,1,0.0025,15246,15246,0,15246.0,0.0,15246.0,1,15246,15246,15246
100307,16,1,0.0025,15236,15236,0,15236.0,0.0,15236.0,1,15236,15236,15236
100304,19,1,0.0025,15223,15223,0,15223.0,0.0,15223.0,1,15223,15223,15223
101105,21,2,0.005,14970,15279,309,15124.5,154.5,30249.0,2,14970,14970,14970
101106,22,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
101101,23,1,0.0025,15250,15250,0,15250.0,0.0,15250.0,1,15250,15250,15250
102705,25,1,0.0025,15437,15437,0,15437.0,0.0,15437.0,1,15437,15437,15437
103801,26,1,0.0025,15483,15483,0,15483.0,0.0,15483.0,1,15483,15483,15483
100601,28,1,0.0025,15285,15285,0,15285.0,0.0,15285.0,1,15285,15285,15285
104401,31,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
102105,32,2,0.005,14889,15010,121,14949.5,60.5,29899.0,2,14889,14889,14889
101103,33,1,0.0025,15268,15268,0,15268.0,0.0,15268.0,1,15268,15268,15268
102107,36,1,0.0025,14889,14889,0,14889.0,0.0,14889.0,1,14889,14889,14889
104602,46,1,0.0025,15231,15231,0,15231.0,0.0,15231.0,1,15231,15231,15231
