SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15284,15284,0,15284.0,0.0,15284.0,1,15284,15284,15284
100112,2,1,0.0025,15203,15203,0,15203.0,0.0,15203.0,1,15203,15203,15203
104601,3,2,0.005,15200,15281,81,15240.5,40.5,30481.0,2,15200,15200,15200
104101,4,1,0.0025,15293,15293,0,15293.0,0.0,15293.0,1,15293,15293,15293
100302,5,2,0.005,15136,15136,0,15136.0,0.0,30272.0,1,15136,15136,15136
100502,6,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
100306,7,1,0.0025,15199,15199,0,15199.0,0.0,15199.0,1,15199,15199,15199
104603,8,1,0.0025,15244,15244,0,15244.0,0.0,15244.0,1,15244,15244,15244
100301,9,1,0.0025,15171,15171,0,15171.0,0.0,15171.0,1,15171,15171,15171
100305,10,1,0.0025,15177,15177,0,15177.0,0.0,15177.0,1,15177,15177,15177
101002,11,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
100303,12,1,0.0025,15145,15145,0,15145.0,0.0,15145.0,1,15145,15145,15145
104802,13,1,0.0025,15234,15234,0,15234.0,0.0,15234.0,1,15234,15234,15234
101104,14,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
102601,15,1,0.0025,15318,15318,0,15318.0,0.0,15318.0,1,15318,15318,15318
100307,16,1,0.0025,15166,15166,0,15166.0,0.0,15166.0,1,15166,15166,15166
103201,17,2,0.005,15202,15213,11,15207.5,5.5,30415.0,2,15202,15202,15202
103605,18,1,0.0025,15377,15377,0,15377.0,0.0,15377.0,1,15377,15377,15377
100304,19,2,0.005,15148,15158,10,15153.0,5.0,30306.0,2,15148,15148,15148
104201,20,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
101105,21,2,0.005,15089,15141,52,15115.0,26.0,30230.0,2,15089,15089,15089
101106,22,1,0.0025,15090,15090,0,15090.0,0.0,15090.0,1,15090,15090,15090
101101,23,1,0.0025,15154,15154,0,15154.0,0.0,15154.0,1,15154,15154,15154
104002,24,1,0.0025,15263,15263,0,15263.0,0.0,15263.0,1,15263,15263,15263
102705,25,1,0.0025,15320,15320,0,15320.0,0.0,15320.0,1,15320,15320,15320
103801,26,1,0.0025,15309,15309,0,15309.0,0.0,15309.0,1,15309,15309,15309
103005,27,1,0.0025,15366,15366,0,15366.0,0.0,15366.0,1,15366,15366,15366
100601,28,1,0.0025,15265,15265,0,15265.0,0.0,15265.0,1,15265,15265,15265
102303,29,1,0.0025,15232,15232,0,15232.0,0.0,15232.0,1,15232,15232,15232
104501,30,1,0.0025,15230,15230,0,15230.0,0.0,15230.0,1,15230,15230,15230
104401,31,1,0.0025,15143,15143,0,15143.0,0.0,15143.0,1,15143,15143,15143
102105,32,3,0.0075,15030,15226,196,15142.6666667,82.6612901479,45428.0,3,15030,15030,15172
101103,33,1,0.0025,15177,15177,0,15177.0,0.0,15177.0,1,15177,15177,15177
101901,34,1,0.0025,15240,15240,0,15240.0,0.0,15240.0,1,15240,15240,15240
104801,35,1,0.0025,15185,15185,0,15185.0,0.0,15185.0,1,15185,15185,15185
102107,36,1,0.0025,15212,15212,0,15212.0,0.0,15212.0,1,15212,15212,15212
101803,37,1,0.0025,15138,15138,0,15138.0,0.0,15138.0,1,15138,15138,15138
103903,38,1,0.0025,15179,15179,0,15179.0,0.0,15179.0,1,15179,15179,15179
102201,39,1,0.0025,15239,15239,0,15239.0,0.0,15239.0,1,15239,15239,15239
102302,40,1,0.0025,15317,15317,0,15317.0,0.0,15317.0,1,15317,15317,15317
105001,41,1,0.0025,15277,15277,0,15277.0,0.0,15277.0,1,15277,15277,15277
102401,42,1,0.0025,15167,15167,0,15167.0,0.0,15167.0,1,15167,15167,15167
104701,43,2,0.005,15284,15321,37,15302.5,18.5,30605.0,2,15284,15284,15284
102803,44,1,0.0025,15155,15155,0,15155.0,0.0,15155.0,1,15155,15155,15155
104902,45,1,0.0025,15222,15222,0,15222.0,0.0,15222.0,1,15222,15222,15222
104602,46,2,0.005,15194,15198,4,15196.0,2.0,30392.0,2,15194,15194,15194
