TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15040,15040,0,15040.0,0.0,30080.0,1,15040,15040,15040
801904,3,2,0.005,14965,15073,108,15019.0,54.0,30038.0,2,14965,14965,14965
800905,4,4,0.01,15138,15388,250,15219.5,100.086212837,60878.0,4,15138,15138,15151
800909,5,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
801701,6,2,0.005,14713,15089,376,14901.0,188.0,29802.0,2,14713,14713,14713
801903,7,1,0.0025,15132,15132,0,15132.0,0.0,15132.0,1,15132,15132,15132
801204,9,1,0.0025,15013,15013,0,15013.0,0.0,15013.0,1,15013,15013,15013
801302,11,3,0.0075,15033,15134,101,15075.0,42.9495828462,45225.0,3,15033,15033,15058
801215,13,1,0.0025,14982,14982,0,14982.0,0.0,14982.0,1,14982,14982,14982
801206,14,1,0.0025,15013,15013,0,15013.0,0.0,15013.0,1,15013,15013,15013
800305,18,2,0.005,14812,14812,0,14812.0,0.0,29624.0,1,14812,14812,14812
801212,20,1,0.0025,14993,14993,0,14993.0,0.0,14993.0,1,14993,14993,14993
800302,22,2,0.005,14812,14906,94,14859.0,47.0,29718.0,2,14812,14812,14812
801208,23,1,0.0025,14753,14753,0,14753.0,0.0,14753.0,1,14753,14753,14753
800911,24,2,0.005,14954,15250,296,15102.0,148.0,30204.0,2,14954,14954,14954
801107,25,1,0.0025,15101,15101,0,15101.0,0.0,15101.0,1,15101,15101,15101
802301,29,1,0.0025,15186,15186,0,15186.0,0.0,15186.0,1,15186,15186,15186
801301,30,5,0.0125,15021,15252,231,15102.6,88.5247987855,75513.0,5,15021,15021,15044
801303,34,2,0.005,15033,15414,381,15223.5,190.5,30447.0,2,15033,15033,15033
802304,35,1,0.0025,15257,15257,0,15257.0,0.0,15257.0,1,15257,15257,15257
801104,37,3,0.0075,15072,15101,29,15081.6666667,13.6707311039,45245.0,2,15072,15101,15072
801214,38,3,0.0075,14833,15052,219,14945.3333333,89.4961203379,44836.0,3,14833,14833,14951
800304,41,1,0.0025,14815,14815,0,14815.0,0.0,14815.0,1,14815,14815,14815
801801,45,1,0.0025,15188,15188,0,15188.0,0.0,15188.0,1,15188,15188,15188
801106,47,2,0.005,15171,15171,0,15171.0,0.0,30342.0,1,15171,15171,15171
801103,48,1,0.0025,15188,15188,0,15188.0,0.0,15188.0,1,15188,15188,15188
801210,51,1,0.0025,14733,14733,0,14733.0,0.0,14733.0,1,14733,14733,14733
802201,54,2,0.005,15168,15211,43,15189.5,21.5,30379.0,2,15168,15168,15168
801102,55,3,0.0075,15088,15158,70,15111.3333333,32.9983164552,45334.0,2,15088,15158,15088
800301,56,1,0.0025,15168,15168,0,15168.0,0.0,15168.0,1,15168,15168,15168
800416,59,1,0.0025,15215,15215,0,15215.0,0.0,15215.0,1,15215,15215,15215
810602,62,4,0.01,14931,15061,130,15002.5,48.956613445,60010.0,4,14931,14931,14987
810601,63,8,0.02,14953,15044,91,14999.875,31.4302302728,119999.0,8,14953,14953,14991
800501,66,1,0.0025,15385,15385,0,15385.0,0.0,15385.0,1,15385,15385,15385
810301,68,2,0.005,14813,14899,86,14856.0,43.0,29712.0,2,14813,14813,14813
810603,69,3,0.0075,14968,15014,46,14983.3333333,21.6846079561,44950.0,2,14968,15014,14968
800403,72,3,0.0075,14815,15034,219,14949.3333333,96.0566962209,44848.0,3,14815,14815,14999
801803,75,3,0.0075,15015,15115,100,15076.0,43.6882898116,45228.0,3,15015,15015,15098
800406,77,1,0.0025,14818,14818,0,14818.0,0.0,14818.0,1,14818,14818,14818
800505,78,2,0.005,15385,15385,0,15385.0,0.0,30770.0,1,15385,15385,15385
801802,81,2,0.005,14956,15115,159,15035.5,79.5,30071.0,2,14956,14956,14956
800404,83,1,0.0025,14818,14818,0,14818.0,0.0,14818.0,1,14818,14818,14818
802101,86,2,0.005,14908,15031,123,14969.5,61.5,29939.0,2,14908,14908,14908
800503,89,4,0.01,14911,15485,574,15207.25,278.057885161,60829.0,3,15485,14911,14948
800502,90,2,0.005,14948,15275,327,15111.5,163.5,30223.0,2,14948,14948,14948
801403,93,1,0.0025,14774,14774,0,14774.0,0.0,14774.0,1,14774,14774,14774
801408,94,4,0.01,14829,15018,189,14923.5,94.5,59694.0,2,14829,14829,14829
802102,95,16,0.04,14738,15066,328,14932.3125,83.0058121082,238917.0,13,14929,14738,14929
800409,103,2,0.005,14726,15311,585,15018.5,292.5,30037.0,2,14726,14726,14726
801604,104,3,0.0075,14327,14944,617,14692.0,264.258711619,44076.0,3,14327,14327,14805
800704,105,4,0.01,14907,15121,214,15005.0,87.5556965594,60020.0,4,14907,14907,14935
801605,106,1,0.0025,14754,14754,0,14754.0,0.0,14754.0,1,14754,14754,14754
801602,107,1,0.0025,14866,14866,0,14866.0,0.0,14866.0,1,14866,14866,14866
801704,108,3,0.0075,15122,15168,46,15143.0,18.9912260443,45429.0,3,15122,15122,15139
801702,109,7,0.0175,14708,15209,501,14918.5714286,166.9481161,104430.0,5,14708,14971,14891
801902,110,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
801703,111,2,0.005,15054,15056,2,15055.0,1.0,30110.0,2,15054,15054,15054
801603,112,1,0.0025,14793,14793,0,14793.0,0.0,14793.0,1,14793,14793,14793
800910,113,2,0.005,14916,15117,201,15016.5,100.5,30033.0,2,14916,14916,14916
801905,114,1,0.0025,15115,15115,0,15115.0,0.0,15115.0,1,15115,15115,15115
800701,115,1,0.0025,15071,15071,0,15071.0,0.0,15071.0,1,15071,15071,15071
800908,116,2,0.005,15121,15186,65,15153.5,32.5,30307.0,2,15121,15121,15121
801503,117,1,0.0025,15143,15143,0,15143.0,0.0,15143.0,1,15143,15143,15143
