,addrcode,temperature
0,100508,31.53
1,100112,38.49
2,104601,29.73
3,100302,30.49
4,100306,30.41
5,104603,30.29
6,100305,30.29
7,101002,30.21
8,100303,29.93
9,104802,39.35
10,101104,30.75
11,102601,38.49
12,100307,30.29
13,103605,36.51
14,100304,30.03
15,101105,30.3
16,101106,30.01
17,101101,29.49
18,104002,39.51
19,102303,39.21
20,102105,33.52
21,101103,29.93
22,101901,38.49
23,102107,28.77
24,101803,39.83
25,103903,39.37
26,102201,39.73
27,102302,38.53
28,105001,38.21
29,102401,35.85
30,104701,38.43
31,102803,39.37
32,104902,38.57
33,104602,30.07
34,104101,
35,100502,
36,100301,
37,103201,
38,104201,
39,102705,
40,103801,
41,103005,
42,100601,
43,104501,
44,104401,
45,104801,
