,addrcode,temperature
0,100508,33.53
1,100112,37.67
2,104601,32.91
3,104101,36.77
4,100302,31.74
5,100502,34.53
6,100306,32.45
7,104603,38.89
8,100301,30.39
9,100305,34.33
10,101002,33.99
11,100303,33.11
12,104802,38.65
13,101104,32.01
14,102601,36.87
15,100307,32.65
16,103201,36.97
17,103605,36.95
18,100304,31.56
19,104201,35.59
20,101105,31.33
21,101106,31.05
22,101101,31.69
23,104002,40.31
24,102705,40.41
25,103801,39.03
26,103005,39.11
27,100601,38.83
28,102303,36.61
29,104501,36.75
30,104401,35.61
31,102105,31.96
32,101103,33.39
33,101901,36.47
34,104801,38.39
35,102107,31.51
36,101803,37.41
37,103903,37.69
38,102201,36.45
39,102302,40.21
40,105001,37.85
41,102401,35.41
42,104701,35.98
43,102803,37.91
44,104902,31.71
45,104602,32.95
