TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
801904,3,1,0.0025,15236,15236,0,15236.0,0.0,15236.0,1,15236,15236,15236
800905,4,1,0.0025,15122,15122,0,15122.0,0.0,15122.0,1,15122,15122,15122
801701,6,3,0.0075,15122,15248,126,15165.3333333,58.4769660255,45496.0,3,15122,15122,15126
801101,10,2,0.005,15328,15329,1,15328.5,0.5,30657.0,2,15328,15328,15328
801105,19,2,0.005,15120,15154,34,15137.0,17.0,30274.0,2,15120,15120,15120
800911,24,2,0.005,15188,15299,111,15243.5,55.5,30487.0,2,15188,15188,15188
801107,25,3,0.0075,15080,15162,82,15107.3333333,38.6551707047,45322.0,2,15080,15162,15080
801301,30,3,0.0075,15236,15260,24,15252.0,11.313708499,45756.0,2,15260,15236,15260
801104,37,4,0.01,15151,15259,108,15207.75,51.3973491534,60831.0,3,15259,15151,15162
800407,39,1,0.0025,15082,15082,0,15082.0,0.0,15082.0,1,15082,15082,15082
800405,43,1,0.0025,15196,15196,0,15196.0,0.0,15196.0,1,15196,15196,15196
801801,45,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
801106,47,2,0.005,15133,15143,10,15138.0,5.0,30276.0,2,15133,15133,15133
801103,48,2,0.005,15105,15218,113,15161.5,56.5,30323.0,2,15105,15105,15105
801102,55,3,0.0075,15194,15218,24,15209.6666667,11.0855261001,45629.0,3,15194,15194,15217
810602,62,4,0.01,15054,15195,141,15116.75,52.208117185,60467.0,4,15054,15054,15090
810601,63,8,0.02,15011,15123,112,15057.5,37.9242666376,120460.0,8,15011,15011,15044
800807,64,1,0.0025,15027,15027,0,15027.0,0.0,15027.0,1,15027,15027,15027
800204,65,2,0.005,14886,14886,0,14886.0,0.0,29772.0,1,14886,14886,14886
810301,68,2,0.005,14879,14954,75,14916.5,37.5,29833.0,2,14879,14879,14879
810603,69,3,0.0075,15063,15101,38,15075.6666667,17.9133717908,45227.0,2,15063,15101,15063
801803,75,3,0.0075,15128,15194,66,15164.0,27.276363394,45492.0,3,15128,15128,15170
800410,76,1,0.0025,15251,15251,0,15251.0,0.0,15251.0,1,15251,15251,15251
800406,77,2,0.005,15272,15348,76,15310.0,38.0,30620.0,2,15272,15272,15272
800505,78,2,0.005,15220,15348,128,15284.0,64.0,30568.0,2,15220,15220,15220
801802,81,2,0.005,15141,15160,19,15150.5,9.5,30301.0,2,15141,15141,15141
800404,83,1,0.0025,15265,15265,0,15265.0,0.0,15265.0,1,15265,15265,15265
800806,85,1,0.0025,15105,15105,0,15105.0,0.0,15105.0,1,15105,15105,15105
802101,86,3,0.0075,14868,15054,186,14992.0,87.6812408671,44976.0,2,15054,14868,15054
802103,87,1,0.0025,15077,15077,0,15077.0,0.0,15077.0,1,15077,15077,15077
800803,88,1,0.0025,15105,15105,0,15105.0,0.0,15105.0,1,15105,15105,15105
800503,89,3,0.0075,14779,15142,363,14973.6666667,149.35937273,44921.0,3,14779,14779,15000
800502,90,2,0.005,15000,15142,142,15071.0,71.0,30142.0,2,15000,15000,15000
802104,92,5,0.0125,14926,15077,151,14986.8,49.8293086445,74934.0,4,14970,14926,14970
801403,93,2,0.005,14999,15176,177,15087.5,88.5,30175.0,2,14999,14999,14999
801408,94,4,0.01,14882,14979,97,14947.75,39.1687056207,59791.0,4,14882,14882,14954
802102,95,12,0.03,14646,15023,377,14913.75,114.244711767,178965.0,12,14646,14646,14942
801404,96,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
800802,97,1,0.0025,15356,15356,0,15356.0,0.0,15356.0,1,15356,15356,15356
801407,98,3,0.0075,15002,15247,245,15137.0,101.570993235,45411.0,3,15002,15002,15162
800811,99,3,0.0075,15093,15171,78,15145.0,36.7695526217,45435.0,2,15171,15093,15171
801405,100,2,0.005,15117,15178,61,15147.5,30.5,30295.0,2,15117,15117,15117
800813,101,2,0.005,15056,15122,66,15089.0,33.0,30178.0,2,15056,15056,15056
