,addrcode,temperature
0,100508,31.39
1,104601,32.5
2,104101,35.13
3,100302,33.11
4,100502,35.81
5,100306,31.33
6,104603,31.73
7,100301,33.91
8,100305,30.27
9,101002,30.27
10,100303,30.91
11,101104,33.97
12,102601,37.13
13,100307,31.21
14,103201,35.01
15,103605,35.69
16,100304,33.49
17,104201,37.07
18,101105,33.27
19,101106,33.03
20,101101,31.95
21,102705,36.95
22,103801,37.65
23,100601,35.69
24,104501,37.89
25,104401,31.33
26,102105,26.19
27,101103,31.33
28,103903,35.01
29,104701,35.61
30,102803,37.35
31,104602,31.12
32,100112,
33,104802,
34,104002,
35,103005,
36,102303,
37,101901,
38,104801,
39,102107,
40,101803,
41,102201,
42,102302,
43,105001,
44,102401,
45,104902,
