,addrcode,temperature
0,801304,31.68
1,800603,33.13
2,801904,31.19
3,800905,30.62
4,800909,30.21
5,801701,30.06
6,801903,32.13
7,800611,32.72
8,801204,32.87
9,801101,30.43
10,801302,30.56
11,802003,32.89
12,801215,34.21
13,801206,32.83
14,801207,31.55
15,801217,31.73
16,802001,32.25
17,800305,31.76
18,801105,29.95
19,801212,33.35
20,801003,30.89
21,800302,29.8
22,801208,33.99
23,800911,30.08
24,801107,29.98
25,801213,31.77
26,800912,31.75
27,801218,31.85
28,802301,33.45
29,801301,31.39
30,800906,30.97
31,801216,31.83
32,801001,31.43
33,801303,31.93
34,802304,32.73
35,801203,30.73
36,801104,30.51
37,801214,31.29
38,800407,30.13
39,800112,31.77
40,800304,29.78
41,800106,32.38
42,800405,30.49
43,800115,33.59
44,801801,29.37
45,800303,31.65
46,801106,30.06
47,801103,30.35
48,800122,33.72
49,802202,30.37
50,801210,31.89
51,801002,29.89
52,802004,34.5
53,802201,28.72
54,801102,30.23
55,800301,30.28
56,800101,32.71
57,800119,29.97
58,800416,30.08
59,800113,32.17
60,801202,31.25
61,810602,29.99
62,810601,29.27
63,800807,32.34
64,800204,30.7
65,800501,29.31
66,800120,34.24
67,810301,20.31
68,810603,30.71
69,800201,30.46
70,800205,33.97
71,800403,30.14
72,801209,31.03
73,800116,32.24
74,801803,28.96
75,800410,34.47
76,800406,31.71
77,800505,34.23
78,800504,31.15
79,800121,33.28
80,801802,28.61
81,800203,34.39
82,800404,34.45
83,800202,33.55
84,800806,31.37
85,802101,29.57
86,802103,33.18
87,800803,33.54
88,800503,30.26
89,800502,30.08
90,800801,34.47
91,802104,29.8
92,801403,28.99
93,801408,25.15
94,802102,27.01
95,801404,27.71
96,800802,30.59
97,801407,27.71
98,800811,30.59
99,800813,34.97
100,800804,33.23
101,800409,32.48
102,801604,33.94
103,800704,33.03
104,801605,35.11
105,801602,35.85
106,801704,29.57
107,801702,28.82
108,801902,29.65
109,801703,29.45
110,801603,33.97
111,800910,28.66
112,801905,28.75
113,800701,31.83
114,800908,30.3
115,801503,29.5
116,801501,27.42
117,801502,27.83
118,801406,22.59
119,801409,26.59
120,801402,24.47
121,801610,35.77
122,800710,29.45
123,800702,30.17
124,800705,29.6
125,801609,34.22
126,800708,30.57
127,800707,33.36
128,800711,33.31
129,810304,29.54
130,810405,30.59
131,810803,30.85
132,810403,30.56
133,810302,28.43
134,810305,27.35
135,810303,29.48
136,810404,29.23
137,810106,31.7
138,810801,33.41
139,810115,30.66
140,810406,31.41
141,810805,32.26
142,810701,31.51
143,810702,31.36
144,810703,31.5
145,810117,32.51
146,810704,30.28
147,810402,30.04
148,810401,29.79
149,810806,24.39
150,810116,33.55
151,810118,35.28
152,810804,31.69
153,810807,31.95
154,810204,30.44
155,810203,30.45
156,810201,30.75
157,810111,30.68
158,810506,29.28
159,810508,30.45
160,810509,29.75
161,810501,29.72
162,810202,30.48
163,810502,29.36
164,810505,30.29
165,810504,29.73
166,810105,31.68
167,810407,31.2
168,810103,31.25
169,810206,30.24
170,810808,32.3
171,810507,29.66
172,810503,30.22
173,810205,29.7
174,810604,29.91
175,802303,33.11
176,800904,32.75
177,800607,32.05
178,801611,33.77
179,801608,33.41
180,800606,33.05
181,800913,29.92
182,800601,33.45
183,800903,32.73
184,801305,32.84
185,801306,32.33
186,800902,30.45
187,800605,32.89
188,800612,32.36
189,801906,29.17
190,800613,32.45
191,801606,34.19
192,800706,31.68
193,800907,30.86
194,801601,33.57
195,801405,
196,801201,
197,810102,
