,addrcode,temperature
0,100508,33.75
1,100112,35.23
2,104601,33.29
3,104101,35.07
4,100302,33.8
5,100502,34.55
6,100306,33.07
7,104603,33.75
8,100301,32.13
9,100305,32.73
10,101002,32.73
11,100303,32.61
12,104802,35.33
13,101104,32.95
14,102601,35.05
15,100307,32.53
16,103201,34.26
17,103605,35.31
18,100304,33.03
19,104201,34.19
20,101105,32.35
21,101106,32.57
22,101101,33.13
23,104002,35.27
24,102705,36.09
25,103801,35.77
26,103005,36.11
27,100601,35.49
28,102303,36.55
29,104501,35.41
30,104401,32.97
31,102105,31.78
32,101103,32.67
33,101901,35.19
34,104801,35.55
35,102107,31.31
36,101803,34.23
37,103903,35.01
38,102201,35.21
39,102302,35.87
40,105001,34.95
41,102401,32.43
42,104701,34.24
43,102803,35.13
44,104902,31.51
45,104602,33.21
