SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15277,15277,0,15277.0,0.0,15277.0,1,15277,15277,15277
100112,2,1,0.0025,15389,15389,0,15389.0,0.0,15389.0,1,15389,15389,15389
104601,3,2,0.005,15208,15269,61,15238.5,30.5,30477.0,2,15208,15208,15208
104101,4,1,0.0025,15497,15497,0,15497.0,0.0,15497.0,1,15497,15497,15497
100302,5,2,0.005,15141,15154,13,15147.5,6.5,30295.0,2,15141,15141,15141
100502,6,1,0.0025,15466,15466,0,15466.0,0.0,15466.0,1,15466,15466,15466
100306,7,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
104603,8,1,0.0025,15409,15409,0,15409.0,0.0,15409.0,1,15409,15409,15409
100301,9,1,0.0025,15145,15145,0,15145.0,0.0,15145.0,1,15145,15145,15145
100305,10,1,0.0025,15290,15290,0,15290.0,0.0,15290.0,1,15290,15290,15290
101002,11,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
100303,12,1,0.0025,15188,15188,0,15188.0,0.0,15188.0,1,15188,15188,15188
104802,13,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
101104,14,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
102601,15,1,0.0025,15400,15400,0,15400.0,0.0,15400.0,1,15400,15400,15400
100307,16,1,0.0025,15159,15159,0,15159.0,0.0,15159.0,1,15159,15159,15159
103201,17,2,0.005,15400,15409,9,15404.5,4.5,30809.0,2,15400,15400,15400
103605,18,1,0.0025,15444,15444,0,15444.0,0.0,15444.0,1,15444,15444,15444
100304,19,2,0.005,15145,15178,33,15161.5,16.5,30323.0,2,15145,15145,15145
104201,20,1,0.0025,15388,15388,0,15388.0,0.0,15388.0,1,15388,15388,15388
101105,21,2,0.005,15199,15245,46,15222.0,23.0,30444.0,2,15199,15199,15199
101106,22,1,0.0025,15155,15155,0,15155.0,0.0,15155.0,1,15155,15155,15155
101101,23,1,0.0025,15353,15353,0,15353.0,0.0,15353.0,1,15353,15353,15353
104002,24,1,0.0025,15393,15393,0,15393.0,0.0,15393.0,1,15393,15393,15393
102705,25,1,0.0025,15467,15467,0,15467.0,0.0,15467.0,1,15467,15467,15467
103801,26,1,0.0025,15522,15522,0,15522.0,0.0,15522.0,1,15522,15522,15522
103005,27,1,0.0025,15422,15422,0,15422.0,0.0,15422.0,1,15422,15422,15422
100601,28,1,0.0025,15442,15442,0,15442.0,0.0,15442.0,1,15442,15442,15442
102303,29,1,0.0025,15385,15385,0,15385.0,0.0,15385.0,1,15385,15385,15385
104501,30,1,0.0025,15509,15509,0,15509.0,0.0,15509.0,1,15509,15509,15509
104401,31,1,0.0025,15376,15376,0,15376.0,0.0,15376.0,1,15376,15376,15376
102105,32,3,0.0075,15052,15422,370,15242.0,151.217282963,45726.0,3,15052,15052,15252
101103,33,1,0.0025,15304,15304,0,15304.0,0.0,15304.0,1,15304,15304,15304
101901,34,1,0.0025,15389,15389,0,15389.0,0.0,15389.0,1,15389,15389,15389
104801,35,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
102107,36,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
101803,37,1,0.0025,15376,15376,0,15376.0,0.0,15376.0,1,15376,15376,15376
103903,38,1,0.0025,15483,15483,0,15483.0,0.0,15483.0,1,15483,15483,15483
102201,39,1,0.0025,15401,15401,0,15401.0,0.0,15401.0,1,15401,15401,15401
102302,40,1,0.0025,15371,15371,0,15371.0,0.0,15371.0,1,15371,15371,15371
105001,41,1,0.0025,15416,15416,0,15416.0,0.0,15416.0,1,15416,15416,15416
102401,42,1,0.0025,15382,15382,0,15382.0,0.0,15382.0,1,15382,15382,15382
104701,43,2,0.005,15359,15482,123,15420.5,61.5,30841.0,2,15359,15359,15359
102803,44,1,0.0025,15471,15471,0,15471.0,0.0,15471.0,1,15471,15471,15471
104902,45,1,0.0025,15287,15287,0,15287.0,0.0,15287.0,1,15287,15287,15287
104602,46,2,0.005,15215,15236,21,15225.5,10.5,30451.0,2,15215,15215,15215
