,addrcode,temperature
0,800407,31.81
1,800405,28.35
2,801801,28.81
3,801103,31.81
4,801102,27.05
5,810602,21.24
6,810601,19.69
7,800807,27.76
8,800204,26.24
9,800120,25.39
10,810301,24.37
11,810603,27.71
12,801803,27.43
13,800504,28.23
14,801802,28.35
15,800203,25.39
16,800202,25.39
17,802103,29.97
18,802104,28.39
19,801408,24.37
20,802102,23.25
21,800813,28.72
22,800804,29.97
23,801503,29.26
24,801501,27.56
25,801502,29.63
26,801406,31.31
27,801409,27.68
28,810304,23.23
29,810405,27.55
30,810803,30.85
31,810403,14.7
32,810302,20.38
33,810305,21.96
34,810303,23.23
35,810404,21.99
36,810106,20.56
37,810801,25.77
38,810115,22.48
39,810805,24.91
40,810117,24.68
41,810402,33.49
42,810401,33.45
43,810806,33.35
44,810116,25.11
45,810118,23.61
46,810807,26.61
47,810204,20.03
48,810203,20.03
49,810111,20.49
50,810506,26.99
51,810508,26.99
52,810509,23.97
53,810501,24.98
54,810502,10.99
55,810505,15.9
56,810504,21.62
57,810105,20.49
58,810103,21.09
59,810808,25.85
60,810507,14.58
61,810503,27.41
62,810205,20.36
63,810604,27.39
64,801304,
65,800603,
66,801904,
67,800905,
68,800909,
69,801701,
70,801903,
71,800611,
72,801204,
73,801101,
74,801302,
75,802003,
76,801215,
77,801206,
78,801207,
79,801217,
80,802001,
81,800305,
82,801105,
83,801212,
84,801003,
85,800302,
86,801208,
87,800911,
88,801107,
89,801213,
90,800912,
91,801218,
92,802301,
93,801301,
94,800906,
95,801216,
96,801001,
97,801303,
98,802304,
99,801203,
100,801104,
101,801214,
102,800112,
103,800304,
104,800106,
105,800115,
106,800303,
107,801106,
108,800122,
109,802202,
110,801210,
111,801002,
112,802004,
113,802201,
114,800301,
115,800101,
116,800119,
117,800416,
118,800113,
119,801202,
120,800501,
121,800201,
122,800205,
123,800403,
124,801209,
125,800116,
126,800410,
127,800406,
128,800505,
129,800121,
130,800404,
131,800806,
132,802101,
133,800803,
134,800503,
135,800502,
136,800801,
137,801403,
138,801404,
139,800802,
140,801407,
141,800811,
142,801405,
143,800409,
144,801604,
145,800704,
146,801605,
147,801602,
148,801704,
149,801702,
150,801902,
151,801703,
152,801603,
153,800910,
154,801905,
155,800701,
156,800908,
157,801402,
158,801610,
159,800710,
160,800702,
161,800705,
162,801609,
163,800708,
164,800707,
165,800711,
166,810406,
167,810701,
168,810702,
169,810703,
170,810704,
171,810804,
172,810201,
173,810202,
174,810407,
175,810206,
176,802303,
177,800904,
178,800607,
179,801611,
180,801608,
181,800606,
182,800913,
183,800601,
184,800903,
185,801305,
186,801306,
187,800902,
188,800605,
189,800612,
190,801906,
191,800613,
192,801606,
193,800706,
194,800907,
195,801601,
196,801201,
197,810102,
