,addrcode,temperature
0,100508,34.49
1,100112,39.57
2,104601,35.09
3,104101,38.05
4,100302,36.49
5,100502,35.87
6,100306,34.99
7,104603,38.83
8,100301,37.11
9,100305,35.61
10,101002,35.55
11,100303,33.49
12,104802,40.09
13,101104,34.89
14,102601,38.15
15,100307,34.53
16,103201,37.04
17,103605,39.03
18,100304,35.58
19,104201,36.53
20,101105,35.03
21,101106,33.87
22,101101,36.31
23,104002,40.61
24,102705,38.65
25,103801,39.31
26,103005,38.45
27,100601,38.59
28,102303,40.43
29,104501,38.51
30,104401,38.01
31,102105,32.91
32,101103,36.55
33,101901,39.97
34,104801,39.37
35,102107,30.71
36,101803,39.63
37,103903,38.65
38,102201,41.15
39,102302,40.77
40,105001,40.45
41,102401,37.11
42,104701,38.16
43,102803,38.39
44,104902,32.65
45,104602,34.39
