,addrcode,temperature
0,100508,31.37
1,100112,32.69
2,104601,30.32
3,104101,34.79
4,100302,28.94
5,100502,32.99
6,100306,29.67
7,104603,31.43
8,100301,29.11
9,100305,30.47
10,101002,30.93
11,100303,28.97
12,104802,33.49
13,101104,29.75
14,102601,32.79
15,100307,29.69
16,103201,32.23
17,103605,35.13
18,100304,28.55
19,104201,32.51
20,101105,29.9
21,101106,29.15
22,101101,31.27
23,104002,34.11
24,102705,32.51
25,103801,33.29
26,103005,34.09
27,100601,31.61
28,102303,34.71
29,104501,32.49
30,104401,31.61
31,102105,30.17
32,101103,30.89
33,101901,32.93
34,104801,32.63
35,102107,31.09
36,101803,31.49
37,103903,32.93
38,102201,32.31
39,102302,34.35
40,105001,33.01
41,102401,30.59
42,104701,32.21
43,102803,31.55
44,104902,30.69
45,104602,29.83
