,addrcode,temperature
0,104605,23.17
1,104604,25.63
2,103704,31.49
3,100108,31.65
4,102005,31.65
5,100101,31.65
6,103701,31.49
7,100110,31.49
8,103702,31.49
9,100109,31.65
10,102004,31.65
11,101702,31.05
12,100805,31.49
13,104203,26.97
14,104202,25.73
15,104102,29.89
16,100111,31.49
17,100107,31.49
18,101904,30.07
19,101907,30.07
20,103703,31.49
21,103001,29.31
22,103002,29.31
23,104302,27.97
24,103802,27.97
25,102902,30.93
26,103604,30.13
27,101601,30.67
28,100801,33.77
29,102208,30.13
30,103902,34.25
31,101302,33.77
32,104502,31.05
33,104503,31.05
34,101903,30.07
35,101602,30.67
36,103004,29.31
37,102704,27.97
38,100308,25.51
39,102901,30.93
40,101801,30.67
41,100401,33.77
42,100204,31.49
43,103602,30.13
44,100203,31.49
45,100608,31.05
46,102007,31.65
47,100405,33.77
48,100404,33.77
49,101001,30.51
50,103003,29.31
51,102701,29.27
52,102502,30.93
53,101704,31.05
54,101802,33.77
55,101502,30.67
56,102206,30.67
57,103302,34.25
58,100702,33.77
59,100703,33.77
60,100704,33.77
61,103901,34.25
62,100102,30.67
63,102209,30.67
64,100403,33.77
65,102202,30.13
66,100402,33.77
67,100206,31.49
68,101902,31.65
69,102501,31.65
70,101401,31.49
71,103102,33.77
72,103203,28.65
73,101701,31.05
74,102503,31.65
75,101506,30.67
76,104001,33.43
77,104004,30.73
78,103501,33.43
79,100905,30.63
80,103103,30.47
81,102210,30.67
82,102207,30.13
83,100104,31.49
84,103301,34.25
85,102009,31.65
86,100202,31.49
87,102504,31.65
88,100201,31.49
89,101905,30.07
90,101102,26.97
91,102006,31.65
92,100701,33.77
93,104003,29.47
94,100802,33.77
95,100103,30.67
96,103401,34.25
97,101501,30.67
98,101303,33.77
99,102802,33.77
100,101507,30.67
101,101301,33.77
102,102801,33.77
103,100803,31.49
104,100105,31.65
105,100804,31.49
106,100106,31.49
107,103303,34.25
108,101505,30.67
109,103101,30.89
110,103202,28.65
111,103504,30.89
112,101204,30.47
113,102402,30.89
114,103503,30.89
115,101504,30.67
116,101203,30.47
117,101804,33.77
118,101503,30.67
119,103502,30.67
120,104301,27.97
121,104504,31.05
122,104901,27.25
