TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15181,15209,28,15195.0,14.0,30390.0,2,15181,15181,15181
801904,3,2,0.005,15219,15225,6,15222.0,3.0,30444.0,2,15219,15219,15219
800905,4,4,0.01,15064,15125,61,15104.0,24.320773014,60416.0,4,15064,15064,15105
800909,5,1,0.0025,15087,15087,0,15087.0,0.0,15087.0,1,15087,15087,15087
801701,6,2,0.005,15089,15143,54,15116.0,27.0,30232.0,2,15089,15089,15089
801903,7,1,0.0025,15239,15239,0,15239.0,0.0,15239.0,1,15239,15239,15239
800611,8,2,0.005,15073,15088,15,15080.5,7.5,30161.0,2,15073,15073,15073
801204,9,1,0.0025,15673,15673,0,15673.0,0.0,15673.0,1,15673,15673,15673
801101,10,1,0.0025,14829,14829,0,14829.0,0.0,14829.0,1,14829,14829,14829
801302,11,4,0.01,15019,15226,207,15157.75,84.1379076279,60631.0,4,15019,15019,15162
802003,12,1,0.0025,15434,15434,0,15434.0,0.0,15434.0,1,15434,15434,15434
801215,13,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
801206,14,1,0.0025,14996,14996,0,14996.0,0.0,14996.0,1,14996,14996,14996
801207,15,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
801217,16,1,0.0025,15066,15066,0,15066.0,0.0,15066.0,1,15066,15066,15066
802001,17,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
800305,18,2,0.005,15404,15445,41,15424.5,20.5,30849.0,2,15404,15404,15404
801105,19,4,0.01,14925,15138,213,15040.25,94.5922169103,60161.0,4,14925,14925,14969
801212,20,1,0.0025,15207,15207,0,15207.0,0.0,15207.0,1,15207,15207,15207
801003,21,2,0.005,15083,15155,72,15119.0,36.0,30238.0,2,15083,15083,15083
800302,22,3,0.0075,14962,15303,341,15123.6666667,139.772036625,45371.0,3,14962,14962,15106
801208,23,1,0.0025,15266,15266,0,15266.0,0.0,15266.0,1,15266,15266,15266
800911,24,4,0.01,14975,15106,131,15057.25,51.4411071032,60229.0,4,14975,14975,15053
801107,25,2,0.005,15139,15142,3,15140.5,1.5,30281.0,2,15139,15139,15139
801213,26,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
800912,27,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
801218,28,1,0.0025,15054,15054,0,15054.0,0.0,15054.0,1,15054,15054,15054
802301,29,1,0.0025,15064,15064,0,15064.0,0.0,15064.0,1,15064,15064,15064
801301,30,5,0.0125,15054,15189,135,15139.2,49.6443350242,75696.0,5,15054,15054,15140
800906,31,3,0.0075,14977,15127,150,15038.0,64.3583716388,45114.0,3,14977,14977,15010
801216,32,1,0.0025,15066,15066,0,15066.0,0.0,15066.0,1,15066,15066,15066
801001,33,2,0.005,15083,15099,16,15091.0,8.0,30182.0,2,15083,15083,15083
801303,34,2,0.005,15228,15457,229,15342.5,114.5,30685.0,2,15228,15228,15228
802304,35,1,0.0025,15673,15673,0,15673.0,0.0,15673.0,1,15673,15673,15673
801203,36,1,0.0025,15353,15353,0,15353.0,0.0,15353.0,1,15353,15353,15353
801104,37,2,0.005,15139,15142,3,15140.5,1.5,30281.0,2,15139,15139,15139
801214,38,3,0.0075,14887,15218,331,15085.0,142.732850692,45255.0,3,14887,14887,15150
800407,39,1,0.0025,15114,15114,0,15114.0,0.0,15114.0,1,15114,15114,15114
800112,40,1,0.0025,15214,15214,0,15214.0,0.0,15214.0,1,15214,15214,15214
800304,41,4,0.01,15044,15217,173,15140.0,62.3417997815,60560.0,4,15044,15044,15139
800106,42,1,0.0025,15359,15359,0,15359.0,0.0,15359.0,1,15359,15359,15359
800115,44,1,0.0025,15371,15371,0,15371.0,0.0,15371.0,1,15371,15371,15371
801801,45,1,0.0025,15052,15052,0,15052.0,0.0,15052.0,1,15052,15052,15052
800303,46,1,0.0025,15212,15212,0,15212.0,0.0,15212.0,1,15212,15212,15212
801106,47,1,0.0025,15129,15129,0,15129.0,0.0,15129.0,1,15129,15129,15129
801103,48,2,0.005,15062,15144,82,15103.0,41.0,30206.0,2,15062,15062,15062
800122,49,2,0.005,15421,15447,26,15434.0,13.0,30868.0,2,15421,15421,15421
802202,50,2,0.005,15133,15136,3,15134.5,1.5,30269.0,2,15133,15133,15133
801210,51,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
801002,52,1,0.0025,15122,15122,0,15122.0,0.0,15122.0,1,15122,15122,15122
802004,53,2,0.005,15421,15447,26,15434.0,13.0,30868.0,2,15421,15421,15421
802201,54,7,0.0175,14910,15151,241,15063.0,98.4653673706,105441.0,7,14910,14910,15091
801102,55,3,0.0075,14904,15282,378,15057.0,162.499230767,45171.0,3,14904,14904,14985
800301,56,2,0.005,15117,15258,141,15187.5,70.5,30375.0,2,15117,15117,15117
800101,57,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
800119,58,1,0.0025,15334,15334,0,15334.0,0.0,15334.0,1,15334,15334,15334
800416,59,2,0.005,15131,15138,7,15134.5,3.5,30269.0,2,15131,15131,15131
800113,60,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
801202,61,3,0.0075,14959,15447,488,15202.0,199.230185129,45606.0,3,14959,14959,15200
810602,62,4,0.01,14846,15024,178,14942.75,71.1033578673,59771.0,4,14846,14846,14905
810601,63,8,0.02,14849,15090,241,15019.25,80.7647045435,120154.0,8,14849,14849,15044
800807,64,2,0.005,15088,15244,156,15166.0,78.0,30332.0,2,15088,15088,15088
800204,65,3,0.0075,14849,15224,375,15042.0,153.290573748,45126.0,3,14849,14849,15053
800501,66,2,0.005,14827,14979,152,14903.0,76.0,29806.0,2,14827,14827,14827
800120,67,3,0.0075,15062,15184,122,15135.3333333,52.7720464723,45406.0,3,15062,15062,15160
810301,68,1,0.0025,15084,15084,0,15084.0,0.0,15084.0,1,15084,15084,15084
810603,69,3,0.0075,14914,14947,33,14925.0,15.5563491861,44775.0,2,14914,14947,14914
800201,70,2,0.005,15085,15172,87,15128.5,43.5,30257.0,2,15085,15085,15085
800205,71,1,0.0025,15102,15102,0,15102.0,0.0,15102.0,1,15102,15102,15102
800403,72,3,0.0075,14832,14896,64,14861.6666667,26.335442954,44585.0,3,14832,14832,14857
801209,73,1,0.0025,14804,14804,0,14804.0,0.0,14804.0,1,14804,14804,14804
800116,74,3,0.0075,15010,15305,295,15198.6666667,133.766795415,45596.0,3,15010,15010,15281
801803,75,3,0.0075,15102,15205,103,15158.0,42.528421869,45474.0,3,15102,15102,15167
800406,77,2,0.005,15110,15120,10,15115.0,5.0,30230.0,2,15110,15110,15110
800505,78,2,0.005,15097,15105,8,15101.0,4.0,30202.0,2,15097,15097,15097
800504,79,2,0.005,15017,15077,60,15047.0,30.0,30094.0,2,15017,15017,15017
800121,80,3,0.0075,15130,15427,297,15240.0,132.91350571,45720.0,3,15130,15130,15163
801802,81,2,0.005,15102,15182,80,15142.0,40.0,30284.0,2,15102,15102,15102
800203,82,1,0.0025,15160,15160,0,15160.0,0.0,15160.0,1,15160,15160,15160
800404,83,1,0.0025,15094,15094,0,15094.0,0.0,15094.0,1,15094,15094,15094
800202,84,1,0.0025,15107,15107,0,15107.0,0.0,15107.0,1,15107,15107,15107
800806,85,1,0.0025,15406,15406,0,15406.0,0.0,15406.0,1,15406,15406,15406
802101,86,3,0.0075,14903,15188,285,15093.0,134.350288425,45279.0,2,15188,14903,15188
802103,87,2,0.005,15225,15273,48,15249.0,24.0,30498.0,2,15225,15225,15225
800803,88,3,0.0075,15178,15287,109,15249.3333333,50.4667107,45748.0,3,15178,15178,15283
800503,89,6,0.015,14770,14959,189,14894.8333333,59.2886067375,89369.0,6,14770,14770,14901
800502,90,3,0.0075,14816,14960,144,14869.0,64.6374504448,44607.0,3,14816,14816,14831
800801,91,1,0.0025,15238,15238,0,15238.0,0.0,15238.0,1,15238,15238,15238
802104,92,5,0.0125,14897,15184,287,15094.4,104.574566698,75472.0,5,14897,14897,15139
801403,93,2,0.005,14793,15210,417,15001.5,208.5,30003.0,2,14793,14793,14793
801408,94,4,0.01,14821,15173,352,14937.5,143.710646787,59750.0,3,14821,14935,14821
802102,95,16,0.04,14730,15062,332,14943.4375,90.6007510661,239095.0,16,14730,14730,14960
801404,96,1,0.0025,14903,14903,0,14903.0,0.0,14903.0,1,14903,14903,14903
800802,97,1,0.0025,14874,14874,0,14874.0,0.0,14874.0,1,14874,14874,14874
801407,98,3,0.0075,14733,15075,342,14956.6666667,158.245238651,44870.0,3,14733,14733,15062
800811,99,3,0.0075,14814,15520,706,15250.0,311.208397487,45750.0,3,14814,14814,15416
801405,100,2,0.005,14939,15164,225,15051.5,112.5,30103.0,2,14939,14939,14939
800813,101,2,0.005,15260,15316,56,15288.0,28.0,30576.0,2,15260,15260,15260
800804,102,1,0.0025,15278,15278,0,15278.0,0.0,15278.0,1,15278,15278,15278
800409,103,3,0.0075,14780,15046,266,14928.6666667,110.831202987,44786.0,3,14780,14780,14960
801604,104,2,0.005,15180,15307,127,15243.5,63.5,30487.0,2,15180,15180,15180
800704,105,6,0.015,15168,15284,116,15223.1666667,51.3076234321,91339.0,6,15168,15168,15179
801605,106,1,0.0025,15181,15181,0,15181.0,0.0,15181.0,1,15181,15181,15181
801602,107,1,0.0025,15089,15089,0,15089.0,0.0,15089.0,1,15089,15089,15089
801704,108,3,0.0075,15080,15151,71,15118.3333333,29.2612751296,45355.0,3,15080,15080,15124
801702,109,8,0.02,14967,15222,255,15077.0,75.8600685473,120616.0,8,14967,14967,15074
801902,110,1,0.0025,15304,15304,0,15304.0,0.0,15304.0,1,15304,15304,15304
801703,111,2,0.005,15110,15136,26,15123.0,13.0,30246.0,2,15110,15110,15110
801603,112,1,0.0025,14557,14557,0,14557.0,0.0,14557.0,1,14557,14557,14557
800910,113,2,0.005,15017,15073,56,15045.0,28.0,30090.0,2,15017,15017,15017
801905,114,2,0.005,15083,15258,175,15170.5,87.5,30341.0,2,15083,15083,15083
800701,115,2,0.005,15094,15198,104,15146.0,52.0,30292.0,2,15094,15094,15094
800908,116,2,0.005,15055,15102,47,15078.5,23.5,30157.0,2,15055,15055,15055
801503,117,3,0.0075,15063,15161,98,15123.3333333,43.0993683891,45370.0,3,15063,15063,15146
801501,118,3,0.0075,14911,15010,99,14968.0,41.7851648316,44904.0,3,14911,14911,14983
801502,119,4,0.01,15007,15053,46,15025.25,16.9466073301,60101.0,4,15007,15007,15020
801406,120,5,0.0125,15007,15055,48,15038.6,17.4539393837,75193.0,5,15007,15007,15047
801409,121,2,0.005,14872,15095,223,14983.5,111.5,29967.0,2,14872,14872,14872
801402,122,2,0.005,14939,14946,7,14942.5,3.5,29885.0,2,14939,14939,14939
801610,123,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
800710,124,3,0.0075,15057,15272,215,15177.6666667,89.7267456722,45533.0,3,15057,15057,15204
800702,125,1,0.0025,15102,15102,0,15102.0,0.0,15102.0,1,15102,15102,15102
800705,126,6,0.015,14879,15187,308,15087.5,98.9978956005,90525.0,5,15097,14879,15097
801609,127,3,0.0075,15040,15291,251,15197.3333333,111.923585043,45592.0,3,15040,15040,15261
800708,128,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
