TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801214,38,2,0.005,14880,15228,348,15054.0,174.0,30108.0,2,14880,14880,14880
800119,58,1,0.0025,14688,14688,0,14688.0,0.0,14688.0,1,14688,14688,14688
801202,61,1,0.0025,14880,14880,0,14880.0,0.0,14880.0,1,14880,14880,14880
810601,63,1,0.0025,14942,14942,0,14942.0,0.0,14942.0,1,14942,14942,14942
810301,68,1,0.0025,14783,14783,0,14783.0,0.0,14783.0,1,14783,14783,14783
801209,73,1,0.0025,14886,14886,0,14886.0,0.0,14886.0,1,14886,14886,14886
801403,93,2,0.005,15043,15125,82,15084.0,41.0,30168.0,2,15043,15043,15043
801408,94,4,0.01,14633,14979,346,14800.5,144.69018626,59202.0,4,14633,14633,14686
802102,95,1,0.0025,14870,14870,0,14870.0,0.0,14870.0,1,14870,14870,14870
801404,96,1,0.0025,14991,14991,0,14991.0,0.0,14991.0,1,14991,14991,14991
801407,98,3,0.0075,14851,14991,140,14907.3333333,60.3342541365,44722.0,3,14851,14851,14880
801405,100,1,0.0025,14851,14851,0,14851.0,0.0,14851.0,1,14851,14851,14851
800813,101,2,0.005,14904,14927,23,14915.5,11.5,29831.0,2,14904,14904,14904
800804,102,1,0.0025,14838,14838,0,14838.0,0.0,14838.0,1,14838,14838,14838
801503,117,3,0.0075,14882,15088,206,14982.6666667,84.1638613395,44948.0,3,14882,14882,14978
801501,118,3,0.0075,14922,15027,105,14978.3333333,43.2075096352,44935.0,3,14922,14922,14986
801502,119,4,0.01,15005,15235,230,15136.25,89.7367678268,60545.0,4,15005,15005,15104
801406,120,4,0.01,14712,15224,512,14978.0,217.918562771,59912.0,4,14712,14712,14817
801409,121,1,0.0025,14922,14922,0,14922.0,0.0,14922.0,1,14922,14922,14922
801402,122,2,0.005,14817,14962,145,14889.5,72.5,29779.0,2,14817,14817,14817
810803,133,4,0.01,14746,14870,124,14781.75,51.5382139776,59127.0,3,14746,14765,14746
810403,134,6,0.015,14503,15107,604,14792.5,220.258749353,88755.0,4,14503,14852,14852
810404,138,4,0.01,14901,15126,225,15008.75,107.95919368,60035.0,3,14901,15107,14901
810801,140,1,0.0025,15218,15218,0,15218.0,0.0,15218.0,1,15218,15218,15218
810115,141,2,0.005,15165,15182,17,15173.5,8.5,30347.0,2,15165,15165,15165
810117,147,3,0.0075,15220,15505,285,15400.3333333,128.063352378,46201.0,3,15220,15220,15476
810806,151,1,0.0025,14746,14746,0,14746.0,0.0,14746.0,1,14746,14746,14746
810116,152,1,0.0025,15256,15256,0,15256.0,0.0,15256.0,1,15256,15256,15256
810118,153,2,0.005,15208,15212,4,15210.0,2.0,30420.0,2,15208,15208,15208
810804,154,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
810807,155,2,0.005,14765,15210,445,14987.5,222.5,29975.0,2,14765,14765,14765
810204,156,1,0.0025,14754,14754,0,14754.0,0.0,14754.0,1,14754,14754,14754
810203,157,1,0.0025,14754,14754,0,14754.0,0.0,14754.0,1,14754,14754,14754
810506,160,2,0.005,15246,15247,1,15246.5,0.5,30493.0,2,15246,15246,15246
810508,161,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
810501,163,3,0.0075,15077,15373,296,15175.6666667,139.535738154,45527.0,2,15077,15373,15077
810502,165,2,0.005,15330,15373,43,15351.5,21.5,30703.0,2,15330,15330,15330
810103,170,1,0.0025,15218,15218,0,15218.0,0.0,15218.0,1,15218,15218,15218
810206,171,2,0.005,14940,14940,0,14940.0,0.0,29880.0,1,14940,14940,14940
810507,173,1,0.0025,15551,15551,0,15551.0,0.0,15551.0,1,15551,15551,15551
810205,175,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
810604,176,1,0.0025,15551,15551,0,15551.0,0.0,15551.0,1,15551,15551,15551
