,addrcode,temperature
0,801304,29.49
1,801904,27.34
2,800905,28.2
3,800909,27.73
4,801701,28.47
5,801903,29.03
6,801204,28.05
7,801101,28.42
8,801302,25.28
9,802003,29.09
10,801215,28.41
11,802001,29.75
12,800305,27.26
13,801105,29.08
14,801212,27.99
15,801003,28.3
16,800302,22.37
17,801208,31.55
18,800911,25.29
19,801107,26.44
20,801301,26.21
21,800906,26.37
22,801001,28.51
23,801303,28.41
24,802304,28.05
25,801104,26.81
26,800407,29.37
27,800112,29.17
28,800304,23.85
29,800106,31.65
30,800405,27.81
31,800115,30.79
32,801801,28.65
33,800303,29.27
34,801106,30.93
35,801103,29.82
36,800122,29.53
37,802202,29.18
38,801210,27.43
39,801002,26.75
40,802004,29.53
41,802201,27.73
42,801102,30.34
43,800301,27.15
44,800101,28.97
45,800119,32.81
46,800416,30.76
47,800113,29.33
48,801202,32.81
49,810602,28.58
50,810601,28.47
51,800204,25.53
52,800501,27.8
53,800120,25.59
54,810301,24.74
55,810603,27.96
56,800403,26.63
57,800116,28.16
58,801803,28.72
59,800410,28.13
60,800406,28.26
61,800505,27.41
62,800504,26.88
63,800121,27.9
64,801802,28.41
65,800404,25.57
66,800806,29.11
67,802101,27.8
68,800803,30.99
69,800503,25.0
70,800502,25.48
71,800801,30.43
72,802104,27.53
73,801403,25.71
74,801408,22.92
75,802102,24.26
76,801404,26.31
77,800802,27.09
78,801407,26.06
79,800811,26.68
80,801405,26.99
81,800813,29.48
82,800804,28.51
83,800409,29.22
84,801604,27.35
85,800704,28.17
86,801605,26.49
87,801602,26.49
88,801704,27.26
89,801702,28.03
90,801902,26.89
91,801703,27.35
92,800910,24.11
93,801905,26.37
94,800701,28.34
95,801503,20.46
96,801501,23.21
97,801502,27.99
98,801406,26.5
99,801409,25.78
100,801402,28.07
101,801610,26.49
102,800710,24.59
103,800702,27.91
104,800705,25.19
105,801609,26.74
106,800708,27.31
107,800707,28.29
108,800711,31.63
109,810304,27.0
110,810405,26.54
111,810803,25.13
112,810403,27.37
113,810302,28.65
114,810305,27.32
115,810303,28.05
116,810404,27.78
117,810106,24.64
118,810801,25.73
119,810115,24.4
120,810406,26.11
121,810805,24.2
122,810701,25.59
123,810702,27.27
124,810703,24.1
125,810117,24.7
126,810704,25.98
127,810402,26.85
128,810401,27.66
129,810806,23.09
130,810116,22.65
131,810118,24.45
132,810804,25.69
133,810807,26.39
134,810204,26.19
135,810203,26.92
136,810201,26.71
137,810111,28.11
138,810506,27.23
139,810508,27.53
140,810509,26.81
141,810501,27.48
142,810202,28.64
143,810502,25.86
144,810505,23.31
145,810504,26.25
146,810105,20.9
147,810407,27.21
148,810103,27.58
149,810206,26.35
150,810808,26.52
151,810507,28.04
152,810503,28.15
153,810205,28.13
154,810604,29.8
155,802303,27.77
156,800904,30.51
157,800913,27.26
158,801305,29.13
159,801306,28.81
160,800902,30.51
161,800603,
162,800611,
163,801206,
164,801207,
165,801217,
166,801213,
167,800912,
168,801218,
169,802301,
170,801216,
171,801203,
172,801214,
173,800807,
174,800201,
175,800205,
176,801209,
177,800203,
178,800202,
179,802103,
180,801603,
181,800908,
182,800607,
183,801611,
184,801608,
185,800606,
186,800601,
187,800903,
188,800605,
189,800612,
190,801906,
191,800613,
192,801606,
193,800706,
194,800907,
195,801601,
196,801201,
197,810102,
