,addrcode,temperature
0,104605,23.35
1,104604,24.17
2,103704,29.17
3,100108,28.81
4,102005,28.81
5,100101,28.81
6,103701,29.17
7,100110,29.17
8,103702,29.17
9,100109,28.81
10,102004,28.81
11,101702,28.83
12,100805,29.17
13,104203,28.19
14,104202,26.11
15,104102,29.45
16,100111,29.17
17,100107,29.17
18,101904,28.57
19,101907,28.57
20,103703,29.17
21,103001,29.05
22,103002,29.05
23,104302,28.63
24,103802,29.25
25,102902,29.01
26,103604,29.61
27,101601,29.03
28,100801,28.45
29,102208,28.05
30,103902,28.75
31,101302,28.45
32,104502,28.65
33,104503,28.65
34,101903,28.57
35,101602,29.03
36,103004,29.05
37,102704,29.25
38,100308,23.73
39,102901,29.01
40,101801,29.03
41,100401,28.45
42,100204,29.17
43,103602,29.61
44,100203,29.17
45,100608,28.65
46,102007,28.81
47,100405,28.45
48,100404,28.45
49,101001,26.81
50,103003,29.05
51,102701,27.39
52,102502,29.01
53,101704,28.83
54,101802,28.45
55,101502,29.03
56,102206,29.03
57,103302,28.75
58,100702,28.45
59,100703,28.45
60,100704,28.45
61,103901,28.75
62,100102,29.03
63,102209,29.03
64,100403,28.45
65,102202,28.05
66,100402,28.45
67,100206,29.17
68,101902,28.81
69,102501,28.81
70,101401,29.17
71,103102,28.45
72,103203,27.49
73,101701,28.83
74,102503,28.81
75,101506,29.03
76,104001,28.23
77,104004,28.23
78,103501,28.23
79,100905,26.85
80,103103,26.75
81,102210,29.03
82,102207,28.05
83,100104,29.17
84,103301,28.75
85,102009,28.81
86,100202,29.17
87,102504,28.81
88,100201,29.17
89,101905,28.57
90,101102,26.21
91,102006,28.81
92,100701,28.45
93,104003,27.77
94,100802,28.45
95,100103,29.03
96,103401,28.11
97,101501,29.03
98,101303,28.45
99,102802,28.45
100,101507,29.03
101,101301,28.45
102,102801,28.45
103,100803,29.17
104,100105,28.81
105,100804,29.17
106,100106,29.17
107,103303,28.75
108,101505,29.03
109,103101,28.55
110,103202,27.49
111,103504,28.55
112,101204,26.75
113,102402,28.55
114,103503,28.55
115,101504,29.03
116,101203,26.75
117,101804,28.45
118,101503,29.03
119,103502,29.03
120,104301,28.63
121,104504,28.65
122,104901,27.39
